candidate_id,family,rule,leverage,body_bps,min_range_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,wick_ratio,natr_window,natr_min_bps,natr_max_bps
volatility_structure_high_vol_body_momentum_lev4p0_natr_window192_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.96373651813273,-99.99999999798341,-99.99960876458772,-99.94346624524438,-99.99999999798341,41,-99.61852494265153,0,7665,49560.0,49.56,-100.0,1,,192.0,50.0,
body_structure_body_reversal_lev4p0_body_bps5_min_range_bps50,body_structure,body_reversal,4.0,5.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999914711,-100.0,-99.99999999992887,-99.99986662005861,-100.0,41,-99.66148805014254,128,22669,109808.0,109.808,-100.0,1,,,,
body_structure_body_momentum_lev4p0_body_bps10_min_range_bps50,body_structure,body_momentum,4.0,10.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999855694,-100.0,-99.99999999945402,-99.99996221337385,-100.0,41,-99.6654351285135,129,22343,106344.0,106.34400000000001,-100.0,1,,,,
range_structure_range_reversal_lev4p0_min_range_bps50,range_structure,range_reversal,4.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999956376,-100.0,-99.99999999996575,-99.99989445025925,-100.0,41,-99.67618528767905,128,22746,112192.0,112.19200000000001,-100.0,1,,,,
body_structure_body_momentum_lev4p0_body_bps5_min_range_bps50,body_structure,body_momentum,4.0,5.0,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999948108,-100.0,-99.9999999998216,-99.9999617493815,-100.0,41,-99.6796892764293,128,22669,109808.0,109.808,-100.0,1,,,,
body_structure_body_momentum_lev2p0_body_bps5_min_range_bps25,body_structure,body_momentum,2.0,5.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999999997,-100.0,-100.0,-99.99999954826721,-100.0,41,-99.68957804503725,659,54486,146828.0,146.828,-100.0,1,,,,
range_structure_range_momentum_lev2p0_min_range_bps25,range_structure,range_momentum,2.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999980540566,-100.0,41,-99.70888658808897,694,53306,153312.0,153.312,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window192_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.9565748092737,-99.99999989271787,-99.99900369639876,-99.88053624249734,-99.99999989271787,41,-99.7202754240249,0,7665,49560.0,49.56,-100.0,1,,192.0,50.0,
range_structure_range_momentum_lev4p0_min_range_bps50,range_structure,range_momentum,4.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999975962,-100.0,-99.9999999998752,-99.99997238996842,-100.0,41,-99.72803334869475,128,22746,112192.0,112.19200000000001,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window60_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999989735664,-100.0,41,-99.73699837504381,332,52092,158288.0,158.28799999999998,-100.0,1,,60.0,25.0,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window192_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999948021483,-100.0,41,-99.75445771066957,223,55253,166408.0,166.40800000000002,-100.0,1,,192.0,25.0,
volatility_structure_high_vol_body_momentum_lev2p0_natr_window14_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999999993,-100.0,-100.0,-99.99999906339158,-100.0,41,-99.75567067709554,455,46618,142804.0,142.804,-100.0,1,,14.0,25.0,
body_structure_body_reversal_lev2p0_body_bps5_min_range_bps0,body_structure,body_reversal,2.0,5.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999961379,-100.0,41,-99.78945610147767,1716,77868,228238.0,228.238,-100.0,1,,,,
body_structure_body_momentum_lev2p0_body_bps10_min_range_bps0,body_structure,body_momentum,2.0,10.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999998542604,-100.0,41,-99.80187120559735,1159,69529,178842.0,178.842,-100.0,1,,,,
wick_structure_wick_reversal_lev4p0_wick_ratio0p55_min_range_bps0,wick_structure,wick_reversal,4.0,,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999895826,-100.0,41,-99.80350982619093,1040,47183,201440.0,201.44,-100.0,1,0.55,,,
volatility_structure_high_vol_body_momentum_lev2p0_natr_window60_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999989860471,-100.0,41,-99.86152917168131,332,52092,158288.0,158.28799999999998,-100.0,1,,60.0,25.0,
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window14_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-99.99999999999841,-100.0,-99.99999881617352,-100.0,41,-99.87621312414142,182,31603,147452.0,147.45200000000003,-100.0,1,0.4,14.0,,25.0
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window60_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-99.99999993778505,-100.0,-99.99994037544351,-100.0,41,-99.90703254666634,86,25270,118932.0,118.93199999999999,-100.0,1,0.4,60.0,,25.0
volatility_structure_high_vol_body_momentum_lev2p0_natr_window192_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999992634025,-100.0,41,-99.91170423415657,223,55253,166408.0,166.40800000000002,-100.0,1,,192.0,25.0,
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window192_natr_max_bps25_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-99.99994106164343,-99.99999999999999,-99.99971600355815,-100.0,41,-99.91671126808485,33,21875,102828.0,102.828,-100.0,1,0.4,192.0,,25.0
body_structure_body_momentum_lev2p0_body_bps5_min_range_bps0,body_structure,body_momentum,2.0,5.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999997333,-100.0,41,-99.92641538998353,1716,77868,228238.0,228.238,-100.0,1,,,,
body_structure_body_reversal_lev4p0_body_bps20_min_range_bps25,body_structure,body_reversal,4.0,20.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999999757062,-100.0,41,-99.92675803116086,414,40957,189728.0,189.72800000000004,-100.0,1,,,,
body_structure_body_reversal_lev4p0_body_bps20_min_range_bps0,body_structure,body_reversal,4.0,20.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999998249558,-100.0,41,-99.93010704377274,437,42139,194960.0,194.95999999999998,-100.0,1,,,,
body_structure_body_momentum_lev4p0_body_bps20_min_range_bps25,body_structure,body_momentum,4.0,20.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999873553,-100.0,41,-99.96967166789865,414,40957,189728.0,189.72800000000004,-100.0,1,,,,
body_structure_body_momentum_lev4p0_body_bps20_min_range_bps0,body_structure,body_momentum,4.0,20.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999999992363,-100.0,41,-99.97248074187432,437,42139,194960.0,194.95999999999998,-100.0,1,,,,
wick_structure_wick_reversal_lev4p0_wick_ratio0p4_min_range_bps25,wick_structure,wick_reversal,4.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999994278872,-100.0,41,-99.97665280930448,410,39236,175008.0,175.008,-100.0,1,0.4,,,
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window14_natr_max_bps50_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99424810128775,1044,63574,299060.0,299.06000000000006,-100.0,1,0.4,14.0,,50.0
body_structure_body_reversal_lev4p0_body_bps10_min_range_bps25,body_structure,body_reversal,4.0,10.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.999999999998,-100.0,41,-99.99510664241504,626,53170,269496.0,269.496,-100.0,1,,,,
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window60_natr_max_bps50_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99657001622379,1051,65598,309236.0,309.236,-100.0,1,0.4,60.0,,50.0
volatility_structure_low_vol_wick_reversal_lev4p0_natr_window192_natr_max_bps50_wick_ratio0p4,volatility_structure,low_vol_wick_reversal,4.0,,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99684897457793,892,66328,312972.0,312.972,-100.0,1,0.4,192.0,,50.0
body_structure_body_momentum_lev4p0_body_bps10_min_range_bps25,body_structure,body_momentum,4.0,10.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999994,-100.0,41,-99.99758503297168,626,53170,269496.0,269.496,-100.0,1,,,,
body_structure_body_reversal_lev4p0_body_bps5_min_range_bps25,body_structure,body_reversal,4.0,5.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999987,-100.0,41,-99.99764968577185,659,54486,293656.0,293.656,-100.0,1,,,,
body_structure_body_reversal_lev4p0_body_bps10_min_range_bps0,body_structure,body_reversal,4.0,10.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99797465191821,1159,69529,357684.0,357.684,-100.0,1,,,,
range_structure_range_reversal_lev4p0_min_range_bps25,range_structure,range_reversal,4.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999997,-100.0,41,-99.9982738703329,694,53306,306624.0,306.624,-100.0,1,,,,
wick_structure_wick_reversal_lev4p0_wick_ratio0p4_min_range_bps0,wick_structure,wick_reversal,4.0,,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.9984007735393,1650,73947,348940.0,348.94,-100.0,1,0.4,,,
