confirm_bars,feature_set,max_depth,min_samples_leaf,hold_bars,leverage,trained_months,return_2025_pct,return_2026_pct,min_target_year_return_pct,max_drawdown_pct,losing_months,min_monthly_return_pct,trade_count,turnover,hard_pass_relaxed
4,event_micro_plus_time,6,8,32,1.0,11,-33.72436974624596,-17.696250726822637,-33.72436974624596,-50.79019537358902,9,-17.99070629297057,214,427.0,False
1,event_micro_plus_time,6,8,32,2.0,11,-33.805621028539846,15.001187488113521,-33.805621028539846,-73.13861783515418,9,-36.77416256105147,215,858.0,False
1,event_micro_plus_time,5,8,32,2.0,11,-33.805621028539846,-30.930450154112098,-33.805621028539846,-79.5417134575052,7,-35.97797914960192,215,858.0,False
2,market_only,6,8,64,1.0,11,20.412357194973808,-33.890497245560105,-33.890497245560105,-55.436084946411526,7,-32.036735123061014,198,395.0,False
1,event_micro_plus_time,4,5,32,1.0,11,-33.918483202880964,19.956476773587937,-33.918483202880964,-44.95026834428229,9,-22.297763151392026,215,429.0,False
0,event_micro,3,3,64,1.0,11,-34.01633282774845,53.35568741213115,-34.01633282774845,-50.21596833550094,8,-28.518477116646977,196,391.0,False
2,event_micro,4,5,32,1.0,11,-34.019830273995645,-16.295593672587138,-34.019830273995645,-71.47857050684128,9,-21.076514717995764,211,419.0,False
1,market_only,5,8,32,1.0,11,-24.741900385284065,-34.19438165649965,-34.19438165649965,-68.64882163354,9,-26.569345852399262,215,429.0,False
2,event_micro_plus_time,3,5,96,0.5,11,-34.311956165590516,8.62181289983084,-34.311956165590516,-43.24012328935143,9,-12.761289537888088,173,172.5,False
4,event_micro_plus_time,5,5,64,0.5,11,-34.350084632973164,10.914593394761285,-34.350084632973164,-42.688814311489395,10,-22.539792245494027,190,189.5,False
4,event_micro_plus_time,5,3,64,0.5,11,-34.361428727487706,-7.337203455091846,-34.361428727487706,-44.16705013663963,10,-20.37368402363532,190,189.5,False
0,market_only,6,5,64,1.0,11,-28.011991412012925,-34.362752534493914,-34.362752534493914,-66.97222063931846,10,-28.922434526183814,196,391.0,False
2,event_micro_plus_time,6,5,96,0.5,11,-34.38244277372458,-11.81134988870557,-34.38244277372458,-53.239834005230655,8,-14.916267759568614,173,172.5,False
2,event_micro_plus_time,5,5,96,0.5,11,-34.38244277372458,-22.597105495776017,-34.38244277372458,-58.55286481672859,9,-16.175483681887215,173,172.5,False
0,event_micro,3,8,96,2.0,11,3.146603079147603,-34.386548841689034,-34.386548841689034,-86.14817338691529,6,-57.01222396963522,171,678.0,False
0,market_only,5,3,64,2.0,11,14.99339857180706,-34.42592902246928,-34.42592902246928,-74.06757769097723,7,-35.56234161790815,196,782.0,False
4,event_micro_plus_time,6,3,64,0.5,11,-34.47042303839775,-11.166466173981815,-34.47042303839775,-44.25976199459839,9,-20.37368402363532,190,189.5,False
4,event_micro,6,3,64,0.5,11,-34.48803360276085,8.14722016099596,-34.48803360276085,-44.274741750222034,8,-20.37368402363532,190,188.5,False
0,event_micro,3,3,32,0.5,11,-34.49182600082704,1.9056747378690453,-34.49182600082704,-40.62906974289587,11,-11.373268407544114,214,213.5,False
0,market_only,3,5,64,1.0,11,-16.892934917672463,-34.52379416870702,-34.52379416870702,-62.60748194508601,9,-28.922434526183814,196,391.0,False
4,event_micro,5,3,64,0.5,11,-34.72260409801794,3.6801486605971157,-34.72260409801794,-44.474270205019415,10,-20.37368402363532,190,188.5,False
4,event_micro_plus_time,3,8,64,1.0,11,-25.048012213626013,-34.759371258898874,-34.759371258898874,-65.95637505807287,9,-24.74405720822751,190,379.0,False
1,event_micro_plus_time,6,3,32,2.0,11,9.695756377514385,-34.80365052260773,-34.80365052260773,-71.81429834461903,5,-35.506910125688954,215,858.0,False
2,market_only,6,8,32,1.0,11,8.604948187314765,-34.840627845357,-34.840627845357,-60.551011483247706,8,-28.232945012535627,211,421.0,False
0,market_only,6,5,32,1.0,11,-9.064950463429621,-34.84575655769352,-34.84575655769352,-48.64045529471201,7,-21.84181661534277,214,427.0,False
1,event_micro_plus_time,6,3,64,2.0,11,-35.112364050433406,-26.249809280591418,-35.112364050433406,-82.14457932196775,7,-42.46360875778198,195,774.0,False
2,event_micro,6,5,96,0.5,11,-35.115286069721265,5.979341415195938,-35.115286069721265,-44.0839017079687,9,-16.268524003712727,173,172.5,False
2,event_micro,5,5,96,0.5,11,-35.115286069721265,-0.49784777011128156,-35.115286069721265,-47.314376234721166,11,-16.268524003712727,173,172.5,False
1,event_micro,2,5,64,2.0,11,-35.136579464601446,-30.103188663193002,-35.136579464601446,-87.63902528501842,8,-43.79542778970639,195,774.0,False
1,event_micro,6,3,64,2.0,11,-35.185777853681,41.41080736932674,-35.185777853681,-81.12673336166579,6,-39.78330799273747,195,774.0,False
4,event_micro_plus_time,4,5,64,0.5,11,-35.202176784648806,-18.79972481595591,-35.202176784648806,-53.557291921693185,11,-22.539792245494027,190,189.5,False
0,event_micro_plus_time,2,5,32,0.5,11,-35.21193605945208,6.593644126437503,-35.21193605945208,-40.85838901098072,11,-14.112789701002459,214,213.5,False
0,event_micro,2,5,32,0.5,11,-35.21193605945208,4.8962325734140055,-35.21193605945208,-41.80016799395747,11,-14.112789701002459,214,213.5,False
0,event_micro,6,3,32,0.5,11,-35.21203998961151,-14.350827798731281,-35.21203998961151,-52.33778424512903,10,-18.23513444155298,214,213.5,False
2,market_only,6,3,96,1.0,11,32.73231184956722,-35.35366927663354,-35.35366927663354,-55.85571757485721,8,-18.212731574449915,173,345.0,False
0,market_only,6,3,32,2.0,11,9.667306463381564,-35.49357992048283,-35.49357992048283,-52.153114597894465,9,-22.609688187889777,214,854.0,False
2,market_only,2,3,32,1.0,11,-28.86248169488599,-35.5278058126541,-35.5278058126541,-66.63765829625044,9,-27.298737710900735,211,421.0,False
2,market_only,3,3,96,2.0,11,8.82496908600936,-35.73610414358402,-35.73610414358402,-80.12475113816944,9,-57.40362860891142,173,690.0,False
1,event_micro,2,8,96,1.0,11,-35.9076635645218,8.839153859043126,-35.9076635645218,-58.07919812249844,8,-24.01972721868009,173,343.0,False
1,event_micro,3,5,64,1.0,11,-35.908812708349025,80.85173418725695,-35.908812708349025,-47.66929360489388,7,-26.460381782590737,195,387.0,False
0,event_micro,4,3,64,2.0,11,-35.92407941255463,116.36389489989618,-35.92407941255463,-78.82475115467535,7,-51.7084699542854,196,782.0,False
1,market_only,6,8,32,1.0,11,-36.05102599488686,-35.62076911525871,-36.05102599488686,-71.35186250338181,9,-26.511373086531197,215,429.0,False
0,event_micro_plus_time,6,3,32,0.5,11,-36.06375544114386,-13.992611538901034,-36.06375544114386,-51.11335013799874,11,-18.23513444155298,214,213.5,False
4,market_only,3,5,64,2.0,11,77.55282778083597,-36.12456910933302,-36.12456910933302,-71.94101230533312,8,-48.28806584587727,190,754.0,False
4,market_only,3,3,64,2.0,11,28.194050279105042,-36.12456910933302,-36.12456910933302,-72.60606294091286,8,-48.28806584587727,190,754.0,False
0,event_micro,2,5,96,2.0,11,-36.139839608525904,215.71413101075828,-36.139839608525904,-72.34039781236714,6,-40.2617910919332,171,674.0,False
0,event_micro_plus_time,2,5,96,2.0,11,-36.139839608525904,262.3999167450065,-36.139839608525904,-72.34039781236714,6,-40.2617910919332,171,674.0,False
2,event_micro,3,3,64,2.0,11,-36.211064067075206,25.48411315817065,-36.211064067075206,-85.77691875665003,7,-36.22688567798239,198,786.0,False
2,market_only,6,5,64,2.0,11,285.8079453403713,-36.33214878613163,-36.33214878613163,-60.40219264222538,6,-43.18018838674057,198,786.0,False
2,market_only,4,3,32,2.0,11,-36.346865427762445,191.20097923106238,-36.346865427762445,-52.06668054896695,7,-28.330339704826713,211,838.0,False
2,event_micro,2,3,96,1.0,11,-36.45097974730693,-26.775997087494176,-36.45097974730693,-70.88369445006568,8,-28.840241055470994,173,343.0,False
1,market_only,4,5,64,1.0,11,-19.597206805631707,-36.48488028161447,-36.48488028161447,-56.61995017558117,9,-18.30820363945508,195,387.0,False
0,market_only,4,3,96,2.0,11,39.411822633504755,-36.555979228339055,-36.555979228339055,-84.1096759913159,8,-32.43527178185065,171,674.0,False
1,event_micro_plus_time,4,5,96,1.0,11,-36.63132755011899,52.995910408134804,-36.63132755011899,-56.77967311009171,8,-28.711475071713345,173,341.0,False
1,event_micro_plus_time,6,5,96,1.0,11,-36.63132755011899,31.001140551241413,-36.63132755011899,-58.95460812786914,7,-28.711475071713345,173,341.0,False
4,market_only,2,5,32,0.5,11,-36.6735166527527,-18.734843469802097,-36.6735166527527,-49.110578047040974,11,-17.015927218574646,214,213.5,False
0,market_only,3,3,32,2.0,11,-36.70614053133367,-27.050305564289644,-36.70614053133367,-72.03167222822071,8,-33.11265142515531,214,854.0,False
1,event_micro,3,8,64,1.0,11,-36.77322004509895,34.84732812629914,-36.77322004509895,-53.51109752471576,8,-20.01976499358673,195,387.0,False
2,market_only,3,5,64,1.0,11,-8.216940331344357,-36.857840488880655,-36.857840488880655,-66.49509777632544,8,-39.85548912409137,198,395.0,False
4,event_micro_plus_time,3,8,32,1.0,11,-36.878290496004915,-19.60856085637197,-36.878290496004915,-58.50073758997767,10,-17.99070629297057,214,427.0,False
2,event_micro,3,5,32,2.0,11,-36.904216050058594,-25.942547744756162,-36.904216050058594,-82.0039829456837,8,-28.42716839041679,211,838.0,False
1,market_only,6,8,96,0.5,11,-13.950089377392505,-36.996838083519876,-36.996838083519876,-54.31995145183892,9,-28.894137193295933,173,170.5,False
4,event_micro_plus_time,2,3,96,1.0,11,-17.38482045497298,-37.003730295521386,-37.003730295521386,-54.8812332274754,8,-34.761872350556324,168,333.0,False
4,event_micro_plus_time,2,8,96,1.0,11,-18.435926665216563,-37.003730295521386,-37.003730295521386,-55.455275627604614,8,-34.761872350556324,168,333.0,False
4,event_micro_plus_time,2,5,96,1.0,11,-20.698874606479258,-37.003730295521386,-37.003730295521386,-56.6911431878094,8,-34.761872350556324,168,333.0,False
1,market_only,4,3,32,1.0,11,-37.03731660354103,-34.938977596133114,-37.03731660354103,-64.02290831773898,10,-20.54556101136651,215,429.0,False
4,event_micro,5,8,96,0.5,11,-37.09164210774058,-18.45314136058359,-37.09164210774058,-55.822978212828204,10,-20.114220922969572,168,166.5,False
4,event_micro,6,8,96,0.5,11,-37.09164210774058,-22.21594888724271,-37.09164210774058,-55.822978212828204,10,-20.114220922969572,168,167.5,False
1,event_micro,4,3,64,2.0,11,-37.0962662507595,465.4086041491718,-37.0962662507595,-75.02345887930775,5,-36.031620083189054,195,774.0,False
2,market_only,3,8,96,2.0,11,-37.18282794320036,-37.071261796843615,-37.18282794320036,-88.68728764847187,9,-57.40362860891142,173,686.0,False
2,event_micro_plus_time,2,3,64,1.0,11,-22.25621281780934,-37.26581112466231,-37.26581112466231,-71.00204713083657,8,-35.48213383978529,198,395.0,False
2,event_micro_plus_time,2,5,64,1.0,11,-33.08622770233467,-37.26581112466231,-37.26581112466231,-72.03885782459506,9,-35.48213383978529,198,395.0,False
4,event_micro,3,3,64,1.0,11,-37.29691738412894,-32.003262648275474,-37.29691738412894,-70.12062058808489,8,-35.06293698394951,190,379.0,False
2,event_micro_plus_time,3,5,64,1.0,11,-37.361122631332336,41.19279912708882,-37.361122631332336,-51.89331857808388,8,-23.015146503956217,198,395.0,False
1,event_micro,5,5,96,2.0,11,-37.39266785294,86.52940019881419,-37.39266785294,-73.73334361901414,7,-45.1476430090621,173,682.0,False
1,event_micro,6,5,96,2.0,11,-37.39266785294,153.01534543794753,-37.39266785294,-73.73334361901414,7,-45.1476430090621,173,682.0,False
1,event_micro_plus_time,4,3,64,2.0,11,-37.52606309392178,117.48766016092662,-37.52606309392178,-76.55846116956434,6,-36.031620083189054,195,774.0,False
1,market_only,4,3,64,1.0,11,-13.512695167999766,-37.65482616249057,-37.65482616249057,-60.95368913236741,9,-20.963804113400787,195,387.0,False
2,event_micro,4,5,96,0.5,11,-37.68072283901146,-14.275157444580344,-37.68072283901146,-56.4040284167749,11,-13.093491587172911,173,171.5,False
0,event_micro,5,8,32,1.0,11,-37.713330354115215,-15.18082595211484,-37.713330354115215,-55.582027697169856,10,-34.17945024171848,214,427.0,False
0,event_micro,6,8,32,1.0,11,-37.713330354115215,-7.428673173864631,-37.713330354115215,-56.705242819266324,9,-34.17945024171848,214,427.0,False
0,event_micro,4,8,32,1.0,11,-37.713330354115215,-13.91072925489637,-37.713330354115215,-57.266226761569605,9,-34.17945024171848,214,427.0,False
2,event_micro,4,5,64,0.5,11,-37.7945578050822,6.467102581686768,-37.7945578050822,-46.57784405012786,8,-16.660624116654464,198,196.5,False
1,event_micro_plus_time,5,5,32,1.0,11,-37.839368360262135,-19.238595547662452,-37.839368360262135,-59.3721457130888,9,-22.297763151392026,215,429.0,False
4,event_micro,4,3,32,1.0,11,-37.86892573001759,-20.022842847128086,-37.86892573001759,-58.77326274710568,9,-17.770387259858122,214,425.0,False
4,event_micro,5,3,32,1.0,11,-37.8777298444393,-13.714067961284226,-37.8777298444393,-53.39490016339774,9,-17.770387259858122,214,425.0,False
0,event_micro_plus_time,3,3,32,0.5,11,-37.95834005357932,4.727452285158895,-37.95834005357932,-42.429661840633194,10,-11.373268407544114,214,213.5,False
0,event_micro,6,5,32,0.5,11,-37.97078037039713,-19.014468433938635,-37.97078037039713,-54.06291722022214,11,-18.23513444155298,214,213.5,False
2,event_micro_plus_time,4,3,64,1.0,11,-38.00462391983939,17.571698064025743,-38.00462391983939,-61.20671754759394,6,-23.162593603837365,198,393.0,False
0,event_micro,3,3,96,2.0,11,-38.03667532825824,106.95683360921815,-38.03667532825824,-73.5526156476017,6,-43.46261784316143,171,674.0,False
0,market_only,4,3,64,1.0,11,-14.652372698202566,-38.049122762728096,-38.049122762728096,-69.08153541811511,9,-31.859124711043464,196,391.0,False
4,event_micro_plus_time,4,3,32,1.0,11,-38.06790422282309,-22.603527386570164,-38.06790422282309,-60.23132838683585,10,-17.770387259858122,214,427.0,False
1,market_only,4,8,96,0.5,11,-21.84955824737932,-38.10974373718475,-38.10974373718475,-62.03517160955088,9,-29.420530611559958,173,171.5,False
1,event_micro_plus_time,6,8,64,1.0,11,-38.12573865534582,23.11304463377526,-38.12573865534582,-62.207505966937404,8,-20.01976499358673,195,387.0,False
1,event_micro_plus_time,5,8,64,1.0,11,-38.12573865534582,-25.1197282434367,-38.12573865534582,-66.12318463459668,7,-25.254533465078165,195,387.0,False
4,market_only,3,5,32,2.0,11,-38.12797765447926,31.086278144398037,-38.12797765447926,-68.47043804724822,7,-41.45056171563798,214,850.0,False
1,event_micro_plus_time,6,5,32,1.0,11,-38.13037524308341,-29.547669275074938,-38.13037524308341,-64.7241528874764,10,-24.7606574960602,215,429.0,False
4,event_micro_plus_time,5,3,32,1.0,11,-38.15743399246898,-17.494374382150113,-38.15743399246898,-53.60473859510657,9,-18.87596590098769,214,427.0,False
2,market_only,5,8,32,1.0,11,31.531785703146387,-38.165155848258955,-38.165155848258955,-60.199271260099316,7,-30.671900522817154,211,421.0,False
1,event_micro_plus_time,5,5,64,1.0,11,-38.2009485986868,-16.855042504058794,-38.2009485986868,-57.19697324707158,6,-26.460381782590737,195,387.0,False
2,event_micro_plus_time,6,3,32,2.0,11,-38.22119040799667,-1.8495991331751727,-38.22119040799667,-77.254265917669,7,-37.238981593269635,211,842.0,False
2,market_only,6,5,96,2.0,11,129.02923888452503,-38.29703017069755,-38.29703017069755,-72.76916354234899,6,-30.7076128210495,173,686.0,False
2,event_micro_plus_time,6,3,64,1.0,11,-35.41813970269646,-38.33967333181837,-38.33967333181837,-76.93965577973364,7,-22.820182512191877,198,395.0,False
0,market_only,4,5,32,1.0,11,-16.56939805536195,-38.37149885245977,-38.37149885245977,-56.59046134025863,9,-21.84181661534277,214,427.0,False
2,market_only,4,8,64,2.0,11,3.8651645240512345,-38.455382327458445,-38.455382327458445,-84.84551812014617,8,-44.76866113148306,198,786.0,False
0,event_micro,6,5,64,1.0,11,-38.689631023647664,-15.367109136456126,-38.689631023647664,-62.00373472779438,7,-31.74773459361495,196,391.0,False
4,event_micro_plus_time,6,3,32,1.0,11,-38.362959179975284,-38.80148295424475,-38.80148295424475,-64.68611475835961,9,-19.759701386125037,214,427.0,False
4,market_only,6,5,96,1.0,11,19.1560816968138,-38.89717030027384,-38.89717030027384,-53.923605996237114,6,-31.343316930270003,168,333.0,False
0,market_only,3,3,64,1.0,11,-20.950091601201205,-38.99468788454797,-38.99468788454797,-69.54943017487003,9,-32.44948439558104,196,391.0,False
0,event_micro_plus_time,6,5,32,0.5,11,-39.0019162163636,-17.015303428128625,-39.0019162163636,-53.84691691068363,9,-18.23513444155298,214,213.5,False
4,event_micro,3,8,96,0.5,11,-39.21905533245997,-34.00833536010054,-39.21905533245997,-64.46952200860305,9,-27.273504841487938,168,167.5,False
0,market_only,2,3,32,1.0,11,-39.30359727331803,-25.27689836407836,-39.30359727331803,-66.81709890008295,9,-21.704989033422663,214,427.0,False
0,event_micro_plus_time,2,3,96,1.0,11,-39.341665757270086,90.36804268180269,-39.341665757270086,-60.07927295470985,6,-35.796626019654575,171,337.0,False
2,event_micro,2,5,32,2.0,11,-23.305662986215413,-39.433209115580226,-39.433209115580226,-88.4446787527946,7,-33.122843280017754,211,842.0,False
2,event_micro,2,3,32,2.0,11,-12.399412006722532,-39.433209115580226,-39.433209115580226,-88.44467875279462,7,-33.122843280017754,211,842.0,False
0,event_micro,2,8,64,2.0,11,-39.516086518987095,147.90582326700354,-39.516086518987095,-69.44026493615245,6,-47.34707302913854,196,782.0,False
0,event_micro_plus_time,2,8,64,2.0,11,-39.516086518987095,164.42143541389683,-39.516086518987095,-69.44026493615245,6,-47.34707302913854,196,782.0,False
4,market_only,6,3,96,1.0,11,35.100028892561184,-39.617996892635574,-39.617996892635574,-54.467166584859015,7,-33.54222139113369,168,333.0,False
1,event_micro_plus_time,4,5,64,1.0,11,-39.68095839185369,39.74675040019511,-39.68095839185369,-49.89849985298771,6,-26.460381782590737,195,387.0,False
4,event_micro,6,3,32,1.0,11,-39.740895614274585,-34.32195240536105,-39.740895614274585,-62.70346621256706,11,-17.770387259858122,214,425.0,False
1,event_micro_plus_time,4,8,64,1.0,11,-39.76268278924271,6.56341433708707,-39.76268278924271,-57.53123123332882,6,-20.01976499358673,195,387.0,False
1,event_micro,6,8,96,2.0,11,-39.76391636221479,128.03236868120234,-39.76391636221479,-78.52350317543397,8,-41.83345212072764,173,686.0,False
1,event_micro,5,8,96,2.0,11,-39.76391636221479,-15.678627728615613,-39.76391636221479,-84.07324058295453,8,-41.83345212072764,173,682.0,False
0,event_micro_plus_time,3,8,32,1.0,11,-39.80928609351388,-19.906122170511807,-39.80928609351388,-61.937477637701036,8,-31.363424661961293,214,427.0,False
4,event_micro,3,3,32,1.0,11,-39.87828384370591,-19.285166623019954,-39.87828384370591,-60.31407148815602,10,-13.887690187218361,214,427.0,False
0,market_only,5,5,32,1.0,11,-4.58433846115004,-40.04012457342451,-40.04012457342451,-51.69872716199338,9,-25.075940048981092,214,427.0,False
4,event_micro_plus_time,3,3,32,1.0,11,-40.07082724660405,-19.60856085637197,-40.07082724660405,-60.59966554056433,10,-13.887690187218361,214,427.0,False
4,event_micro,3,5,96,0.5,11,-32.37232034645226,-40.11740091012762,-40.11740091012762,-61.91290984360476,9,-27.273504841487938,168,167.5,False
4,event_micro,3,3,96,0.5,11,-38.73523307810996,-40.11740091012762,-40.11740091012762,-65.49642523418791,9,-27.273504841487938,168,167.5,False
4,market_only,5,8,96,1.0,11,19.070846051905743,-40.213407692043326,-40.213407692043326,-49.12218858849642,7,-24.406032269820766,168,333.0,False
0,market_only,5,5,64,1.0,11,-2.8160434496189435,-40.255276633213825,-40.255276633213825,-62.05831389992331,9,-28.922434526183814,196,391.0,False
1,event_micro_plus_time,3,5,96,2.0,11,-40.28572162680153,322.29577502396626,-40.28572162680153,-73.67153297064021,7,-46.12913554074532,173,686.0,False
2,market_only,4,8,32,2.0,11,-1.4838963225978885,-40.360231008436244,-40.360231008436244,-77.74414284646781,7,-48.49489818426266,211,838.0,False
4,market_only,3,3,32,2.0,11,-40.43802645869567,31.086278144398037,-40.43802645869567,-75.86380973390528,7,-41.45056171563798,214,850.0,False
1,market_only,3,8,32,1.0,11,-25.272502959585353,-40.49459468307987,-40.49459468307987,-63.694697552600665,9,-29.74565246860321,215,429.0,False
0,event_micro_plus_time,6,5,64,1.0,11,-40.61351503316919,-33.676366918643154,-40.61351503316919,-72.40922330569957,7,-33.78618918084742,196,391.0,False
1,market_only,6,5,96,2.0,11,-39.279842276294566,-40.63151028270021,-40.63151028270021,-83.4257295602309,9,-41.78395962944107,173,682.0,False
0,event_micro,6,3,96,2.0,11,-40.68651384545957,4.449063631142991,-40.68651384545957,-83.66706297274948,8,-53.11984660413259,171,678.0,False
2,event_micro_plus_time,5,3,64,1.0,11,-40.70223809779632,-39.64954744209697,-40.70223809779632,-78.51430132507286,9,-22.820182512191877,198,395.0,False
0,event_micro,5,3,64,1.0,11,-40.79554754722696,0.03169977927026668,-40.79554754722696,-55.56565235106514,9,-30.5078925015836,196,391.0,False
0,event_micro_plus_time,3,5,32,0.5,11,-40.859816335481426,1.7917147420265733,-40.859816335481426,-45.28266987669901,9,-17.15280611991816,214,213.5,False
4,event_micro_plus_time,4,8,96,0.5,11,-26.023355129795544,-40.92398825980245,-40.92398825980245,-60.17528166834565,10,-27.273504841487938,168,167.5,False
0,market_only,3,8,64,1.0,11,-1.7836709791640315,-40.94480231154562,-40.94480231154562,-61.798393271140625,8,-28.922434526183814,196,391.0,False
2,event_micro,5,3,64,2.0,11,-40.95575997933445,-33.746552429912356,-40.95575997933445,-92.43497678488183,7,-36.22688567798239,198,790.0,False
2,event_micro,6,3,64,2.0,11,-40.95575997933445,-37.30172843915107,-40.95575997933445,-93.07227323014035,8,-36.22688567798239,198,790.0,False
2,market_only,5,8,96,1.0,11,46.32252095694296,-40.9715018646973,-40.9715018646973,-55.662161446140004,6,-35.912869343074604,173,343.0,False
1,market_only,3,5,32,1.0,11,-40.990641682261696,-39.24891616727907,-40.990641682261696,-67.97750302902446,9,-29.74565246860321,215,429.0,False
0,event_micro_plus_time,6,3,96,2.0,11,-40.993416105207224,-39.25060994702682,-40.993416105207224,-86.6108958837175,8,-53.11984660413259,171,678.0,False
4,market_only,3,8,32,1.0,11,-41.18996250413534,11.738516695720659,-41.18996250413534,-59.049602917632285,8,-23.48239530385049,214,425.0,False
0,market_only,4,8,32,1.0,11,32.3667110857492,-41.22113124035468,-41.22113124035468,-46.685930727859684,7,-21.84181661534277,214,427.0,False
4,event_micro,4,5,96,0.5,11,-29.38867057794794,-41.34658841132636,-41.34658841132636,-61.83351877705863,11,-27.273504841487938,168,167.5,False
1,event_micro,4,8,32,2.0,11,-41.35260118529763,44.31694400049895,-41.35260118529763,-68.99678954162742,8,-31.6286304623318,215,858.0,False
0,event_micro,5,5,32,0.5,11,-41.3948053447229,-3.763697770234553,-41.3948053447229,-52.31770465504848,10,-13.603704016871154,214,213.5,False
4,event_micro_plus_time,3,3,64,1.0,11,-41.397598801532645,-34.759371258898874,-41.397598801532645,-71.33172009204033,8,-35.06293698394951,190,379.0,False
0,event_micro,3,5,32,0.5,11,-41.39835095256307,-1.420832317970111,-41.39835095256307,-47.140496037139016,11,-17.15280611991816,214,213.5,False
4,market_only,4,8,64,2.0,11,11.006464500237678,-41.42285241193399,-41.42285241193399,-65.1500150643378,9,-21.35286533434535,190,758.0,False
4,market_only,2,8,32,0.5,11,-41.531359992300224,-17.20583532051497,-41.531359992300224,-52.17941718079043,11,-17.015927218574646,214,213.5,False
0,event_micro_plus_time,4,3,64,1.0,11,-41.564012595064106,50.76031343429182,-41.564012595064106,-63.81387899469107,7,-30.5078925015836,196,391.0,False
2,event_micro,6,5,64,0.5,11,-41.566671810774466,9.606336616810074,-41.566671810774466,-47.72863528505869,7,-16.820539887962084,198,197.5,False
2,event_micro,5,5,64,0.5,11,-41.566671810774466,3.637189901737381,-41.566671810774466,-51.0405618186095,9,-16.820539887962084,198,197.5,False
2,event_micro_plus_time,4,5,96,0.5,11,-41.57986151388702,14.433346127711722,-41.57986151388702,-49.5201917376355,10,-14.916267759568614,173,172.5,False
0,market_only,5,5,96,2.0,11,79.56715002126558,-41.59629417695514,-41.59629417695514,-81.9539833997766,6,-44.58324680428862,171,682.0,False
2,event_micro_plus_time,2,3,96,1.0,11,-41.63540099185935,-17.575068143353,-41.63540099185935,-70.481103365657,8,-28.840241055470994,173,345.0,False
0,event_micro,6,3,64,2.0,11,-38.261692346410534,-41.68183113528019,-41.68183113528019,-82.83642084941775,9,-51.7084699542854,196,782.0,False
4,event_micro,5,5,32,1.0,11,-41.74833118941756,8.128054262528227,-41.74833118941756,-56.42668746545287,8,-17.034259215180413,214,427.0,False
2,event_micro,5,3,32,1.0,11,-12.135133011970057,-41.75950023796475,-41.75950023796475,-76.32823057627651,7,-24.528809611880554,211,421.0,False
2,event_micro,2,8,96,1.0,11,-41.761418104617675,-5.375167101590838,-41.761418104617675,-69.23649475944444,9,-28.840241055470994,173,343.0,False
2,event_micro,2,5,96,1.0,11,-41.761418104617675,-26.775997087494176,-41.761418104617675,-71.60127954511681,9,-28.840241055470994,173,343.0,False
4,market_only,2,5,96,2.0,11,-41.85248772913318,100.40245073708695,-41.85248772913318,-78.3769096572631,6,-61.79015384280697,168,666.0,False
0,event_micro,5,8,96,2.0,11,26.522300194095692,-41.9034403358309,-41.9034403358309,-78.840458108196,5,-45.18357684967658,171,674.0,False
2,event_micro,5,8,64,1.0,11,-41.966356332330456,-6.675712969417901,-41.966356332330456,-61.08434117782551,7,-23.207711168826616,198,393.0,False
2,event_micro,4,8,64,1.0,11,-41.966356332330456,4.618112429304766,-41.966356332330456,-61.152940712740175,7,-23.207711168826616,198,393.0,False
2,event_micro,6,8,64,1.0,11,-41.966356332330456,-15.008269270793917,-41.966356332330456,-63.00001114846494,7,-23.207711168826616,198,393.0,False
4,event_micro_plus_time,6,5,96,0.5,11,-42.020864837003025,-32.923356611581426,-42.020864837003025,-64.16086572591657,10,-25.348316559216457,168,167.5,False
4,market_only,2,5,64,2.0,11,-42.02995547254281,88.9875036894856,-42.02995547254281,-75.554335348655,8,-29.56371294513538,190,758.0,False
0,event_micro,5,3,32,0.5,11,-42.09119099018815,-6.298404448139849,-42.09119099018815,-53.39329802243385,10,-14.647281242089093,214,213.5,False
0,market_only,2,8,64,2.0,11,7.250943759758921,-42.16793074564429,-42.16793074564429,-78.11237158806718,8,-35.78320709175087,196,782.0,False
0,market_only,2,3,64,2.0,11,-1.9891173850982713,-42.16793074564429,-42.16793074564429,-80.184178260024,8,-35.78320709175087,196,782.0,False
0,market_only,2,5,64,2.0,11,-35.813571332847296,-42.16793074564429,-42.16793074564429,-86.26355253681535,9,-35.78320709175087,196,782.0,False
0,event_micro_plus_time,3,5,64,1.0,11,-42.21131074990966,53.2263133316826,-42.21131074990966,-58.2903398109879,6,-33.78618918084742,196,391.0,False
4,event_micro,4,8,96,0.5,11,-39.55250153823761,-42.28158414212416,-42.28158414212416,-67.84805935746074,10,-27.273504841487938,168,167.5,False
2,event_micro_plus_time,3,3,64,2.0,11,-42.3374965494557,18.168998401588144,-42.3374965494557,-80.84427927444284,7,-36.22688567798239,198,786.0,False
4,event_micro,6,5,64,1.0,11,-42.454341518096264,55.90727410655249,-42.454341518096264,-56.14460673140733,7,-27.085276325642262,190,379.0,False
1,market_only,5,5,32,1.0,11,-42.47014109912555,-26.24591115944431,-42.47014109912555,-59.289916702312986,9,-30.33456919524079,215,429.0,False
0,event_micro_plus_time,5,5,32,0.5,11,-42.48277023669075,-2.9561421167698665,-42.48277023669075,-52.9483362170909,8,-13.687890728128249,214,213.5,False
