candidate_id,kind,leverage,hard_pass,total_return_pct,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,win_rate_pct,profit_factor,params_json
ultimate_no_trend_ret_momentum_15d02bb5bd_lev10.0,no_trend_ret_momentum,10.0,False,-99.85906146659687,-75.60523888133542,-80.51777976652834,-80.51777976652834,-57.482726334389625,14,2,-99.92882426565477,-1.1393469036820338,5.747086570477247,6740.0,674,337,47.71675719171193,0.9584407626208727,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 4}}"
ultimate_no_trend_ret_momentum_fc22d8e396_lev6.0,no_trend_ret_momentum,6.0,False,-75.26006969247695,-20.211257026227635,-67.10220488557958,-67.10220488557958,-57.53802193933792,8,10,-96.0755211883683,-0.48822897322790504,11.96933962264151,5628.0,938,469,48.951994590939826,1.0228824024259777,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_f1ad0367cb_lev2.0,no_trend_ret_fade,2.0,False,-99.99999983258444,-99.91267080490304,-96.75969750168902,-99.91267080490304,-57.60536606172897,18,167,-99.99999983668783,-9.924435771451867,46.944367369589344,21432.0,10716,5358,49.33875138529737,0.8520923569961848,"{""hold_bars"": 8, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 50.0, ""window"": 4}}"
ultimate_no_trend_ret_momentum_8e384c24c4_lev2.0,no_trend_ret_momentum,2.0,False,-99.9876817229966,-98.66446454878725,-58.7240704117636,-98.66446454878725,-57.72054132602955,16,78,-99.99179440997385,-4.176141839928211,63.52432482426933,8532.0,4266,2133,48.081752993848504,0.9555241859055786,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 100.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_333312614f_lev4.0,no_trend_ret_fade,4.0,False,-99.99976750845539,-98.24708664553819,-84.29582465085647,-98.24708664553819,-57.73894091741568,17,28,-99.99978866311686,-4.164589837345977,15.842351091379946,13992.0,3498,1749,49.967160475808214,0.9105507962717796,"{""hold_bars"": 8, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 100.0, ""window"": 4}}"
ultimate_no_trend_ret_momentum_ff9e2bc182_lev6.0,no_trend_ret_momentum,6.0,False,-93.432218509035,-76.2196781228877,-71.26119875930235,-76.2196781228877,-58.245857290639215,10,10,-96.74317531181677,-1.1207164205256492,5.3863762486126525,5136.0,856,428,47.07018673535093,0.9954439580875895,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 32}}"
ultimate_no_trend_ret_fade_74d180a790_lev2.0,no_trend_ret_fade,2.0,False,-99.99839011438672,-97.36577412844791,-73.77280479626455,-97.36577412844791,-58.25546659545113,9,10,-99.99847154177994,-7.187768026171621,30.455743618201996,11106.0,5553,2777,49.56534942869074,0.889772434948138,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 50.0, ""window"": 16}}"
ultimate_no_trend_bb_pullback_5a50ad7848_lev2.0,no_trend_bb_pullback,2.0,False,-99.99999224181526,-99.93050676464115,-94.49720249313839,-99.93050676464115,-58.318528990607845,18,152,-99.99999274781788,-7.4693901738463495,78.43368479467259,14786.0,7393,3697,49.823118422216325,0.905007034822672,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""bb_pullback"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_ret_momentum_dac0a73a1f_lev6.0,no_trend_ret_momentum,6.0,False,-99.55365001227679,-73.31965030722927,-73.73614048548451,-73.73614048548451,-58.46649760414435,10,6,-99.69725103762947,-2.4799511151134492,2.8498427672955975,5472.0,912,456,45.84178498985801,0.8935247472077762,"{""hold_bars"": 2, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 16}}"
ultimate_no_trend_ret_momentum_f4954c8396_lev6.0,no_trend_ret_momentum,6.0,False,-88.63197278113026,20.39000833951874,-59.73289901119882,-59.73289901119882,-58.64161785703455,7,10,-98.5048325718737,-0.7124152019631806,13.57288198298187,4848.0,808,404,49.122657580919935,1.0031808571468903,"{""hold_bars"": 8, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 96}}"
