candidate_id,family,rule,leverage,lookback,threshold_bps,hard_pass_original_2025_2026_ytd,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,min_target_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,symbol
cross_section_long_weak_short_strong_lev2p0_lookback1536_threshold_bps100,cross_section,long_weak_short_strong,2.0,1536,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.88441087607933,-81.8828507275128,-89.55337097307672,-84.7511618365298,-59.94892460842954,-89.55337097307672,-84.7511618365298,41,-38.05444453338338,20,6762,6762.0,6.7620000000000005,-99.9999189399123,1,
cross_section_long_weak_short_strong_lev2p0_lookback1536_threshold_bps200,cross_section,long_weak_short_strong,2.0,1536,200,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.88441087607933,-81.8828507275128,-89.55337097307672,-84.7511618365298,-59.94892460842954,-89.55337097307672,-84.7511618365298,41,-38.05444453338338,20,6762,6762.0,6.7620000000000005,-99.9999189399123,1,
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9902997853205,-90.1496751674871,-95.61344274543605,-93.44019968910308,-65.77713436226584,-95.61344274543605,-93.44019968910308,41,-38.09335797080986,68,9127,9142.0,9.142,-99.99999994871922,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99715359564068,-96.94945656867844,-94.6261599720559,-92.43704145924401,-77.04153066808763,-96.94945656867844,-92.43704145924401,41,-42.16794845663734,130,10691,11554.0,11.553999999999998,-99.99999998174846,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolETHUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,1.0,96,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99188950782234,-92.63005806463323,-94.69360456581784,-91.93676357388448,-74.27981199702381,-94.69360456581784,-91.93676357388448,41,-42.42260421266884,188,10397,10623.0,10.623000000000001,-99.99999998768051,1,ETHUSDT
single_symbol_symbol_reversal_lev1p0_symbolETHUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99550445686545,-94.76794413079526,-95.22452731496873,-91.81914787899225,-78.0064726030276,-95.22452731496873,-91.81914787899225,41,-42.888770163078135,167,10100,11286.0,11.286,-99.99999999133678,1,ETHUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,1.0,96,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99447921575731,-91.40254525718218,-95.15633518363857,-94.51948960182929,-75.81000446178103,-95.15633518363857,-94.51948960182929,41,-42.92730081319004,202,10758,10913.0,10.913,-99.99999978853779,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99717948513657,-93.37535541667141,-95.45275380621577,-95.61171910433075,-78.66351265958879,-95.61171910433075,-95.61171910433075,41,-42.997198275901404,175,10326,11303.0,11.303,-99.99999993976274,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,1.0,96,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.96370034083779,-82.82960748113739,-90.71701364033873,-92.63111996706283,-69.09468849066445,-92.63111996706283,-92.63111996706283,41,-43.77305583697978,142,9415,9433.0,9.433,-99.99999737448,1,BNBUSDT
cross_section_long_weak_short_strong_lev1p0_lookback384_threshold_bps200,cross_section,long_weak_short_strong,1.0,384,200,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99952384951611,-97.88555731234915,-97.19644853060743,-96.47942120888099,-77.18472488075459,-97.88555731234915,-96.47942120888099,41,-45.769062013419294,466,25646,12824.0,12.824,-99.9999999989436,1,
cross_section_long_weak_short_strong_lev1p0_lookback384_threshold_bps0,cross_section,long_weak_short_strong,1.0,384,0,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99952342259331,-97.88555731234915,-97.19337673316362,-96.49340547797333,-77.09829266144965,-97.88555731234915,-96.49340547797333,41,-45.769062013419294,466,25638,12820.0,12.82,-99.99999999894766,1,
cross_section_long_weak_short_strong_lev1p0_lookback384_threshold_bps50,cross_section,long_weak_short_strong,1.0,384,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99952342259331,-97.88555731234915,-97.19337673316362,-96.49340547797333,-77.09829266144965,-97.88555731234915,-96.49340547797333,41,-45.769062013419294,466,25638,12820.0,12.82,-99.99999999894237,1,
cross_section_long_weak_short_strong_lev1p0_lookback384_threshold_bps100,cross_section,long_weak_short_strong,1.0,384,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99952342259331,-97.88555731234915,-97.19337673316362,-96.49340547797333,-77.09829266144965,-97.88555731234915,-96.49340547797333,41,-45.769062013419294,466,25638,12820.0,12.82,-99.9999999989542,1,
single_symbol_symbol_reversal_lev1p0_symbolETHUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99992267823448,-92.66708683132214,-98.30085799183541,-99.71432934553553,-78.27649428565483,-99.71432934553553,-99.71432934553553,41,-46.42970131675164,94,13167,13222.0,13.222,-99.99999999999413,1,ETHUSDT
single_symbol_symbol_momentum_lev1p0_symbolETHUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99957614729541,-91.34646849493075,-99.0542557077097,-97.51255504414277,-79.1793457867671,-99.0542557077097,-97.51255504414277,41,-46.73847014453929,94,13167,13222.0,13.222,-99.99999999997254,1,ETHUSDT
single_symbol_symbol_momentum_lev1p0_symbolBNBUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99973537653534,-95.65407540764271,-99.1678954638217,-97.92229850759139,-64.78034288612106,-99.1678954638217,-97.92229850759139,41,-50.95560067008922,78,11654,11682.0,11.682,-99.99999999997465,1,BNBUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,1.0,16,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999921750431,-98.88612685222367,-99.82700769643309,-99.57380197640741,-90.47186275100675,-99.82700769643309,-99.57380197640741,41,-50.95979079280348,227,18717,18888.0,18.888,-100.0,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolXRPUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999606624988,-99.48683650348491,-99.16814678246621,-99.55361618942297,-79.35590361365561,-99.55361618942297,-99.55361618942297,41,-52.90530801096496,210,15690,15833.0,15.833000000000002,-99.99999999999997,1,XRPUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999949810866,-99.39316775415563,-99.77757191753427,-99.60890642736199,-90.49240326639534,-99.77757191753427,-99.60890642736199,41,-53.585761238902506,227,18717,18888.0,18.888,-100.0,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999925455666,-99.7073041231814,-99.17412646359132,-99.80073693425574,-84.52403699283234,-99.80073693425574,-99.80073693425574,41,-53.98437856688063,259,19420,19565.0,19.565,-99.99999999999997,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999919880955,-99.45797843269204,-99.74370032057634,-99.56097040738916,-86.86357063851369,-99.74370032057634,-99.56097040738916,41,-54.6742522467913,192,18456,18582.0,18.582,-100.0,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999909605062,-98.69423397848631,-99.70068289975484,-99.83378467106942,-86.0852262705292,-99.83378467106942,-99.83378467106942,41,-54.76489527763064,192,18456,18582.0,18.582,-99.99999999999996,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolETHUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999295106,-99.65421583790487,-99.91030750565938,-99.96895139206005,-92.67984335316912,-99.96895139206005,-99.96895139206005,41,-56.84525401141081,294,21283,21685.0,21.685000000000002,-100.0,1,ETHUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999992190396,-99.520502623175,-99.89995107374094,-99.81620197230912,-91.14294333310315,-99.89995107374094,-99.81620197230912,41,-56.87991000536239,320,20847,21080.0,21.080000000000002,-100.0,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999899353378,-99.07805636113596,-99.54608118539034,-99.84786502795609,-84.19161194224559,-99.84786502795609,-99.84786502795609,41,-57.47036890123254,238,19248,19379.0,19.379,-99.99999999999997,1,LINKUSDT
single_symbol_symbol_momentum_lev1p0_symbolETHUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,1.0,16,20,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999943856,-99.95150868339698,-99.96749927183937,-99.89718183031432,-96.53521249228275,-99.96749927183937,-99.89718183031432,41,-57.701180151603225,526,25512,28146.0,28.146000000000004,-100.0,1,ETHUSDT
single_symbol_symbol_momentum_lev1p0_symbolAVAXUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999842553584,-98.6022615616697,-99.8968013339439,-99.31290932254807,-84.11384726319501,-99.8968013339439,-99.31290932254807,41,-57.75877334001558,237,19354,19511.0,19.511,-100.0,1,AVAXUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,1.0,16,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999963865,-99.94243234334296,-99.97335210681433,-99.94995662386701,-95.2929800749966,-99.97335210681433,-99.94995662386701,41,-58.61623772860081,490,25052,25888.0,25.888,-100.0,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99995504022115,-94.90886317760557,-99.15596418720547,-99.36050948682221,-83.63882773864837,-99.36050948682221,-99.36050948682221,41,-58.684954803311044,210,15690,15833.0,15.833000000000002,-99.99999999999596,1,XRPUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,1.0,16,20,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999979133,-99.94769940817065,-99.96966036347249,-99.96666203053444,-96.05531615432167,-99.96966036347249,-99.96666203053444,41,-58.887961412765335,533,25808,27432.0,27.432,-100.0,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolAVAXUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999992824901,-99.64743319511618,-99.79165507431891,-99.92256919831964,-87.38492485014685,-99.92256919831964,-99.92256919831964,41,-58.94206557864299,237,19354,19511.0,19.511,-99.99999999999983,1,AVAXUSDT
single_symbol_symbol_momentum_lev1p0_symbolDOGEUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999848529659,-99.59886795490314,-99.72966124723064,-99.39160501340297,-77.04135178307587,-99.72966124723064,-99.39160501340297,41,-58.99737303188868,139,17907,18098.0,18.097999999999995,-100.0,1,DOGEUSDT
