scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars,timestamp,date,guard_reason,trend_alignment,from_active_position,to_position,turnover,order_count,entry_cost_log,next_1bar_target_log_return,next_3bar_target_log_return,next_8bar_target_log_return,close,natr_30,trend_close_ema_gap_bps_60,trend_adx_30
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-23 15:30:00+00:00,2025-02-23,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.013022003688050177,0.00280539706832883,0.0011974073640885763,95546.9,0.1379394293931047,-71.00649042177665,12.751417059297989
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 11:30:00+00:00,2025-02-25,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,88798.3,0.7085004320933661,-715.5708877285605,17.268602862238303
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 11:45:00+00:00,2025-02-25,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-6.727430310604632e-07,0.0002722715458537195,0.0004480414563651891,89186.8,0.7036300527490367,-715.5708877285605,17.268602862238303
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 12:00:00+00:00,2025-02-25,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.005613173253436798,-0.014571740818951184,0.00957658831762842,89187.4,0.6942575860368226,-715.5708877285605,17.268602862238303
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 16:30:00+00:00,2025-02-25,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,87256.8,0.7893222219304354,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 16:45:00+00:00,2025-02-25,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-2.3787903505834152e-05,0.0003906785450773498,0.00045431253006871235,87429.0,0.7830156303521142,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 17:00:00+00:00,2025-02-25,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.0030914622749520504,0.021077532881719208,0.0715368958718301,87449.8,0.7805430211906699,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 19:45:00+00:00,2025-02-25,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,-0.0,0.0,0.0,87914.3,0.7635138055694768,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 20:00:00+00:00,2025-02-25,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0009454065638461629,-0.00037499269576279914,-0.0012892250179131538,87810.2,0.7573226766185561,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-25 20:15:00+00:00,2025-02-25,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.03664339145339568,0.06576277000785069,-0.0138951933207494,88644.3,0.7663320391173531,-896.6382019020535,19.86495536671592
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 02:30:00+00:00,2025-02-26,main,no_strong_trend,-8.0,8.0,16.0,2,-0.032,0.030358037891602407,0.042819190563122334,0.03976634144345326,88638.4,0.5604125673884587,-685.5857411448341,21.92583741068247
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 14:00:00+00:00,2025-02-26,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,-0.0,0.0,0.0,86444.3,0.4414037161921288,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 14:15:00+00:00,2025-02-26,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0009554432445867179,-0.002810500728860177,-0.0011047199719429913,85862.6,0.4752974413559921,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 14:30:00+00:00,2025-02-26,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.08283027470933746,-0.08876488471243249,-0.04610226544643581,86686.9,0.5034047622562796,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 14:45:00+00:00,2025-02-26,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,-0.0,87589.1,0.5296318644944721,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 15:00:00+00:00,2025-02-26,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.000745496425368053,0.0008798644621151653,0.0012850875799559347,88310.0,0.5490882013850412,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 15:15:00+00:00,2025-02-26,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.00436141346142449,0.07465755008536235,0.06237769781243685,87654.1,0.5638220356549501,-630.719951552905,24.183163488746743
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 21:45:00+00:00,2025-02-26,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,-0.0,-0.0,84585.6,0.8971381856280498,-1120.961133040943,26.31430824134216
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 22:00:00+00:00,2025-02-26,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0005507265607109347,0.000519675702236988,0.0006243627384906248,84830.5,0.9008293713988637,-1120.961133040943,26.31430824134216
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-26 22:15:00+00:00,2025-02-26,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.010219338781382703,0.010418731464511666,-6.637827677025143e-05,84364.6,0.9006527910691953,-1120.961133040943,26.31430824134216
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 10:45:00+00:00,2025-02-27,main,no_strong_trend,-8.0,8.0,16.0,2,-0.032,-0.023958580922823103,-0.049016261977953945,-0.06403114753609884,86980.0,0.5153756245836801,-752.0180261059472,29.339389166443524
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 14:30:00+00:00,2025-02-27,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,-0.0,0.0,-0.0,85544.2,0.5554425063428289,-752.0180261059472,29.339389166443524
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 14:45:00+00:00,2025-02-27,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,0.000379058050418557,0.0009190723103975174,-0.0005834906409551976,84944.5,0.5772638450916675,-752.0180261059472,29.339389166443524
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 15:00:00+00:00,2025-02-27,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.03547071542023161,0.0192948323034301,-0.06308119423769654,85267.1,0.5928923238436573,-752.0180261059472,29.339389166443524
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 16:15:00+00:00,2025-02-27,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,0.0,-0.0,-0.0,84890.0,0.6072251342736338,-791.9055386640572,30.65042924367949
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-27 20:00:00+00:00,2025-02-27,main,flat,0.0,-8.0,8.0,1,-0.016,0.02829552571381555,-0.02923072883143618,-0.09370664719041599,83184.8,0.608027395213957,-925.8180480166088,31.40897542713484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 02:00:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,-0.0,82416.2,0.7226866266103367,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 02:15:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.002336768134219902,0.001111252099881277,0.0019977500877955026,81929.2,0.7358066400116369,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 02:30:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.07314073988621317,-0.08504689576155045,-0.0644200968662858,80036.9,0.8301326978574469,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 02:45:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,-0.0,80772.0,0.8488074184243938,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 03:00:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.00016242983731924455,0.0007365644345037836,0.0015080346147255952,81023.8,0.8550394292492981,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 03:15:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.003786855948334278,0.08993613502589426,0.1131733308507279,80892.3,0.8557912877248176,-829.6399419107736,32.21003159278484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 09:15:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,0.0,80375.2,0.9209416850594768,-1416.366562286271,34.172945663780965
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 09:30:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0002584910334677559,0.0002249927826504461,-0.0005520824139871649,80092.6,0.9208446604824838,-1416.366562286271,34.172945663780965
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 09:45:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,0.0381981947468546,0.047022165088094425,-0.017356025372691875,80299.9,0.9072541180294628,-1416.366562286271,34.172945663780965
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 13:30:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,81460.1,0.802104192976322,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 13:45:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0005499059604057166,-0.0010024188447314232,-0.003005841420997513,81462.3,0.7935961973975872,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 14:00:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,0.008354837006407934,-0.014100358903633037,-0.1601797774508782,81911.5,0.7988202608207571,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 15:00:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,83260.9,0.8405099446883878,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 15:15:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0006747400363103396,0.0008206222969544541,0.00013753167296091107,84256.7,0.8485761643317213,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 15:30:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.024624478544936323,0.00990933706171404,0.005747068292180302,83690.1,0.8545409759147965,-1213.0373629977064,35.15696786935816
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 16:30:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,-0.0,84632.9,0.844921057946679,-765.4796177483192,35.34751719043325
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 16:45:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.00020207735679829143,0.0008101732831581999,-9.602754950073235e-05,84310.3,0.8487003615405506,-765.4796177483192,35.34751719043325
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 17:00:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-7.606325134190683e-05,0.05426485554569638,-0.010907688972679352,84140.1,0.8399487999404869,-765.4796177483192,35.34751719043325
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-28 17:45:00+00:00,2025-02-28,strong_conflict_flat,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,83571.3,0.8226661579847918,-765.4796177483192,35.34751719043325
1G_base,1G,0.001,0.002,0,2025-02-01 00:00:00+00:00,2025-02-01,weak_new_order_small,flat,0.0,-0.1,0.1,1,-0.0001,0.00024738799556587313,2.5179796567087465e-05,-0.00015201757711214015,102476.0,0.365251777830528,-103.75097625791696,7.559054079439525
1G_base,1G,0.001,0.002,0,2025-02-01 00:15:00+00:00,2025-02-01,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.006900000000000001,-0.012246819977747236,-0.022424784870613834,-0.028844997830001162,102222.8,0.3640664295257921,-90.54241224955462,7.327228214851086
1G_base,1G,0.001,0.002,0,2025-02-01 22:30:00+00:00,2025-02-01,main,no_strong_trend,-7.0,-0.5,6.5,0,-0.006500000000000001,0.0011302614440120706,0.0018428887919776926,-0.001811420450575696,100842.8,0.2578497948871067,-145.27579805550417,6.552643218557702
1G_base,1G,0.001,0.002,0,2025-02-03 15:15:00+00:00,2025-02-03,main,no_strong_trend,-0.5,0.5,1.0,2,-0.001,0.001507542914372273,0.0007624664721586072,0.0010265170135053125,98290.0,0.751800222546868,-658.5275679532821,12.237427431398814
1G_base,1G,0.001,0.002,0,2025-02-04 10:45:00+00:00,2025-02-04,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0006,-0.0004872556129223327,-0.00047808405181033465,-0.0005896981767401499,98742.0,0.5021295509291208,-293.071803046896,12.19906259748132
1G_base,1G,0.001,0.002,0,2025-02-04 11:00:00+00:00,2025-02-04,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0004,-0.0003067863347121502,0.0015155327091562754,-0.001064130070444591,99224.3,0.5060343106199637,-293.071803046896,12.19906259748132
1G_base,1G,0.001,0.002,0,2025-02-05 13:15:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0006,0.00017500874177756032,4.492408718057562e-05,8.952329194080733e-05,98366.1,0.386904818941463,-256.617116198008,13.246183469622386
1G_base,1G,0.001,0.002,0,2025-02-05 13:30:00+00:00,2025-02-05,main,no_strong_trend,0.1,0.5,0.4,0,-0.0004,-5.581891942352257e-05,0.0007990494231302492,-0.002944564745336109,98538.4,0.3820409861210986,-256.617116198008,13.246183469622386
1G_base,1G,0.001,0.002,0,2025-02-05 18:45:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0006,-9.490736906094811e-05,-0.0005100746456362159,-0.0006085089111744325,96680.0,0.4616056695446688,-258.01571994712447,13.318362079032976
1G_base,1G,0.001,0.002,0,2025-02-05 19:00:00+00:00,2025-02-05,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0004,-0.0018066601431447893,-0.002860920463835015,-0.0017098653878822034,96771.8,0.4624325984139246,-258.01571994712447,13.318362079032976
1G_base,1G,0.001,0.002,0,2025-02-06 09:30:00+00:00,2025-02-06,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0006,0.00013329849716043897,0.00039966717230850436,0.000501407074854221,98435.1,0.3225625134629296,-206.94938433230448,14.048696177469484
1G_base,1G,0.001,0.002,0,2025-02-06 09:45:00+00:00,2025-02-06,main,no_strong_trend,0.1,7.0,6.9,0,-0.006900000000000001,0.01652769383253805,0.013955343281603305,0.018433316442985515,98566.4,0.3203501141701664,-206.94938433230448,14.048696177469484
1G_base,1G,0.001,0.002,0,2025-02-06 10:15:00+00:00,2025-02-06,post_lock_flat,no_strong_trend,7.0,0.0,7.0,1,-0.007,-0.0,-0.0,-0.0,98829.3,0.3181057535220477,-206.94938433230448,14.048696177469484
1G_base,1G,0.001,0.002,0,2025-02-27 17:45:00+00:00,2025-02-27,post_lock_runner,flat,0.0,-0.1,0.1,1,-0.0001,-0.0003517585041930005,-0.00018287998462316324,0.0005743192724786183,84568.3,0.5968645415682649,-791.9055386640572,30.65042924367949
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-01 00:00:00+00:00,2025-02-01,weak_new_order_small,flat,0.0,-0.1,0.1,1,-0.00015000000000000001,0.00024738799556587313,2.5179796567087465e-05,-0.00015201757711214015,102476.0,0.365251777830528,-103.75097625791696,7.559054079439525
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-01 00:15:00+00:00,2025-02-01,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,-0.012246819977747236,-0.022424784870613834,-0.028844997830001162,102222.8,0.3640664295257921,-90.54241224955462,7.327228214851086
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-01 22:30:00+00:00,2025-02-01,main,no_strong_trend,-7.0,-0.5,6.5,0,-0.00975,0.0011302614440120706,0.0018428887919776926,-0.001811420450575696,100842.8,0.2578497948871067,-145.27579805550417,6.552643218557702
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-03 15:30:00+00:00,2025-02-03,main,no_strong_trend,-0.5,0.5,1.0,2,-0.0015,0.0010937769541810027,0.00033613889733796753,-0.0021611391094840116,98586.8,0.7660859507729288,-658.5275679532821,12.237427431398814
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-04 11:00:00+00:00,2025-02-04,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0009,-6.135726694243005e-05,0.0003031065418312551,-0.00021282601408891824,99224.3,0.5060343106199637,-293.071803046896,12.19906259748132
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-04 11:15:00+00:00,2025-02-04,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0006000000000000001,0.0003526441402721403,0.000541158858246682,-0.000754326701557062,99285.2,0.496108217260379,-293.071803046896,12.19906259748132
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-05 13:30:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0009,-1.1163783884704516e-05,0.00015980988462604984,-0.0005889129490672219,98538.4,0.3820409861210986,-256.617116198008,13.246183469622386
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-05 13:45:00+00:00,2025-02-05,main,no_strong_trend,0.1,0.5,0.4,0,-0.0006000000000000001,-0.000594604353561401,0.0010443031503761802,-0.002360746780809997,98527.4,0.3761070584416325,-256.617116198008,13.246183469622386
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-05 19:00:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0009,-0.0003613320286289579,-0.0005721840927670031,-0.0003419730775764407,96771.8,0.4624325984139246,-258.01571994712447,13.318362079032976
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-05 19:15:00+00:00,2025-02-05,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0006000000000000001,-0.00026917623973155,-0.0020811818222412626,-0.0006477334611005858,97122.1,0.4590107410804152,-258.01571994712447,13.318362079032976
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-06 09:45:00+00:00,2025-02-06,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0009,0.00023610991189340071,0.00019936204688004723,0.00026333309204265023,98566.4,0.3203501141701664,-206.94938433230448,14.048696177469484
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-06 10:00:00+00:00,2025-02-06,main,no_strong_trend,0.1,7.0,6.9,0,-0.010350000000000002,0.002118113427826529,0.012791015772171122,-0.017365757763815992,98799.4,0.3180373454720464,-206.94938433230448,14.048696177469484
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-06 18:15:00+00:00,2025-02-06,weak_new_order_small,no_strong_trend,7.0,-0.1,7.1,2,-0.01065,-0.00024239539545654055,-0.0003289044495529581,-0.00023679150926376736,96131.1,0.4235492989740016,-282.9223008068027,14.083238218430663
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-06 18:30:00+00:00,2025-02-06,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,0.006562551580268305,-0.0031882108339189585,-0.029444732363637982,96364.4,0.4298480699038888,-282.9223008068027,14.083238218430663
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 10:15:00+00:00,2025-02-07,main,no_strong_trend,-7.0,7.0,14.0,2,-0.021,-0.006853639751851048,0.014117613224236436,0.019108690553565566,97382.8,0.3245392018550588,-300.0158757491178,14.633542011862112
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 15:00:00+00:00,2025-02-07,adverse_shock_cut,no_strong_trend,7.0,0.0,7.0,1,-0.0105,0.0,-0.0,-0.0,98380.0,0.423837447480577,-190.86613103475256,14.69648999380685
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 15:15:00+00:00,2025-02-07,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.00015000000000000001,0.00015417089021472208,-0.0006161076048435632,-0.0010891890942382077,98451.1,0.4434068332437917,-190.86613103475256,14.69648999380685
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 15:30:00+00:00,2025-02-07,main,no_strong_trend,0.1,7.0,6.9,0,-0.010350000000000002,-0.024599220378378917,-0.041860970727446656,-0.0767997930564075,98603.0,0.449047467768279,-190.86613103475256,14.69648999380685
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 20:15:00+00:00,2025-02-07,weak_new_order_small,no_strong_trend,7.0,-0.1,7.1,2,-0.01065,0.00018064049498498492,0.00018230786333575113,0.0003298758091620613,96133.9,0.5108304539906889,-266.37464280382164,14.122543218347587
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-07 20:30:00+00:00,2025-02-07,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,0.017741230576458378,0.014034426274161405,0.011710449726443528,95960.4,0.5104486120128613,-266.37464280382164,14.122543218347587
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-09 03:30:00+00:00,2025-02-09,weak_new_order_small,no_strong_trend,-7.0,0.1,7.1,2,-0.01065,0.0001513299265134549,-0.00011558051128446323,-9.301018374898718e-05,97131.3,0.2050469056889125,-244.4026729447657,13.676539880510928
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-09 03:45:00+00:00,2025-02-09,main,no_strong_trend,0.1,7.0,6.9,0,-0.010350000000000002,-0.017053313779440415,-0.012712197064743691,-0.020747546059633137,97278.4,0.2057214834967486,-244.4026729447657,13.676539880510928
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-09 19:45:00+00:00,2025-02-09,weak_new_order_small,no_strong_trend,7.0,-0.1,7.1,2,-0.01065,-0.00014061354985681618,-0.0004093207652788422,0.0009318220347299899,96011.4,0.2107574673597496,-216.4183205760395,13.129889899832614
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-09 20:00:00+00:00,2025-02-09,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,-0.022801926845561482,-0.009494683757990785,0.056300649987131024,96146.5,0.2099117719827735,-252.3098111762501,13.117839470291988
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-10 05:45:00+00:00,2025-02-10,weak_new_order_small,no_strong_trend,-7.0,0.1,7.1,2,-0.01065,-0.00020117231681027192,5.568026331914667e-06,0.000418489656422949,96979.6,0.3953610393094218,-161.3848470828927,13.3637109573442
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-10 06:00:00+00:00,2025-02-10,main,no_strong_trend,0.1,7.0,6.9,0,-0.010350000000000002,0.012869330971017945,0.023913306660293898,0.06800173983770996,96784.7,0.3978510060600307,-161.3848470828927,13.3637109573442
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-11 16:30:00+00:00,2025-02-11,weak_new_order_small,no_strong_trend,7.0,-0.1,7.1,2,-0.01065,0.00013828570490428404,0.00023518921456719966,0.0008333290469655808,96461.3,0.2911293831755134,-120.17418680143166,12.73452204711096
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-11 16:45:00+00:00,2025-02-11,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,0.02037677656301007,0.0197937590305024,0.06532022306590157,96328.0,0.2901609931034023,-120.17418680143166,12.73452204711096
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 11:30:00+00:00,2025-02-12,weak_new_order_small,no_strong_trend,-7.0,0.1,7.1,2,-0.01065,-0.0002118251597309495,-8.469702097428922e-05,-0.0018914360181511826,96266.1,0.2361052217483242,-183.8766244707557,13.841426615051828
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 11:45:00+00:00,2025-02-12,main,no_strong_trend,0.1,7.0,6.9,0,-0.010350000000000002,0.007821791335928197,0.003154529863483191,-0.08389233537165453,96062.4,0.2409957616899865,-183.8766244707557,13.841426615051828
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 13:30:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,7.0,0.0,7.0,1,-0.0105,0.0,0.0,0.0,94462.4,0.3377158176663392,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 13:45:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.00015000000000000001,6.639511660182507e-05,-0.0005864688178231604,-0.0008853629863297741,94918.0,0.3527121490785094,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 14:00:00+00:00,2025-02-12,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,0.015847348789804983,-0.05351166772533311,-0.03493665518887745,94855.0,0.3603511398874721,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 14:30:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,-7.0,0.0,7.0,1,-0.0105,0.0,0.0,0.0,95476.3,0.3923590496810435,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 14:45:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.00015000000000000001,0.0006887865488497624,-3.159061931334861e-05,-0.0014142653002636508,95582.9,0.3945296769320327,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 15:00:00+00:00,2025-02-12,main,no_strong_trend,-0.1,-7.0,6.9,0,-0.010350000000000002,-0.0465744053734749,-0.0613264578993622,-0.15362983795252383,94926.8,0.417215661281316,-174.21319948203617,14.021475340045846
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 16:45:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,-7.0,0.0,7.0,1,-0.0105,0.0,0.0,-0.0,96944.3,0.4760485947341882,-198.8511804259474,14.471443655291264
1G_03pct_delay1_fail,1G,0.0015,0.003,1,2025-02-12 17:00:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.00015000000000000001,-0.00047181610957451885,-0.00029513299310455213,0.0005456295080771056,97033.2,0.4763543940603827,-198.8511804259474,14.471443655291264
