timestamp,date,close,strategy_log_return,gross_log_return,cost_log_return,raw_log_return,active_position,position,turnover,order_count,base_side,trend_side,trend_alignment,weak_trend,guard_reason,natr_30,trend_close_ema_gap_bps_60,trend_adx_30,rsi14,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2025-02-25 11:30:00+00:00,2025-02-25,88798.3,-0.09846536131737475,-0.08796536131737476,-0.0105,0.012566480188196394,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7085004320933661,-715.5708877285605,17.268602862238303,43.003152748403046,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-28 16:30:00+00:00,2025-02-28,84632.9,-0.0975873927429745,-0.0870873927429745,-0.0105,0.012441056106139214,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.844921057946679,-765.4796177483192,35.34751719043325,73.88989205826336,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-12 16:45:00+00:00,2025-02-12,96944.3,-0.08453343878756985,-0.07403343878756985,-0.0105,0.010576205541081407,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.4760485947341882,-198.8511804259474,14.471443655291264,63.071755933575965,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-25 16:30:00+00:00,2025-02-25,87256.8,-0.08361872637126093,-0.07311872637126093,-0.0105,0.010445532338751562,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7893222219304354,-896.6382019020535,19.86495536671592,41.23302042655186,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-26 21:45:00+00:00,2025-02-26,84585.6,-0.08166692199429586,-0.07116692199429586,-0.0105,0.010166703142042266,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.8971381856280498,-1120.961133040943,26.31430824134216,44.326405993895655,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-18 21:00:00+00:00,2025-02-18,95120.3,-0.08120894200447597,-0.07070894200447597,-0.0105,0.010101277429210853,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.3947521597652033,-285.3414041135061,16.88584901067738,58.18422009857221,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-21 15:15:00+00:00,2025-02-21,98167.0,-0.08028857466844345,-0.06978857466844346,-0.0105,-0.009969796381206208,7.0,0.0,7.0,1,1,0,no_strong_trend,True,adverse_shock_cut,0.3003786495100123,170.1109034109649,13.745516754746804,40.18055779681232,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-28 02:00:00+00:00,2025-02-28,82416.2,-0.07958599391525704,-0.06908599391525705,-0.0105,0.009869427702179578,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.7226866266103367,-829.6399419107736,32.21003159278484,33.97046493234711,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-26 14:00:00+00:00,2025-02-26,86444.3,-0.07791347253488033,-0.05691347253488033,-0.021,-0.008130496076411475,7.0,-7.0,14.0,2,-1,0,no_strong_trend,False,main,0.4414037161921288,-630.719951552905,24.183163488746743,18.063311745410445,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-26 14:30:00+00:00,2025-02-26,86686.9,-0.07738102712107024,-0.06688102712107025,-0.0105,0.009554432445867178,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.5034047622562796,-630.719951552905,24.183163488746743,32.622118191424136,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-25 20:15:00+00:00,2025-02-25,88644.3,-0.0766784594692314,-0.0661784594692314,-0.0105,0.009454065638461628,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7663320391173531,-896.6382019020535,19.86495536671592,59.82669341391366,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-28 13:30:00+00:00,2025-02-28,81460.1,-0.07515184980824823,-0.06465184980824823,-0.0105,0.009235978544035461,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.802104192976322,-1213.0373629977064,35.15696786935816,64.78259955343128,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-28 02:45:00+00:00,2025-02-28,80772.0,-0.07449814740043652,-0.06399814740043652,-0.0105,0.009142592485776646,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.8488074184243938,-829.6399419107736,32.21003159278484,30.27266175760168,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-12 14:30:00+00:00,2025-02-12,95476.3,-0.07204782419955395,-0.06154782419955396,-0.0105,0.008792546314221994,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.3923590496810435,-174.21319948203617,14.021475340045846,46.98877695112473,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-27 16:15:00+00:00,2025-02-27,84890.0,-0.0647210794629998,-0.05422107946299981,-0.0105,-0.007745868494714259,7.0,0.0,7.0,1,1,-1,against_trend,False,strong_conflict_flat,0.6072251342736338,-791.9055386640572,30.65042924367949,36.39204769459553,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-27 14:30:00+00:00,2025-02-27,85544.2,-0.05976573638961291,-0.05976573638961291,-0.0,-0.008537962341373273,7.0,7.0,0.0,0,1,0,no_strong_trend,False,main,0.5554425063428289,-752.0180261059472,29.339389166443524,39.12324860640783,1G_03pct_delay1_fail,1G,0.0015,0.003,1
2025-02-12 13:30:00+00:00,2025-02-12,94462.4,-0.16087766172008666,-0.14687766172008665,-0.014,-0.02098252310286952,7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.3377158176663392,-174.21319948203617,14.021475340045846,27.71840116776319,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 09:15:00+00:00,2025-02-28,80375.2,-0.12392331743982753,-0.10992331743982753,-0.014,0.015703331062832504,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.9209416850594768,-1416.366562286271,34.172945663780965,53.55971875803424,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 15:00:00+00:00,2025-02-28,83260.9,-0.11603977150966814,-0.10203977150966814,-0.014,0.014577110215666877,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.8405099446883878,-1213.0373629977064,35.15696786935816,75.27159348510158,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-07 15:00:00+00:00,2025-02-07,98380.0,-0.10538000648184707,-0.09138000648184708,-0.014,-0.013054286640263868,7.0,0.0,7.0,1,1,0,no_strong_trend,True,adverse_shock_cut,0.423837447480577,-190.86613103475256,14.69648999380685,53.24977569900585,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-25 11:30:00+00:00,2025-02-25,88798.3,-0.10196536131737476,-0.08796536131737476,-0.014,0.012566480188196394,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7085004320933661,-715.5708877285605,17.268602862238303,43.003152748403046,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 16:30:00+00:00,2025-02-28,84632.9,-0.1010873927429745,-0.0870873927429745,-0.014,0.012441056106139214,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.844921057946679,-765.4796177483192,35.34751719043325,73.88989205826336,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-12 16:45:00+00:00,2025-02-12,96944.3,-0.08803343878756985,-0.07403343878756985,-0.014,0.010576205541081407,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.4760485947341882,-198.8511804259474,14.471443655291264,63.071755933575965,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-25 16:30:00+00:00,2025-02-25,87256.8,-0.08711872637126093,-0.07311872637126093,-0.014,0.010445532338751562,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7893222219304354,-896.6382019020535,19.86495536671592,41.23302042655186,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-26 21:45:00+00:00,2025-02-26,84585.6,-0.08516692199429586,-0.07116692199429586,-0.014,0.010166703142042266,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.8971381856280498,-1120.961133040943,26.31430824134216,44.326405993895655,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-18 21:00:00+00:00,2025-02-18,95120.3,-0.08470894200447597,-0.07070894200447597,-0.014,0.010101277429210853,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.3947521597652033,-285.3414041135061,16.88584901067738,58.18422009857221,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-21 15:15:00+00:00,2025-02-21,98167.0,-0.08378857466844346,-0.06978857466844346,-0.014,-0.009969796381206208,7.0,0.0,7.0,1,1,0,no_strong_trend,True,adverse_shock_cut,0.3003786495100123,170.1109034109649,13.745516754746804,40.18055779681232,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 02:00:00+00:00,2025-02-28,82416.2,-0.08308599391525705,-0.06908599391525705,-0.014,0.009869427702179578,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.7226866266103367,-829.6399419107736,32.21003159278484,33.97046493234711,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-26 14:30:00+00:00,2025-02-26,86686.9,-0.08088102712107025,-0.06688102712107025,-0.014,0.009554432445867178,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.5034047622562796,-630.719951552905,24.183163488746743,32.622118191424136,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-25 20:15:00+00:00,2025-02-25,88644.3,-0.0801784594692314,-0.0661784594692314,-0.014,0.009454065638461628,-7.0,0.0,7.0,1,-1,0,no_strong_trend,False,adverse_shock_cut,0.7663320391173531,-896.6382019020535,19.86495536671592,59.82669341391366,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 13:30:00+00:00,2025-02-28,81460.1,-0.07865184980824823,-0.06465184980824823,-0.014,0.009235978544035461,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.802104192976322,-1213.0373629977064,35.15696786935816,64.78259955343128,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-28 02:45:00+00:00,2025-02-28,80772.0,-0.07799814740043652,-0.06399814740043652,-0.014,0.009142592485776646,-7.0,0.0,7.0,1,-1,-1,with_trend,False,adverse_shock_cut,0.8488074184243938,-829.6399419107736,32.21003159278484,30.27266175760168,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-12 14:30:00+00:00,2025-02-12,95476.3,-0.07554782419955396,-0.06154782419955396,-0.014,0.008792546314221994,-7.0,0.0,7.0,1,-1,0,no_strong_trend,True,adverse_shock_cut,0.3923590496810435,-174.21319948203617,14.021475340045846,46.98877695112473,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-26 13:45:00+00:00,2025-02-26,87150.0,-0.07422455145513804,-0.04622455145513804,-0.028,-0.006603507350734006,7.0,-7.0,14.0,2,-1,0,no_strong_trend,False,main,0.4150216859195668,-630.719951552905,24.183163488746743,23.5698609050158,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-21 17:30:00+00:00,2025-02-21,97090.4,-0.07051194936374407,-0.05631194936374406,-0.014199999999999999,-0.00804456419482058,7.0,-0.1,7.1,2,-1,0,no_strong_trend,True,weak_new_order_small,0.3931605124532152,113.14982076660483,13.390266707377409,32.64307573337953,1G_04pct_delay0_fail,1G,0.002,0.004,0
2025-02-27 14:30:00+00:00,2025-02-27,85544.2,-0.05976573638961291,-0.05976573638961291,-0.0,-0.008537962341373273,7.0,7.0,0.0,0,1,0,no_strong_trend,False,main,0.5554425063428289,-752.0180261059472,29.339389166443524,39.12324860640783,1G_04pct_delay0_fail,1G,0.002,0.004,0
