candidate_id,family,rule,leverage,trigger_window,trend_window,trigger_threshold_bps,trend_threshold_bps,hold_bars,hard_pass_original_2025_2026_ytd,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,min_target_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,volume_z
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,1.0,5,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.26824749568391,-56.574292234573086,-72.67859673885641,-63.188773652022455,-37.452327005522676,-72.67859673885641,-63.188773652022455,40,-21.098518227892793,26,3526,3528.0,3.528,-99.99453523072101,1,2.5
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_range,range_reversal,1.0,80,320,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-95.82722539656464,-49.07764412537865,-68.81875751547987,-59.18063704211032,-35.619136167772346,-68.81875751547987,-59.18063704211032,40,-21.309082647878864,26,3165,3172.0,3.172,-99.95097300874349,1,
event_range_range_reversal_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,1.0,80,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.89666711614402,-67.99147206408705,-65.62262358698345,-71.21419501158839,-33.59646467190696,-71.21419501158839,-71.21419501158839,40,-21.727544839201464,48,3459,3722.0,3.722,-99.9677896732035,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,1.0,5,960,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.46869115606727,-65.12509377927147,-78.60205815838195,-67.64942479465581,-36.5698508633116,-78.60205815838195,-67.64942479465581,40,-21.906004831445415,26,3703,3704.0,3.704,-99.99717563712377,1,2.5
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars32,event_volume,volume_trend_breakout,1.0,20,320,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.26865939448327,-78.63569279214617,-78.96245297248412,-69.38579514544445,-46.848834893190016,-78.96245297248412,-69.38579514544445,40,-24.285256465338367,68,5034,5134.0,5.1339999999999995,-99.99864712038773,1,2.5
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,5,960,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.33510370315052,-68.59207494590969,-84.99456324684968,-75.90760316290591,-41.44202909905205,-84.99456324684968,-75.90760316290591,40,-25.33713827305819,26,4541,4542.0,4.542,-99.9998888697574,1,1.5
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,5,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.53387525934697,-60.4449356592335,-79.19678407807898,-69.45410291247008,-41.67087438075422,-79.19678407807898,-69.45410291247008,40,-25.55317533661151,28,4216,4218.0,4.218000000000001,-99.99946588135646,1,1.5
event_trend_trend_pullback_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,5,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-98.17701012141032,-48.148605185754356,-81.24077619957497,-70.5885705644049,-36.277498387303886,-81.24077619957497,-70.5885705644049,40,-25.631635741856762,10,4014,4014.0,4.014,-99.99824439405744,1,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,20,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.30862959054444,-58.604006283438835,-76.06274873097392,-71.84895120741513,-39.36665081803494,-76.06274873097392,-71.84895120741513,40,-26.421736923700102,14,4438,4438.0,4.438000000000001,-99.99572074029982,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,1.0,20,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.46955167004145,-60.85839498568066,-85.54529720913241,-78.07858951230841,-57.23122654825382,-85.54529720913241,-78.07858951230841,40,-27.51135505900727,42,5107,5108.0,5.108,-99.99985609789555,1,1.5
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,5,320,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.69107499450774,-83.59508519229124,-90.68427097709726,-69.7132471334385,-33.256416167007586,-90.68427097709726,-69.7132471334385,40,-28.14972154714792,46,5635,5862.0,5.862,-99.99991865149809,1,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,1.0,20,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.81131274842572,-80.03990034901376,-87.02729128362544,-84.87872676006933,-51.8095673325636,-87.02729128362544,-84.87872676006933,40,-28.479648666903902,66,6454,6490.0,6.49,-99.99960767823679,1,
event_range_range_reversal_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,80,960,50,150,32,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.83240741870033,-84.26316815765675,-83.96182954331822,-87.27516865397408,-47.816809788029204,-87.27516865397408,-87.27516865397408,40,-28.681340424520986,91,5196,6086.0,6.086,-99.99960840216967,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,1.0,5,320,50,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.56796724522697,-79.11659901974922,-83.63339463776289,-75.58296875409316,-48.23169121555938,-83.63339463776289,-75.58296875409316,40,-28.703745635338052,44,5216,5232.0,5.232,-99.99979056454505,1,2.5
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars32,event_volume,volume_trend_breakout,1.0,20,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.9947494535798,-72.9289673028338,-79.24067895453696,-71.10800526633297,-38.0874314232539,-79.24067895453696,-71.10800526633297,40,-28.991221501216835,58,4466,4521.0,4.521,-99.99702238750065,1,2.5
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,80,960,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.95394460208887,-82.28529399678493,-91.63658105801544,-92.21856723785957,-60.051252409307644,-92.21856723785957,-92.21856723785957,40,-29.625888702000267,74,7705,7706.0,7.7059999999999995,-99.9999961550629,1,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,80,320,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.83241126519712,-66.74277851142132,-93.21675442421162,-80.80113423501311,-61.30581112896542,-93.21675442421162,-80.80113423501311,40,-29.879956732562196,58,6738,6750.0,6.750000000000001,-99.99998512884392,1,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,20,960,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.50952127890727,-51.81045220647971,-81.161564738775,-70.90867426431136,-43.56291306450625,-81.161564738775,-70.90867426431136,40,-31.70832780923696,16,3584,3584.0,3.5839999999999996,-99.9996283782831,1,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,20,320,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.23852070571112,-67.446770205992,-85.08937145974099,-67.57872386714536,-51.61196805193373,-85.08937145974099,-67.57872386714536,40,-33.652017999310324,32,4689,4702.0,4.702000000000001,-99.99995829713949,1,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_breakout,1.0,80,960,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.74770239422375,-64.0392586735834,-88.71924724076415,-84.95986964466765,-58.648162560295305,-88.71924724076415,-84.95986964466765,40,-34.47327354282408,56,5974,5982.0,5.982,-99.99993655165008,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars32,event_volume,volume_trend_breakout,1.0,5,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.06339687736161,-68.62824573861505,-78.30278036940975,-55.57953251801915,-35.9506667105294,-78.30278036940975,-55.57953251801915,40,-36.04941028661227,37,3649,3708.0,3.708,-99.99316635243133,1,2.5
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,80,960,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.47557160983193,-69.16978101232199,-80.73805205679592,-81.90119574819089,-51.20677800724709,-81.90119574819089,-81.90119574819089,40,-37.21878031305634,8,2536,5072.0,5.072,-99.99899223013446,1,
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,20,320,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.98158896030968,-87.25399137205603,-95.21353508602384,-90.2046437739556,-69.19161081636729,-95.21353508602384,-90.2046437739556,40,-37.223637875169956,95,7814,8190.0,8.190000000000001,-99.99999940363978,1,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,5,320,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.92537528255163,-81.14207905071741,-92.53540923841973,-86.44933614757963,-60.877886029759324,-92.53540923841973,-86.44933614757963,40,-37.74556174165834,26,3526,7056.0,7.056,-99.99999970136297,1,2.5
event_range_range_reversal_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_range,range_reversal,2.0,80,320,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.82587952108925,-74.06913672178416,-90.27730117121557,-83.33779607712064,-58.55104372216162,-90.27730117121557,-83.33779607712064,40,-38.07739526281642,26,3165,6344.0,6.344,-99.99997596354129,1,
event_range_range_reversal_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,2.0,80,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9557599077969,-89.7545413937588,-88.18195990957773,-91.71377431169137,-55.90570495930699,-91.71377431169137,-91.71377431169137,40,-38.734227631007826,48,3459,7444.0,7.444,-99.99998962494848,1,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z2p5_hold_bars8,event_volume,volume_trend_breakout,2.0,5,960,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.97655093224493,-87.83740916095391,-95.42128084942732,-89.5344028388337,-59.76616180497467,-95.42128084942732,-89.5344028388337,40,-39.01327918613773,26,3703,7408.0,7.408,-99.99999992022974,1,2.5
event_trend_trend_breakout_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,1.0,20,960,50,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.87182693259916,-71.99432230522564,-89.2403591482804,-87.84384302485763,-65.0089788555971,-89.2403591482804,-87.84384302485763,40,-40.20619362140455,52,5867,5900.0,5.8999999999999995,-99.99992240697462,1,
event_volume_volume_trend_breakout_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_volume_z2p5_hold_bars32,event_volume,volume_trend_breakout,2.0,20,320,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99465140918723,-95.43566377528445,-95.57421615065057,-90.62770461123307,-71.74953647788624,-95.57421615065057,-90.62770461123307,40,-42.67277611480416,68,5034,10268.0,10.267999999999999,-99.99999998169716,1,2.5
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,5,960,50,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.86521162315725,-75.20161762449767,-92.51595214762331,-84.52352799830282,-53.07324008474761,-92.51595214762331,-84.52352799830282,40,-43.51208780050636,43,5385,5552.0,5.5520000000000005,-99.99992636668622,1,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars8,event_volume,volume_trend_breakout,2.0,5,960,50,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99557912914436,-90.13542243796647,-97.74836867847206,-94.19556414643979,-65.70964043963734,-97.74836867847206,-94.19556414643979,40,-44.254570787435675,26,4541,9084.0,9.084,-99.9999999998765,1,1.5
