candidate_id,family,rule,direction,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct,oracle_id,no_order_floor_candidate
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2024-10,0.16741609202988353,0.048,48.0,12,71.9758064516129,-99.99992368607921,18.22460861537083,monthly_oracle_best_return_order10,False
funding_mean_funding_mean_momentum_lev4p0_window3_threshold_bps2p0,funding_mean,funding_mean,momentum,4.0,2024-11,0.5151063726616902,0.04,40.0,10,17.77777777777778,-99.44806932852282,67.38165406487384,monthly_oracle_best_return_order10,False
funding_change_funding_change_contrarian_lev4p0_window21_threshold_bps2p0,funding_change,funding_change,contrarian,4.0,2024-12,0.22452339474196406,0.04,40.0,10,7.560483870967742,-96.28584153688222,25.172599481213865,monthly_oracle_best_return_order10,False
funding_change_funding_change_momentum_lev4p0_window63_threshold_bps1p0,funding_change,funding_change,momentum,4.0,2025-01,0.3406805342007564,0.04,40.0,10,5.40994623655914,-99.99997193560357,40.59040308574953,monthly_oracle_best_return_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2025-02,0.4052247837331159,0.132,132.0,33,45.200892857142854,-99.4175591736443,49.96395567508114,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window63_z_threshold1p5,funding_zscore,funding_zscore,contrarian,4.0,2025-03,0.3194339985278046,0.08,80.0,20,14.045698924731182,-76.62288769755253,37.63485285390487,monthly_oracle_best_return_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2025-04,0.322922506699957,0.16,160.0,40,35.59027777777778,-99.99980384467155,38.11583162426415,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window63_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,2025-05,0.16704153714142989,0.14,140.0,35,38.776881720430104,-99.9990498308104,18.180335302188965,monthly_oracle_best_return_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2025-06,0.3638249633704166,0.12,120.0,30,24.583333333333332,-99.76438945477592,43.88223455016431,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window21_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,2025-07,0.05284701462174462,0.056,56.0,13,16.09543010752688,-99.99999413733806,5.426834513983736,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window9_z_threshold1p5,funding_zscore,funding_zscore,momentum,4.0,2025-08,0.22831673131844007,0.096,96.0,24,15.994623655913978,-99.97223984220622,25.648323000463513,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window3_z_threshold1p0,funding_zscore,funding_zscore,contrarian,4.0,2025-09,0.28868224840021633,0.316,316.0,69,51.24999999999999,-99.99990785732557,33.46675683882609,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window21_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,2025-10,0.6648699050650745,0.18,180.0,40,50.53763440860215,-99.99999522621546,94.42375694232325,monthly_oracle_best_return_order10,False
funding_mean_funding_mean_contrarian_lev4p0_window3_threshold_bps0p5,funding_mean,funding_mean,contrarian,4.0,2025-11,1.0228503860341145,0.052000000000000005,52.0,13,53.47222222222222,-98.2428906699257,178.11107159893695,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window9_z_threshold1p5,funding_zscore,funding_zscore,contrarian,4.0,2025-12,0.05755907112447921,0.10400000000000001,104.0,26,15.053763440860216,-99.73791652537626,5.924783976769743,monthly_oracle_best_return_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2026-01,0.27030040077160467,0.164,164.0,41,48.55510752688172,-99.75628505677582,31.03580241769457,monthly_oracle_best_return_order10,False
funding_change_funding_change_contrarian_lev4p0_window3_threshold_bps1p0,funding_change,funding_change,contrarian,4.0,2026-02,0.5178727441879989,0.048,48.0,12,9.486607142857142,-93.91361443096476,67.84533496782379,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window9_z_threshold2p0,funding_zscore,funding_zscore,momentum,4.0,2026-03,0.1567064248646038,0.048,48.0,12,7.560483870967742,-97.23160569088898,16.96521826940478,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window9_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,2026-04,0.8674558442377057,0.188,188.0,45,39.895833333333336,-99.99999921303824,138.08458988882427,monthly_oracle_best_return_order10,False
funding_mean_funding_mean_contrarian_lev4p0_window3_threshold_bps0p5,funding_mean,funding_mean,contrarian,4.0,2026-05,0.20088247431666645,0.06,60.0,15,34.34139784946236,-93.40617960332015,22.248109045484888,monthly_oracle_best_return_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2023-01,1.0871576200926514,0.056,56.0,14,81.72043010752688,-99.99988937288073,196.58320590886743,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2023-02,0.07542344019156835,0.056,56.0,14,82.21726190476191,-99.99974345993934,7.834066700278575,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2023-03,0.06312110889724969,0.076,76.0,19,36.49193548387097,-58.113121813055216,6.51558312682301,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2023-04,0.29166175415471557,0.092,92.0,23,23.47222222222222,-58.26689422156306,33.865014820208984,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2023-05,0.023674171392700716,0.048,48.0,12,19.35483870967742,-39.374397707703636,2.395662916849095,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev1p0_threshold_bps1p0,funding_level,funding_level,contrarian,1.0,2023-06,-0.008194518106991438,0.019,19.0,19,35.520833333333336,-13.953188032264595,-0.8161034566403824,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2023-07,0.04734241896087582,0.06,60.0,15,27.956989247311824,-42.795027117727734,4.8480967382432905,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2023-08,0.5312715107562864,0.07200000000000001,72.0,18,62.365591397849464,-87.27962869232014,70.10938932710032,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2023-09,0.16001865032464088,0.084,84.0,21,13.402777777777777,-99.99993875729245,17.353275755461905,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2023-10,0.17282651310133765,0.084,84.0,21,44.11962365591398,-99.99993083651981,18.865987028057198,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2023-11,0.33906995870180623,0.0,0.0,0,100.0,-99.99991090850743,40.364153871779095,funding_level_oracle_order10,True
funding_level_funding_level_contrarian_lev1p0_threshold_bps2p0,funding_level,funding_level,contrarian,1.0,2023-12,-0.004839417721447347,0.013000000000000001,13.0,13,33.299731182795696,-10.786740868210076,-0.48277266065055446,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev1p0_threshold_bps1p0,funding_level,funding_level,momentum,1.0,2024-01,-0.0065615844647910395,0.01,10.0,10,92.50672043010752,-94.65509494884905,-0.654010427648144,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps1p0,funding_level,funding_level,momentum,4.0,2024-02,1.1502550444913373,0.04,40.0,10,83.97988505747126,-99.99892551315655,215.89984921192783,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev1p0_threshold_bps2p0,funding_level,funding_level,momentum,1.0,2024-03,-0.0010280096488468494,0.016,16.0,16,73.11827956989248,-70.45782793070818,-0.10274814279487288,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2024-04,0.5247201844839777,0.07200000000000001,72.0,18,73.40277777777777,-99.31301804756939,68.99858979366398,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2024-05,0.3186509916038719,0.12,120.0,30,68.8508064516129,-98.83288795780662,37.5271259920891,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2024-06,0.012614946608471768,0.04,40.0,10,82.22222222222221,-92.85124930885779,1.2694850689165982,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2024-07,0.23986046886576645,0.06,60.0,15,35.483870967741936,-91.20421344941015,27.107178385992636,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2024-08,0.3946186385946478,0.12,120.0,27,30.073924731182792,-98.05265094158364,48.38182120078982,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2024-09,0.018856551117310112,0.14,140.0,35,37.8125,-97.15657948664436,1.9035458634301339,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2024-10,0.16741609202988353,0.048,48.0,12,71.9758064516129,-99.99992368607921,18.22460861537083,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps2p0,funding_level,funding_level,contrarian,4.0,2024-11,0.059145218485744236,0.08,80.0,20,19.96527777777778,-71.64339373478806,6.0929296099906605,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps2p0,funding_level,funding_level,contrarian,4.0,2024-12,0.049699411079202185,0.04,40.0,10,12.903225806451612,-74.63958449325598,5.095514342005636,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps1p0,funding_level,funding_level,momentum,4.0,2025-01,0.2300492402730648,0.096,96.0,24,46.20295698924731,-99.99747408929261,25.866198526347482,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2025-02,0.4052247837331159,0.132,132.0,33,45.200892857142854,-99.4175591736443,49.96395567508114,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2025-03,0.08440152956404137,0.152,152.0,38,25.840053763440864,-99.9998527158084,8.806569665315521,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2025-04,0.322922506699957,0.16,160.0,40,35.59027777777778,-99.99980384467155,38.11583162426415,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps0p5,funding_level,funding_level,momentum,4.0,2025-05,0.07481406481356435,0.14400000000000002,144.0,35,53.83064516129033,-99.99970945651467,7.768375292517415,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps0p5,funding_level,funding_level,contrarian,4.0,2025-06,0.3638249633704166,0.12,120.0,30,24.583333333333332,-99.76438945477592,43.88223455016431,funding_level_oracle_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2025-07,0.09856166342809883,0.028,28.0,7,66.53225806451613,-96.20157921321109,10.358245297355563,funding_level_oracle_order10,True
funding_level_funding_level_contrarian_lev1p0_threshold_bps1p0,funding_level,funding_level,contrarian,1.0,2025-08,-0.0076369349651315005,0.014,14.0,14,22.547043010752688,-55.165598870722654,-0.7607847670326628,funding_level_oracle_order10,False
funding_level_funding_level_momentum_lev1p0_threshold_bps0p5,funding_level,funding_level,momentum,1.0,2025-09,-0.01974652156764563,0.045,45.0,45,51.07638888888889,-96.69812200003881,-1.95528359779511,funding_level_oracle_order10,False
