candidate_id,hard_pass,horizon,threshold_quantile,leverage,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,orders,turnover,cost_log_return_sum,win_rate_pct,profit_factor,params_json
walk_hgb_strict_31a0511995_h32_q90_lev6,False,32,0.9,6.0,-90.27969619485788,-84.32848646260169,-90.27969619485788,-60.7079253813706,15,3,-98.64671690115149,-99.55931128723945,-0.9730172922261248,27.67295597484277,566,3396.0,3.396,49.753509358288774,0.9810591207498142,"{""horizon"": 32, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.9, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_0bdbdbb2b3_h32_q90_lev8,False,32,0.9,8.0,-95.53069714231378,-91.55081947056448,-95.53069714231378,-71.22116029799656,15,3,-99.67750854581779,-99.92774921507535,-0.9730172922261254,27.67295597484277,566,4528.0,4.5280000000000005,49.753509358288774,0.9810591207498143,"{""horizon"": 32, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.9, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_dbd3206f53_h32_q50_lev6,False,32,0.5,6.0,-89.09845008251133,-96.44647278042675,-96.44647278042675,-72.77036717017236,15,7,-99.93928511038769,-99.99380638953592,-1.192165136816797,68.88526637069923,1085,6510.0,6.51,49.71048789084135,0.984380488911721,"{""horizon"": 32, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_726d9068d2_h32_q50_lev8,False,32,0.5,8.0,-94.79223957488627,-98.83172200879496,-98.83172200879496,-82.3509074565526,15,7,-99.99485884994691,-99.99975494785015,-1.1921651368167976,68.88526637069923,1085,8680.0,8.68,49.71048789084135,0.9843804889117211,"{""horizon"": 32, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_63554e70d6_h8_q80_lev1,False,8,0.8,1.0,-59.785100619070356,-40.70405764883738,-59.785100619070356,-16.66256343289888,16,12,-82.55673612797492,-87.55956693581011,-2.0606191889554752,34.2582315945246,2082,2082.0,2.082,49.27443304535637,0.972394350208403,"{""horizon"": 8, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_7e74382327_h8_q65_lev1,False,8,0.65,1.0,-68.67347954230185,-44.048550468457016,-68.67347954230185,-22.648988962894467,16,16,-90.51031294576329,-92.65841341345138,-2.4897420920259146,49.334073251942286,2974,2974.0,2.974,49.26884139482565,0.9720442564806604,"{""horizon"": 8, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_443511f0ea_h8_q80_lev2,False,8,0.8,2.0,-83.82761867781704,-64.839912206876,-83.82761867781704,-30.54871666424398,16,12,-96.95732545490905,-98.4523562517541,-2.0606191889554752,34.2582315945246,2082,4164.0,4.164,49.27443304535637,0.972394350208403,"{""horizon"": 8, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_a4cbcba134_h8_q65_lev2,False,8,0.65,2.0,-90.1864911601342,-68.69435295319198,-90.1864911601342,-40.16821091537578,16,16,-99.09945839612652,-99.46101106392209,-2.4897420920259146,49.334073251942286,2974,5948.0,5.948,49.26884139482565,0.9720442564806604,"{""horizon"": 8, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_9d9f430ea0_h8_q80_lev4,False,8,0.8,4.0,-97.38454082369907,-87.63768226379813,-97.38454082369907,-51.76519243016537,16,12,-99.90742131612656,-99.97604798828516,-2.0606191889554752,34.2582315945246,2082,8328.0,8.328,49.27443304535637,0.972394350208403,"{""horizon"": 8, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_671c9254ed_h8_q65_lev4,False,8,0.65,4.0,-99.03695044249876,-90.1995646298068,-99.03695044249876,-64.20157014933042,16,16,-99.99189024819694,-99.99709490926786,-2.4897420920259146,49.334073251942286,2974,11896.0,11.896,49.26884139482565,0.9720442564806604,"{""horizon"": 8, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_717e13c4d3_h8_q80_lev6,False,8,0.8,6.0,-99.5770179686826,-95.65339823068648,-99.5770179686826,-66.50030712821746,16,12,-99.9971831319516,-99.99962930818812,-2.0606191889554752,34.2582315945246,2082,12492.0,12.492,49.27443304535637,0.9723943502084031,"{""horizon"": 8, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_e1d2208d8f_h8_q80_lev8,False,8,0.8,8.0,-99.93159373297104,-98.47173100189188,-99.93159373297104,-76.73403338701024,16,12,-99.99991429187293,-99.99999426301135,-2.0606191889554752,34.2582315945246,2082,16656.0,16.656,49.27443304535637,0.972394350208403,"{""horizon"": 8, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_6900d4d1d8_h8_q65_lev6,False,8,0.65,6.0,-99.90549104654232,-96.93191029395678,-99.90549104654232,-78.58115895614021,16,16,-99.99992696831103,-99.99998434188238,-2.4897420920259132,49.334073251942286,2974,17844.0,17.844,49.26884139482565,0.9720442564806601,"{""horizon"": 8, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_87e19f9e28_h8_q65_lev8,False,8,0.65,8.0,-99.99072535549797,-99.03951466554666,-99.99072535549797,-87.18472420226689,16,16,-99.99999934231926,-99.99999991560448,-2.4897420920259146,49.334073251942286,2974,23792.0,23.792,49.26884139482565,0.9720442564806604,"{""horizon"": 8, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
