symbol,month,funding_mean_bps,funding_abs_mean_bps,funding_last_bps,funding_min_bps,funding_max_bps,funding_rows
XRPUSDT,2025-03,-0.3679333333333333,0.6450688172043011,-1.085,-2.6292999999999997,1.0,93
XRPUSDT,2025-04,-0.09210222222222221,0.8188266666666667,-1.1645,-3.3013,1.0,90
XRPUSDT,2025-05,0.5338774193548387,0.6927505376344087,0.063,-1.2179,1.0,93
XRPUSDT,2025-06,0.47591333333333335,0.6311488888888889,0.3027,-1.1274,1.0,90
XRPUSDT,2025-07,0.8722333333333333,0.9049559139784946,0.5721999999999999,-0.5509999999999999,3.3672999999999997,93
XRPUSDT,2025-08,0.5841774193548387,0.7017967741935484,1.0,-0.9576,1.0,93
XRPUSDT,2025-09,0.6565255555555556,0.6716233333333333,0.5053,-0.33680000000000004,1.0,90
XRPUSDT,2025-10,0.37038924731182793,0.6309569892473118,0.5442,-1.1128,4.358899999999999,93
XRPUSDT,2025-11,0.059480000000000005,0.5471355555555555,-1.4202,-1.5148000000000001,1.0,90
XRPUSDT,2025-12,-0.10433655913978496,0.6197666666666668,0.8036,-2.9486,1.0,93
XRPUSDT,2026-01,0.08405806451612903,0.6005290322580644,-0.0515,-1.9048,1.0,93
XRPUSDT,2026-02,-0.6473178571428572,0.8439416666666668,-2.1653,-4.4229,1.0,84
XRPUSDT,2026-03,-0.3320989247311828,0.6527741935483871,-0.05620000000000001,-2.1619,1.0,93
XRPUSDT,2026-04,0.0066011111111111105,0.5117033333333334,0.3051,-2.8988,1.0,90
XRPUSDT,2026-05,0.0464741935483871,0.40845053763440853,0.099,-1.1609,1.0,93
