symbol,timestamp,funding_interval_hours,funding_rate
ETHUSDT,2024-04-09 08:00:00.001000+00:00,8,0.00010159
ETHUSDT,2024-04-09 16:00:00.001000+00:00,8,0.00015222
ETHUSDT,2024-04-10 00:00:00+00:00,8,0.00018733
ETHUSDT,2024-04-10 08:00:00.001000+00:00,8,0.00015363
ETHUSDT,2024-04-10 16:00:00+00:00,8,0.00013253
ETHUSDT,2024-04-11 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-11 08:00:00+00:00,8,0.00015483
ETHUSDT,2024-04-11 16:00:00+00:00,8,0.0001
ETHUSDT,2024-04-12 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-12 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-04-12 16:00:00+00:00,8,0.0001
ETHUSDT,2024-04-13 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-13 08:00:00+00:00,8,0.0001
ETHUSDT,2024-04-13 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-04-14 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-14 08:00:00+00:00,8,0.0001
ETHUSDT,2024-04-14 16:00:00+00:00,8,0.0001
ETHUSDT,2024-04-15 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-15 08:00:00.001000+00:00,8,5.422e-05
ETHUSDT,2024-04-15 16:00:00+00:00,8,8.871e-05
ETHUSDT,2024-04-16 00:00:00.001000+00:00,8,7.898e-05
ETHUSDT,2024-04-16 08:00:00+00:00,8,8.536e-05
ETHUSDT,2024-04-16 16:00:00+00:00,8,5.787e-05
ETHUSDT,2024-04-17 00:00:00+00:00,8,9.805e-05
ETHUSDT,2024-04-17 08:00:00+00:00,8,5.11e-06
ETHUSDT,2024-04-17 16:00:00+00:00,8,4.92e-06
ETHUSDT,2024-04-18 00:00:00+00:00,8,3.509e-05
ETHUSDT,2024-04-18 08:00:00+00:00,8,2.246e-05
ETHUSDT,2024-04-18 16:00:00+00:00,8,6.353e-05
ETHUSDT,2024-04-19 00:00:00.001000+00:00,8,3.973e-05
ETHUSDT,2024-04-19 08:00:00+00:00,8,8.503e-05
ETHUSDT,2024-04-19 16:00:00+00:00,8,5.417e-05
ETHUSDT,2024-04-20 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-20 08:00:00+00:00,8,2.386e-05
ETHUSDT,2024-04-20 16:00:00+00:00,8,5.114e-05
ETHUSDT,2024-04-21 00:00:00+00:00,8,5.559e-05
ETHUSDT,2024-04-21 08:00:00+00:00,8,-6.27e-06
ETHUSDT,2024-04-21 16:00:00+00:00,8,4.395e-05
ETHUSDT,2024-04-22 00:00:00+00:00,8,3.417e-05
ETHUSDT,2024-04-22 08:00:00+00:00,8,4.908e-05
ETHUSDT,2024-04-22 16:00:00+00:00,8,-1.974e-05
ETHUSDT,2024-04-23 00:00:00+00:00,8,6.74e-06
ETHUSDT,2024-04-23 08:00:00+00:00,8,1.147e-05
ETHUSDT,2024-04-23 16:00:00.001000+00:00,8,6.979e-05
ETHUSDT,2024-04-24 00:00:00+00:00,8,4.713e-05
ETHUSDT,2024-04-24 08:00:00+00:00,8,1.937e-05
ETHUSDT,2024-04-24 16:00:00+00:00,8,4.804e-05
ETHUSDT,2024-04-25 00:00:00+00:00,8,4.66e-06
ETHUSDT,2024-04-25 08:00:00+00:00,8,1.706e-05
ETHUSDT,2024-04-25 16:00:00.010000+00:00,8,0.0001
ETHUSDT,2024-04-26 00:00:00.001000+00:00,8,1.631e-05
ETHUSDT,2024-04-26 08:00:00+00:00,8,3.847e-05
ETHUSDT,2024-04-26 16:00:00+00:00,8,4.582e-05
ETHUSDT,2024-04-27 00:00:00+00:00,8,0.0001
ETHUSDT,2024-04-27 08:00:00.001000+00:00,8,7.026e-05
ETHUSDT,2024-04-27 16:00:00+00:00,8,2.355e-05
ETHUSDT,2024-04-28 00:00:00+00:00,8,9.322e-05
ETHUSDT,2024-04-28 08:00:00+00:00,8,8.3e-05
ETHUSDT,2024-04-28 16:00:00+00:00,8,8.272e-05
ETHUSDT,2024-04-29 00:00:00+00:00,8,8.816e-05
ETHUSDT,2024-04-29 08:00:00+00:00,8,0.0001
ETHUSDT,2024-04-29 16:00:00+00:00,8,5.981e-05
ETHUSDT,2024-04-30 00:00:00+00:00,8,7.518e-05
ETHUSDT,2024-04-30 08:00:00+00:00,8,7.389e-05
ETHUSDT,2024-04-30 16:00:00+00:00,8,3.887e-05
ETHUSDT,2024-05-01 00:00:00+00:00,8,1.865e-05
ETHUSDT,2024-05-01 08:00:00+00:00,8,4.89e-05
ETHUSDT,2024-05-01 16:00:00+00:00,8,7.347e-05
ETHUSDT,2024-05-02 00:00:00+00:00,8,-8.6e-07
ETHUSDT,2024-05-02 08:00:00+00:00,8,9.579e-05
ETHUSDT,2024-05-02 16:00:00.002000+00:00,8,7.757e-05
ETHUSDT,2024-05-03 00:00:00+00:00,8,4.044e-05
ETHUSDT,2024-05-03 08:00:00+00:00,8,2.157e-05
ETHUSDT,2024-05-03 16:00:00+00:00,8,3.457e-05
ETHUSDT,2024-05-04 00:00:00+00:00,8,4.29e-05
ETHUSDT,2024-05-04 08:00:00+00:00,8,8.465e-05
ETHUSDT,2024-05-04 16:00:00+00:00,8,7.001e-05
ETHUSDT,2024-05-05 00:00:00+00:00,8,8.848e-05
ETHUSDT,2024-05-05 08:00:00+00:00,8,9.394e-05
ETHUSDT,2024-05-05 16:00:00+00:00,8,5.578e-05
ETHUSDT,2024-05-06 00:00:00+00:00,8,5.569e-05
ETHUSDT,2024-05-06 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-06 16:00:00+00:00,8,9.025e-05
ETHUSDT,2024-05-07 00:00:00+00:00,8,7.342e-05
ETHUSDT,2024-05-07 08:00:00+00:00,8,4.028e-05
ETHUSDT,2024-05-07 16:00:00+00:00,8,6.978e-05
ETHUSDT,2024-05-08 00:00:00+00:00,8,7.764e-05
ETHUSDT,2024-05-08 08:00:00+00:00,8,7.236e-05
ETHUSDT,2024-05-08 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-09 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-09 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-09 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-10 00:00:00+00:00,8,9.04e-05
ETHUSDT,2024-05-10 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-10 16:00:00+00:00,8,5.137e-05
ETHUSDT,2024-05-11 00:00:00+00:00,8,7.578e-05
ETHUSDT,2024-05-11 08:00:00+00:00,8,6.69e-05
ETHUSDT,2024-05-11 16:00:00+00:00,8,8.517e-05
ETHUSDT,2024-05-12 00:00:00+00:00,8,8.01e-05
ETHUSDT,2024-05-12 08:00:00+00:00,8,7.264e-05
ETHUSDT,2024-05-12 16:00:00+00:00,8,6.269e-05
ETHUSDT,2024-05-13 00:00:00.001000+00:00,8,5.829e-05
ETHUSDT,2024-05-13 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-05-13 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-14 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-14 08:00:00+00:00,8,8.14e-05
ETHUSDT,2024-05-14 16:00:00+00:00,8,9.124e-05
ETHUSDT,2024-05-15 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-15 08:00:00+00:00,8,8.171e-05
ETHUSDT,2024-05-15 16:00:00+00:00,8,9.162e-05
ETHUSDT,2024-05-16 00:00:00.004000+00:00,8,0.0001
ETHUSDT,2024-05-16 08:00:00+00:00,8,6.453e-05
ETHUSDT,2024-05-16 16:00:00+00:00,8,5.401e-05
ETHUSDT,2024-05-17 00:00:00+00:00,8,5.324e-05
ETHUSDT,2024-05-17 08:00:00+00:00,8,8.531e-05
ETHUSDT,2024-05-17 16:00:00+00:00,8,4.333e-05
ETHUSDT,2024-05-18 00:00:00+00:00,8,7.513e-05
ETHUSDT,2024-05-18 08:00:00+00:00,8,3.431e-05
ETHUSDT,2024-05-18 16:00:00+00:00,8,7.815e-05
ETHUSDT,2024-05-19 00:00:00+00:00,8,7.388e-05
ETHUSDT,2024-05-19 08:00:00+00:00,8,3.451e-05
ETHUSDT,2024-05-19 16:00:00+00:00,8,8.825e-05
ETHUSDT,2024-05-20 00:00:00+00:00,8,9.672e-05
ETHUSDT,2024-05-20 08:00:00+00:00,8,1.916e-05
ETHUSDT,2024-05-20 16:00:00.003000+00:00,8,4.643e-05
ETHUSDT,2024-05-21 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-21 08:00:00.001000+00:00,8,0.00019404
ETHUSDT,2024-05-21 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-22 00:00:00+00:00,8,0.00012452
ETHUSDT,2024-05-22 08:00:00+00:00,8,0.00015189
ETHUSDT,2024-05-22 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-23 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-23 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-23 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-24 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-24 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-24 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-25 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-25 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-25 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-26 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-26 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-26 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-27 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-27 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-27 16:00:00+00:00,8,0.0001
ETHUSDT,2024-05-28 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-28 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-28 16:00:00+00:00,8,0.0001219
ETHUSDT,2024-05-29 00:00:00.001000+00:00,8,0.00017485
ETHUSDT,2024-05-29 08:00:00+00:00,8,0.0001
ETHUSDT,2024-05-29 16:00:00+00:00,8,0.000177
ETHUSDT,2024-05-30 00:00:00+00:00,8,0.00025357
ETHUSDT,2024-05-30 08:00:00+00:00,8,0.00014202
ETHUSDT,2024-05-30 16:00:00+00:00,8,0.00018706
ETHUSDT,2024-05-31 00:00:00+00:00,8,0.0001
ETHUSDT,2024-05-31 08:00:00+00:00,8,0.00010793
ETHUSDT,2024-05-31 16:00:00+00:00,8,0.00012319
ETHUSDT,2024-06-01 00:00:00+00:00,8,0.00017131
ETHUSDT,2024-06-01 08:00:00+00:00,8,0.00013009
ETHUSDT,2024-06-01 16:00:00.001000+00:00,8,0.00011557
ETHUSDT,2024-06-02 00:00:00+00:00,8,0.00015695
ETHUSDT,2024-06-02 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-02 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-03 00:00:00+00:00,8,0.00012702
ETHUSDT,2024-06-03 08:00:00+00:00,8,0.00015803
ETHUSDT,2024-06-03 16:00:00+00:00,8,0.00012815
ETHUSDT,2024-06-04 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-04 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-04 16:00:00+00:00,8,0.000108
ETHUSDT,2024-06-05 00:00:00+00:00,8,0.00016969
ETHUSDT,2024-06-05 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-05 16:00:00+00:00,8,0.00010659
ETHUSDT,2024-06-06 00:00:00+00:00,8,0.00019461
ETHUSDT,2024-06-06 08:00:00.008000+00:00,8,0.00020328
ETHUSDT,2024-06-06 16:00:00+00:00,8,0.00014989
ETHUSDT,2024-06-07 00:00:00+00:00,8,0.00016105
ETHUSDT,2024-06-07 08:00:00+00:00,8,0.00013228
ETHUSDT,2024-06-07 16:00:00+00:00,8,0.00017029
ETHUSDT,2024-06-08 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-08 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-08 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-09 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-09 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-09 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-10 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-10 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-10 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-11 00:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-11 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-11 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-12 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-12 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-12 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-13 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-13 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-13 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-14 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-14 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-14 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-15 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-15 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-15 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-16 00:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-16 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-16 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-17 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-17 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-17 16:00:00+00:00,8,9.137e-05
ETHUSDT,2024-06-18 00:00:00+00:00,8,6.649e-05
ETHUSDT,2024-06-18 08:00:00+00:00,8,7.836e-05
ETHUSDT,2024-06-18 16:00:00+00:00,8,6.211e-05
ETHUSDT,2024-06-19 00:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-19 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-19 16:00:00+00:00,8,6.122e-05
ETHUSDT,2024-06-20 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-20 08:00:00+00:00,8,6.409e-05
ETHUSDT,2024-06-20 16:00:00+00:00,8,3.148e-05
ETHUSDT,2024-06-21 00:00:00+00:00,8,7.46e-06
ETHUSDT,2024-06-21 08:00:00+00:00,8,2.103e-05
ETHUSDT,2024-06-21 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-22 00:00:00+00:00,8,4.564e-05
ETHUSDT,2024-06-22 08:00:00+00:00,8,5.837e-05
ETHUSDT,2024-06-22 16:00:00+00:00,8,3.914e-05
ETHUSDT,2024-06-23 00:00:00+00:00,8,6.71e-05
ETHUSDT,2024-06-23 08:00:00+00:00,8,4.594e-05
ETHUSDT,2024-06-23 16:00:00+00:00,8,3.591e-05
ETHUSDT,2024-06-24 00:00:00.002000+00:00,8,7.672e-05
ETHUSDT,2024-06-24 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-24 16:00:00+00:00,8,7.41e-05
ETHUSDT,2024-06-25 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-25 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-25 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-26 00:00:00.002000+00:00,8,0.0001
ETHUSDT,2024-06-26 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-26 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-27 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-27 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-27 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-28 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-28 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-28 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-29 00:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-06-29 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-29 16:00:00+00:00,8,0.0001
ETHUSDT,2024-06-30 00:00:00+00:00,8,0.0001
ETHUSDT,2024-06-30 08:00:00+00:00,8,0.0001
ETHUSDT,2024-06-30 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-01 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-01 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-01 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-07-02 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-02 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-02 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-03 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-03 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-07-03 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-04 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-04 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-04 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-05 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-05 08:00:00+00:00,8,9.55e-05
ETHUSDT,2024-07-05 16:00:00+00:00,8,4.923e-05
ETHUSDT,2024-07-06 00:00:00+00:00,8,9.007e-05
ETHUSDT,2024-07-06 08:00:00+00:00,8,6.597e-05
ETHUSDT,2024-07-06 16:00:00+00:00,8,5.847e-05
ETHUSDT,2024-07-07 00:00:00.001000+00:00,8,3.941e-05
ETHUSDT,2024-07-07 08:00:00+00:00,8,8.938e-05
ETHUSDT,2024-07-07 16:00:00+00:00,8,5.389e-05
ETHUSDT,2024-07-08 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-08 08:00:00+00:00,8,3.423e-05
ETHUSDT,2024-07-08 16:00:00+00:00,8,9.357e-05
ETHUSDT,2024-07-09 00:00:00+00:00,8,5.681e-05
ETHUSDT,2024-07-09 08:00:00.001000+00:00,8,1.078e-05
ETHUSDT,2024-07-09 16:00:00+00:00,8,7.754e-05
ETHUSDT,2024-07-10 00:00:00+00:00,8,3.746e-05
ETHUSDT,2024-07-10 08:00:00+00:00,8,1.713e-05
ETHUSDT,2024-07-10 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-11 00:00:00.002000+00:00,8,4.282e-05
ETHUSDT,2024-07-11 08:00:00.002000+00:00,8,8.656e-05
ETHUSDT,2024-07-11 16:00:00.004000+00:00,8,5.603e-05
ETHUSDT,2024-07-12 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-12 08:00:00+00:00,8,4.73e-05
ETHUSDT,2024-07-12 16:00:00+00:00,8,7.154e-05
ETHUSDT,2024-07-13 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-13 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-13 16:00:00+00:00,8,7.584e-05
ETHUSDT,2024-07-14 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-14 08:00:00+00:00,8,6.352e-05
ETHUSDT,2024-07-14 16:00:00+00:00,8,3.194e-05
ETHUSDT,2024-07-15 00:00:00+00:00,8,9.653e-05
ETHUSDT,2024-07-15 08:00:00+00:00,8,4.043e-05
ETHUSDT,2024-07-15 16:00:00+00:00,8,4.69e-05
ETHUSDT,2024-07-16 00:00:00+00:00,8,2.643e-05
ETHUSDT,2024-07-16 08:00:00+00:00,8,9.799e-05
ETHUSDT,2024-07-16 16:00:00+00:00,8,6.395e-05
ETHUSDT,2024-07-17 00:00:00+00:00,8,5.824e-05
ETHUSDT,2024-07-17 08:00:00.001000+00:00,8,8.064e-05
ETHUSDT,2024-07-17 16:00:00+00:00,8,6.113e-05
ETHUSDT,2024-07-18 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-18 08:00:00+00:00,8,6.727e-05
ETHUSDT,2024-07-18 16:00:00+00:00,8,3.237e-05
ETHUSDT,2024-07-19 00:00:00+00:00,8,4.387e-05
ETHUSDT,2024-07-19 08:00:00+00:00,8,8.153e-05
ETHUSDT,2024-07-19 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-20 00:00:00.001000+00:00,8,5.271e-05
ETHUSDT,2024-07-20 08:00:00+00:00,8,8.573e-05
ETHUSDT,2024-07-20 16:00:00+00:00,8,2.468e-05
ETHUSDT,2024-07-21 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-21 08:00:00+00:00,8,1.524e-05
ETHUSDT,2024-07-21 16:00:00+00:00,8,6.721e-05
ETHUSDT,2024-07-22 00:00:00+00:00,8,9.867e-05
ETHUSDT,2024-07-22 08:00:00+00:00,8,7.749e-05
ETHUSDT,2024-07-22 16:00:00+00:00,8,2.82e-05
ETHUSDT,2024-07-23 00:00:00+00:00,8,7.792e-05
ETHUSDT,2024-07-23 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-23 16:00:00+00:00,8,9.013e-05
ETHUSDT,2024-07-24 00:00:00+00:00,8,7.865e-05
ETHUSDT,2024-07-24 08:00:00+00:00,8,8.396e-05
ETHUSDT,2024-07-24 16:00:00+00:00,8,6.706e-05
ETHUSDT,2024-07-25 00:00:00+00:00,8,9.46e-05
ETHUSDT,2024-07-25 08:00:00+00:00,8,2.04e-06
ETHUSDT,2024-07-25 16:00:00+00:00,8,3.72e-05
ETHUSDT,2024-07-26 00:00:00+00:00,8,3.903e-05
ETHUSDT,2024-07-26 08:00:00+00:00,8,4.196e-05
ETHUSDT,2024-07-26 16:00:00+00:00,8,4.001e-05
ETHUSDT,2024-07-27 00:00:00+00:00,8,3.05e-05
ETHUSDT,2024-07-27 08:00:00+00:00,8,7.422e-05
ETHUSDT,2024-07-27 16:00:00+00:00,8,1.78e-05
ETHUSDT,2024-07-28 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-28 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-28 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-07-29 00:00:00.001000+00:00,8,8.174e-05
ETHUSDT,2024-07-29 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-29 16:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-07-30 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-30 08:00:00.001000+00:00,8,0.0001
ETHUSDT,2024-07-30 16:00:00+00:00,8,0.0001
ETHUSDT,2024-07-31 00:00:00+00:00,8,0.0001
ETHUSDT,2024-07-31 08:00:00+00:00,8,0.0001
ETHUSDT,2024-07-31 16:00:00+00:00,8,0.0001
ETHUSDT,2024-08-01 00:00:00+00:00,8,0.0001
ETHUSDT,2024-08-01 08:00:00+00:00,8,5.973e-05
ETHUSDT,2024-08-01 16:00:00+00:00,8,0.0001
ETHUSDT,2024-08-02 00:00:00+00:00,8,7.641e-05
ETHUSDT,2024-08-02 08:00:00.001000+00:00,8,7.771e-05
ETHUSDT,2024-08-02 16:00:00+00:00,8,3.785e-05
ETHUSDT,2024-08-03 00:00:00+00:00,8,8.493e-05
ETHUSDT,2024-08-03 08:00:00+00:00,8,2.92e-05
ETHUSDT,2024-08-03 16:00:00.001000+00:00,8,4.82e-05
ETHUSDT,2024-08-04 00:00:00+00:00,8,4.181e-05
ETHUSDT,2024-08-04 08:00:00+00:00,8,1.635e-05
ETHUSDT,2024-08-04 16:00:00+00:00,8,6.815e-05
ETHUSDT,2024-08-05 00:00:00+00:00,8,-1.7e-05
ETHUSDT,2024-08-05 08:00:00+00:00,8,-4.58e-06
ETHUSDT,2024-08-05 16:00:00+00:00,8,-5.766e-05
ETHUSDT,2024-08-06 00:00:00+00:00,8,-2.276e-05
ETHUSDT,2024-08-06 08:00:00+00:00,8,-0.00010667
ETHUSDT,2024-08-06 16:00:00+00:00,8,-1.11e-05
ETHUSDT,2024-08-07 00:00:00+00:00,8,-4.25e-05
ETHUSDT,2024-08-07 08:00:00.001000+00:00,8,-6.16e-06
ETHUSDT,2024-08-07 16:00:00+00:00,8,-4.478e-05
ETHUSDT,2024-08-08 00:00:00.001000+00:00,8,-4.377e-05
ETHUSDT,2024-08-08 08:00:00+00:00,8,-1.083e-05
ETHUSDT,2024-08-08 16:00:00+00:00,8,-3.437e-05
ETHUSDT,2024-08-09 00:00:00+00:00,8,1.139e-05
ETHUSDT,2024-08-09 08:00:00+00:00,8,4.212e-05
ETHUSDT,2024-08-09 16:00:00+00:00,8,-2.753e-05
ETHUSDT,2024-08-10 00:00:00+00:00,8,-4.249e-05
ETHUSDT,2024-08-10 08:00:00+00:00,8,3.504e-05
ETHUSDT,2024-08-10 16:00:00+00:00,8,1.614e-05
ETHUSDT,2024-08-11 00:00:00+00:00,8,-8.82e-06
ETHUSDT,2024-08-11 08:00:00+00:00,8,9.73e-06
ETHUSDT,2024-08-11 16:00:00.001000+00:00,8,3.46e-06
ETHUSDT,2024-08-12 00:00:00+00:00,8,1.047e-05
ETHUSDT,2024-08-12 08:00:00+00:00,8,6.766e-05
ETHUSDT,2024-08-12 16:00:00+00:00,8,6.424e-05
ETHUSDT,2024-08-13 00:00:00+00:00,8,7.892e-05
ETHUSDT,2024-08-13 08:00:00+00:00,8,-6.036e-05
ETHUSDT,2024-08-13 16:00:00+00:00,8,-4.532e-05
ETHUSDT,2024-08-14 00:00:00+00:00,8,5.55e-06
ETHUSDT,2024-08-14 08:00:00+00:00,8,3.166e-05
ETHUSDT,2024-08-14 16:00:00+00:00,8,-3.462e-05
ETHUSDT,2024-08-15 00:00:00+00:00,8,5.044e-05
ETHUSDT,2024-08-15 08:00:00+00:00,8,7.775e-05
ETHUSDT,2024-08-15 16:00:00+00:00,8,6.62e-06
ETHUSDT,2024-08-16 00:00:00+00:00,8,-1.182e-05
ETHUSDT,2024-08-16 08:00:00+00:00,8,2.105e-05
ETHUSDT,2024-08-16 16:00:00+00:00,8,3.363e-05
ETHUSDT,2024-08-17 00:00:00+00:00,8,2.448e-05
ETHUSDT,2024-08-17 08:00:00+00:00,8,-2.485e-05
ETHUSDT,2024-08-17 16:00:00+00:00,8,-3.471e-05
ETHUSDT,2024-08-18 00:00:00+00:00,8,7.82e-06
ETHUSDT,2024-08-18 08:00:00+00:00,8,-4.706e-05
ETHUSDT,2024-08-18 16:00:00+00:00,8,-1.42e-06
ETHUSDT,2024-08-19 00:00:00+00:00,8,-3.66e-05
ETHUSDT,2024-08-19 08:00:00+00:00,8,8.59e-06
ETHUSDT,2024-08-19 16:00:00.002000+00:00,8,-1.53e-05
ETHUSDT,2024-08-20 00:00:00+00:00,8,9.69e-06
ETHUSDT,2024-08-20 08:00:00+00:00,8,1.977e-05
ETHUSDT,2024-08-20 16:00:00.001000+00:00,8,-2.726e-05
ETHUSDT,2024-08-21 00:00:00.001000+00:00,8,1.33e-05
ETHUSDT,2024-08-21 08:00:00+00:00,8,2.306e-05
ETHUSDT,2024-08-21 16:00:00.001000+00:00,8,4.139e-05
ETHUSDT,2024-08-22 00:00:00+00:00,8,-9.46e-06
ETHUSDT,2024-08-22 08:00:00+00:00,8,3.544e-05
ETHUSDT,2024-08-22 16:00:00.008000+00:00,8,2.01e-05
ETHUSDT,2024-08-23 00:00:00+00:00,8,6.601e-05
ETHUSDT,2024-08-23 08:00:00+00:00,8,6.071e-05
ETHUSDT,2024-08-23 16:00:00+00:00,8,-1.72e-06
ETHUSDT,2024-08-24 00:00:00+00:00,8,-1.504e-05
ETHUSDT,2024-08-24 08:00:00.005000+00:00,8,9.7e-06
ETHUSDT,2024-08-24 16:00:00+00:00,8,5.81e-06
ETHUSDT,2024-08-25 00:00:00+00:00,8,-3.389e-05
