candidate_id,hard_pass,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,unique_experts_used,win_rate_pct,profit_factor,params_json
online_expert_pool_1cae009ef4_lev4.0,False,-98.46619204874182,-93.87482636102543,-98.46619204874182,-80.75192549295038,14,42,-99.99678846599507,-99.99885343220708,-2.1496016132165057,97.53514613392527,9724.0,2431,1216,135,49.575648380825946,0.9658381785674905,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_bde44fe54f_lev4.0,False,-98.46619204874182,-93.87482636102543,-98.46619204874182,-80.75192549295038,14,42,-99.99678846599507,-99.99885343220708,-2.1496016132165057,97.53514613392527,9724.0,2431,1216,135,49.575648380825946,0.9658381785674905,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_0c704b29a6_lev4.0,False,-98.5331691592433,-94.09842313551366,-98.5331691592433,-80.75192549295038,14,42,-99.99693631192872,-99.99883285067726,-2.158932916068452,97.45537365889753,9612.0,2403,1202,136,49.58657097099472,0.965637857395848,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_268936e161_lev4.0,False,-98.5331691592433,-94.09842313551366,-98.5331691592433,-80.75192549295038,14,42,-99.99693631192872,-99.99883285067726,-2.158932916068452,97.45537365889753,9612.0,2403,1202,136,49.58657097099472,0.965637857395848,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_03da01c4ea_lev4.0,False,-99.14031057118656,-97.49333596413807,-99.14031057118656,-80.97589635870358,14,58,-99.99981612290394,-99.9999160885,-2.7235270669119824,97.48774509803921,13828.0,3457,1729,162,49.45269973791255,0.9571654530911151,"{""default_expert_index"": 118, ""default_expert_name"": ""ret_momentum"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_eff747a615_lev4.0,False,-99.14031057118656,-97.49333596413807,-99.14031057118656,-80.97589635870358,14,58,-99.99981612290394,-99.9999160885,-2.7235270669119824,97.48774509803921,13828.0,3457,1729,162,49.45269973791255,0.9571654530911151,"{""default_expert_index"": 118, ""default_expert_name"": ""ret_momentum"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_0bcb91d74a_lev4.0,False,-99.13259061178812,-97.23022143182068,-99.13259061178812,-81.31331444174089,14,60,-99.99980401274551,-99.99991056208273,-2.7095134186142342,97.55133185349611,13924.0,3481,1741,163,49.45364905544099,0.9571713095480889,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_d35d673d3e_lev4.0,False,-99.13259061178812,-97.23022143182068,-99.13259061178812,-81.31331444174089,14,60,-99.99980401274551,-99.99991056208273,-2.7095134186142342,97.55133185349611,13924.0,3481,1741,163,49.45364905544099,0.9571713095480889,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_f2a06113a9_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.9986289926786,-99.99939331488422,-2.3258099277096784,97.18368479467259,10844.0,2711,1356,140,49.587199619319534,0.9638281291985139,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.0}"
online_expert_pool_37d36e80b9_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.9986289926786,-99.99939331488422,-2.3258099277096784,97.18368479467259,10844.0,2711,1356,140,49.587199619319534,0.9638281291985139,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.0}"
online_expert_pool_34c7d94492_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99870025173146,-99.99942120111331,-2.3371768783245312,97.14553274139844,10844.0,2711,1356,141,49.58644245302105,0.9636377738904952,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.0}"
online_expert_pool_2001862c60_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99870025173146,-99.99942120111331,-2.3371768783245312,97.14553274139844,10844.0,2711,1356,141,49.58644245302105,0.9636377738904952,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.0}"
online_expert_pool_a8bfcb2fe4_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99870025173146,-99.99942120111331,-2.3371768783245312,97.14553274139844,10844.0,2711,1356,141,49.58644245302105,0.9636377738904952,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.0}"
online_expert_pool_610b8a39a4_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99870025173146,-99.99942120111331,-2.3371768783245312,97.14553274139844,10844.0,2711,1356,141,49.58644245302105,0.9636377738904952,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.0}"
online_expert_pool_f8f6bf1a4a_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99869201091202,-99.99942120111331,-2.3358251068479956,97.1501572327044,10836.0,2709,1355,141,49.58765217598267,0.9636597511215903,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.0}"
online_expert_pool_4c8e5811ef_lev4.0,False,-98.39546380175793,-95.86191553466799,-98.39546380175793,-82.59518452607966,14,50,-99.99869201091202,-99.99942120111331,-2.3358251068479956,97.1501572327044,10836.0,2709,1355,141,49.58765217598267,0.9636597511215903,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.0}"
online_expert_pool_4bd6586aa5_lev4.0,False,-98.7611983730882,-94.12478235864492,-98.7611983730882,-83.71472687939647,14,46,-99.99744302275462,-99.99916347788938,-2.196495518959374,97.55826859045506,9700.0,2425,1213,132,49.54375237011755,0.9650188690705417,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_5b4c21e062_lev4.0,False,-98.7611983730882,-94.12478235864492,-98.7611983730882,-83.71472687939647,14,46,-99.99744302275462,-99.99916347788938,-2.196495518959374,97.55826859045506,9700.0,2425,1213,132,49.54375237011755,0.9650188690705417,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_bb26a302a3_lev4.0,False,-99.02159080530257,-94.18035960060608,-99.02159080530257,-83.71472687939647,14,42,-99.99755309776269,-99.99911841325701,-2.205271801749907,97.4900573436922,9652.0,2413,1207,134,49.55588496887044,0.9649494744873793,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_ecdf7d623b_lev4.0,False,-99.02159080530257,-94.18035960060608,-99.02159080530257,-83.71472687939647,14,42,-99.99755309776269,-99.99911841325701,-2.205271801749907,97.4900573436922,9652.0,2413,1207,134,49.55588496887044,0.9649494744873793,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_a9117ec2e8_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999961569202,-99.9999998962955,-2.665332426771182,97.44728079911211,21582.0,3597,1799,167,49.456624905087324,0.958293985069183,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_eee7f34326_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999961569202,-99.9999998962955,-2.665332426771182,97.44728079911211,21582.0,3597,1799,167,49.456624905087324,0.958293985069183,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_e851f089dd_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_0324a2389d_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_42936751b5_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_f64d5eca7c_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_f94528f685_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_a03edfeb79_lev6.0,False,-99.90902711372155,-99.63968005167432,-99.90902711372155,-90.52362660120554,14,58,-99.99999965569197,-99.99999990708938,-2.6805638974196317,97.45074916759157,21594.0,3599,1800,168,49.45130559608973,0.9580379106659999,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_f84adc387d_lev6.0,False,-99.92687601475298,-99.66913328658988,-99.92687601475298,-90.81649595119889,14,60,-99.99999968741659,-99.99999990713535,-2.6929222378613935,97.5744543100259,20262.0,3377,1689,156,49.486954667172206,0.9573702854306866,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_ef96d9635c_lev6.0,False,-99.92687601475298,-99.66913328658988,-99.92687601475298,-90.81649595119889,14,60,-99.99999968741659,-99.99999990713535,-2.6929222378613935,97.5744543100259,20262.0,3377,1689,156,49.486954667172206,0.9573702854306866,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_953a5bebf6_lev6.0,False,-99.92997940144447,-99.69063112062841,-99.92997940144447,-90.81649595119889,14,60,-99.9999997955683,-99.99999993676197,-2.7509504817825405,97.55942471328154,20286.0,3381,1691,159,49.467322391420275,0.9564525776655916,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_eee135d3fe_lev6.0,False,-99.92997940144447,-99.69063112062841,-99.92997940144447,-90.81649595119889,14,60,-99.9999997955683,-99.99999993676197,-2.7509504817825405,97.55942471328154,20286.0,3381,1691,159,49.467322391420275,0.9564525776655916,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 6.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
