timestamp,symbol,funding_rate
2026-06-01 16:00:00+00:00,BTCUSDT,0.0001
2026-06-02 00:00:00+00:00,BTCUSDT,0.0001
2026-06-02 08:00:00+00:00,BTCUSDT,5.99e-05
2026-06-02 16:00:00+00:00,BTCUSDT,8.345e-05
2026-06-03 00:00:00.013000+00:00,BTCUSDT,7.165e-05
2026-06-03 08:00:00+00:00,BTCUSDT,5.229e-05
2026-06-03 16:00:00.001000+00:00,BTCUSDT,0.0001
2026-06-04 00:00:00.009000+00:00,BTCUSDT,2.705e-05
2026-06-04 08:00:00+00:00,BTCUSDT,1.519e-05
2026-06-04 16:00:00.003000+00:00,BTCUSDT,-1.077e-05
2026-06-05 00:00:00+00:00,BTCUSDT,1.315e-05
2026-06-05 08:00:00.004000+00:00,BTCUSDT,-1.431e-05
2026-06-05 16:00:00.009000+00:00,BTCUSDT,-8.63e-06
2026-06-06 00:00:00+00:00,BTCUSDT,-1.234e-05
2026-06-06 08:00:00+00:00,BTCUSDT,2.675e-05
2026-06-06 16:00:00+00:00,BTCUSDT,-5.11e-06
2026-06-07 00:00:00.001000+00:00,BTCUSDT,-2.828e-05
2026-06-07 08:00:00+00:00,BTCUSDT,4.07e-06
2026-06-07 16:00:00+00:00,BTCUSDT,2.742e-05
2026-06-08 00:00:00+00:00,BTCUSDT,3.533e-05
2026-06-08 08:00:00.005000+00:00,BTCUSDT,3.454e-05
2026-06-08 16:00:00.004000+00:00,BTCUSDT,1.22e-06
2026-06-09 00:00:00+00:00,BTCUSDT,-1.565e-05
2026-06-09 08:00:00+00:00,BTCUSDT,3.041e-05
2026-06-09 16:00:00.001000+00:00,BTCUSDT,6.06e-06
2026-06-10 00:00:00.001000+00:00,BTCUSDT,3.65e-06
2026-06-10 08:00:00.011000+00:00,BTCUSDT,-3.385e-05
2026-06-10 16:00:00.009000+00:00,BTCUSDT,2.542e-05
2026-06-11 00:00:00+00:00,BTCUSDT,-8.11e-06
2026-06-11 08:00:00.004000+00:00,BTCUSDT,2.525e-05
2026-06-11 16:00:00+00:00,BTCUSDT,2.736e-05
2026-06-12 00:00:00+00:00,BTCUSDT,-1.303e-05
2026-06-12 08:00:00+00:00,BTCUSDT,2.446e-05
2026-06-12 16:00:00+00:00,BTCUSDT,8.4e-06
2026-06-13 00:00:00+00:00,BTCUSDT,5.357e-05
2026-06-13 08:00:00.007000+00:00,BTCUSDT,6e-07
2026-06-13 16:00:00.002000+00:00,BTCUSDT,9.38e-06
2026-06-14 00:00:00.005000+00:00,BTCUSDT,-4.51e-05
2026-06-14 08:00:00.009000+00:00,BTCUSDT,-4.657e-05
2026-06-14 16:00:00+00:00,BTCUSDT,-3.265e-05
2026-06-15 00:00:00.013000+00:00,BTCUSDT,2.808e-05
2026-06-15 08:00:00.013000+00:00,BTCUSDT,6.21e-06
2026-06-15 16:00:00.004000+00:00,BTCUSDT,-6.079e-05
2026-06-16 00:00:00+00:00,BTCUSDT,-4.28e-06
2026-06-16 08:00:00+00:00,BTCUSDT,-1.11e-05
2026-06-16 16:00:00.001000+00:00,BTCUSDT,2.46e-06
2026-06-17 00:00:00.012000+00:00,BTCUSDT,1.957e-05
2026-06-17 08:00:00+00:00,BTCUSDT,-6.685e-05
2026-06-17 16:00:00+00:00,BTCUSDT,-2.582e-05
2026-06-18 00:00:00.002000+00:00,BTCUSDT,2.636e-05
2026-06-18 08:00:00+00:00,BTCUSDT,1.896e-05
2026-06-18 16:00:00.001000+00:00,BTCUSDT,8.72e-06
2026-06-19 00:00:00.005000+00:00,BTCUSDT,6.039e-05
2026-06-19 08:00:00.001000+00:00,BTCUSDT,1.984e-05
2026-06-19 16:00:00.001000+00:00,BTCUSDT,2.823e-05
2026-06-20 00:00:00.001000+00:00,BTCUSDT,5.814e-05
2026-06-20 08:00:00+00:00,BTCUSDT,2.633e-05
2026-06-20 16:00:00.001000+00:00,BTCUSDT,3.985e-05
2026-06-21 00:00:00+00:00,BTCUSDT,7.78e-06
2026-06-21 08:00:00+00:00,BTCUSDT,3.034e-05
2026-06-21 16:00:00+00:00,BTCUSDT,4.189e-05
2026-06-22 00:00:00+00:00,BTCUSDT,6.572e-05
2026-06-22 08:00:00+00:00,BTCUSDT,1.514e-05
2026-06-22 16:00:00.002000+00:00,BTCUSDT,4.813e-05
2026-06-23 00:00:00.003000+00:00,BTCUSDT,4.041e-05
2026-06-23 08:00:00.005000+00:00,BTCUSDT,1.655e-05
2026-06-23 16:00:00.002000+00:00,BTCUSDT,-1.889e-05
2026-06-24 00:00:00.005000+00:00,BTCUSDT,2.154e-05
2026-06-24 08:00:00.005000+00:00,BTCUSDT,2.134e-05
2026-06-24 16:00:00.003000+00:00,BTCUSDT,2.7e-07
2026-06-25 00:00:00+00:00,BTCUSDT,-1.423e-05
