month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate
2026-03,0.20485491639682799,5.609133877111865,6.88509727473209,-0.3032098486060125,36.0,12,22.73469841223863,-30.320984860601254,vol_slip_10pct_cap20bps,2C
2026-04,0.1824363330637836,6.88416949714946,8.263065079040596,-0.13059149351730737,36.0,12,20.013773942825242,-13.059149351730737,vol_slip_10pct_cap20bps,2C
2026-05,0.13117725328329918,8.262105199005028,9.42129777295985,-0.09572576547065492,32.2,12,14.016986225330918,-9.572576547065491,vol_slip_10pct_cap20bps,2C
2026-06,0.3696319632154907,9.420191609155692,13.634519972556964,-0.21474058462916723,54.7,12,44.72018931074984,-21.474058462916723,vol_slip_10pct_cap20bps,2C
2025-01,0.05895423261816383,0.9999000049998333,1.060726692945635,-0.17834988382019334,50.2,12,6.072669294563493,-17.834988382019333,vol_slip_20pct_cap40bps,2C
2025-02,0.08865075805113024,1.060600682407408,1.1590549683987004,-0.07277354603154407,20.3,13,9.269897336137367,-7.277354603154407,vol_slip_20pct_cap40bps,2C
2025-03,0.26806552873672834,1.1585460997715975,1.5153864961654167,-0.3255120185368895,65.9,11,30.743281162843218,-32.55120185368895,vol_slip_20pct_cap40bps,2C
2025-04,0.027207239409457212,1.515205718023625,1.5571819709382513,-0.3126460408835514,80.0,16,2.758073592353849,-31.264604088355142,vol_slip_20pct_cap40bps,2C
2025-05,0.14737445089581838,1.556993689981529,1.8044434561757288,-0.20779614545703717,48.0,12,15.878779092753991,-20.779614545703716,vol_slip_20pct_cap40bps,2C
2025-06,0.06445552182037137,1.804222545176061,1.9245799411371434,-0.19319049304313474,48.0,12,6.657813773562471,-19.319049304313474,vol_slip_20pct_cap40bps,2C
2025-07,0.041377454678764906,1.924319231651963,2.0058846516378948,-0.08051517293911759,32.4,14,4.224543172403217,-8.051517293911758,vol_slip_20pct_cap40bps,2C
2025-08,0.07834662607771518,2.0055281025719203,2.1693591737170124,-0.10843480142526729,32.2,12,8.149746893253983,-10.84348014252673,vol_slip_20pct_cap40bps,2C
2025-09,0.05096485660425748,2.169029406506664,2.2827860959914767,-0.10596299660742314,32.2,12,5.228591173314867,-10.596299660742314,vol_slip_20pct_cap40bps,2C
2025-10,0.09957802082142743,2.282514076839707,2.521804431958567,-0.1730306247277369,51.9,16,10.47046573425352,-17.30306247277369,vol_slip_20pct_cap40bps,2C
2025-11,0.1884501581612643,2.5214936324302704,3.0447684265478796,-0.11338762621343201,36.2,14,20.737690360197945,-11.338762621343202,vol_slip_20pct_cap40bps,2C
2025-12,0.14154987109257788,3.043490392205418,3.5077496936882246,-0.12173742294698109,32.2,12,15.205795721721515,-12.173742294698108,vol_slip_20pct_cap40bps,2C
2026-01,0.09565009738476307,3.507321472038181,3.8598364663644444,-0.22082684453436274,68.3,13,10.037397289486204,-22.082684453436276,vol_slip_20pct_cap40bps,2C
2026-02,0.20547574980324337,3.7809962883235735,4.7403006698625285,-0.2645354709225616,60.1,11,22.81091987110504,-26.45354709225616,vol_slip_20pct_cap40bps,2C
2026-03,0.19812290564975255,4.739750583474813,5.7789584749701195,-0.3137333557167563,36.0,12,21.911222039375676,-31.373335571675632,vol_slip_20pct_cap40bps,2C
2026-04,0.17511308137288817,5.777978901592896,6.884940933822551,-0.14851089829005715,36.0,12,19.13809319867368,-14.851089829005716,vol_slip_20pct_cap40bps,2C
2026-05,0.12905395823114046,6.884029815164776,7.833351968287257,-0.09642408568603811,32.2,12,13.775151356863446,-9.64240856860381,vol_slip_20pct_cap40bps,2C
2026-06,0.3601550492342817,7.832295823632685,11.229514783445516,-0.21816039631605422,54.7,12,43.35516684182412,-21.81603963160542,vol_slip_20pct_cap40bps,2C
2025-01,0.0616233260271797,0.9999000049998333,1.0635616532744732,-0.17738171338157527,50.2,12,6.356165327447227,-17.738171338157528,funding_1bp_8h,2C
2025-02,0.09961001175098969,1.0634553024267765,1.1749590991757877,-0.06805267505304657,20.3,13,10.473999843670946,-6.805267505304657,funding_1bp_8h,2C
2025-03,0.34743639671692955,1.1745212462443673,1.6630773883153935,-0.28914021143940316,65.9,11,41.5434281484367,-28.914021143940317,funding_1bp_8h,2C
2025-04,0.05929468698207492,1.6629110888916718,1.7646712659946457,-0.29701792200689003,80.0,16,6.108788345811944,-29.701792200689002,funding_1bp_8h,2C
2025-05,0.1541471707178703,1.7644948076911084,2.058775919177869,-0.18315321531327666,48.0,12,16.666257271289698,-18.315321531327665,funding_1bp_8h,2C
2025-06,0.08508346739832531,2.058570051879488,2.2416115733944966,-0.18341429132356923,48.0,12,8.880794287201454,-18.34142913235692,funding_1bp_8h,2C
2025-07,0.04871638723835011,2.2413874234448414,2.353518510286004,-0.07726147082967783,32.4,14,4.9922537079887475,-7.726147082967783,funding_1bp_8h,2C
2025-08,0.08536911632181217,2.3532831702021757,2.563261736086157,-0.09945637216040482,32.2,12,8.911900411381923,-9.945637216040481,funding_1bp_8h,2C
2025-09,0.05402304629193251,2.56300542272843,2.705545645808561,-0.1030554693361646,32.2,12,5.550892744165425,-10.30554693361646,funding_1bp_8h,2C
2025-10,0.1084451302237507,2.7052751047712578,3.015448995541713,-0.16796022034723523,51.9,16,11.454375209423894,-16.796022034723524,funding_1bp_8h,2C
2025-11,0.19370087242724413,3.0151474657189015,3.6599504610759395,-0.1098756512314365,36.2,14,21.373316759363647,-10.98756512314365,funding_1bp_8h,2C
2025-12,0.16623769108101535,3.6595844843289744,4.321866214961962,-0.11358162698235819,32.2,12,18.085374677213338,-11.35816269823582,funding_1bp_8h,2C
2026-01,0.09749108763232713,4.321434049949076,4.764432301718538,-0.21341462615316042,68.3,13,10.240161651101442,-21.341462615316043,funding_1bp_8h,2C
2026-02,0.2524105126552714,4.723357621989694,6.132416637291303,-0.24764818101275543,60.1,11,28.7124309664198,-24.764818101275544,funding_1bp_8h,2C
2026-03,0.20886661464390346,6.131803426288635,7.556858172087555,-0.29573941977830387,36.0,12,23.228061937838618,-29.573941977830387,funding_1bp_8h,2C
2026-04,0.184733022254679,7.556102524053376,9.09012391730822,-0.11883906195984473,36.0,12,20.289725045857598,-11.883906195984473,funding_1bp_8h,2C
2026-05,0.12590523583545782,9.089214950365593,10.309788422103411,-0.09576274529614759,32.2,12,13.417468407389865,-9.576274529614759,funding_1bp_8h,2C
2026-06,0.3713329396966997,10.308757494808424,14.945746075405705,-0.21263684384839265,54.7,12,44.96656442886076,-21.263684384839266,funding_1bp_8h,2C
2025-01,0.05314457602717978,0.9999000049998333,1.0545821013888828,-0.18111714796228773,50.2,12,5.45821013888832,-18.111714796228775,funding_3bp_8h,2C
2025-02,0.09380063675098971,1.0544766484514785,1.1582905017727785,-0.06882354247405764,20.3,13,9.834075530706077,-6.882354247405765,funding_3bp_8h,2C
2025-03,0.3452188967169295,1.157858136795367,1.635852556115163,-0.2907675476793615,65.9,11,41.22990334561742,-29.07675476793615,funding_3bp_8h,2C
2025-04,0.04522718698207499,1.6356889790385416,1.7115361429641838,-0.30295356980840404,80.0,16,4.6265530818222045,-30.295356980840403,funding_3bp_8h,2C
2025-05,0.13709154571787036,1.711364997907283,1.963017523584443,-0.1936878759473396,48.0,12,14.693314053223961,-19.36878759473396,funding_3bp_8h,2C
2025-06,0.07546721739832535,1.962821231646845,2.116894295411056,-0.18717465983381443,48.0,12,7.838787477842435,-18.717465983381445,funding_3bp_8h,2C
2025-07,0.037632012238350124,2.116682616565633,2.198075207725786,-0.08222045376879927,32.4,14,3.8349062818419988,-8.222045376879928,funding_3bp_8h,2C
2025-08,0.07407786632181222,2.197855411195023,2.3670866518268774,-0.10483445534188729,32.2,12,7.68906557459792,-10.483445534188728,funding_3bp_8h,2C
2025-09,0.04254429629193255,2.3668499549967335,2.4699656272393438,-0.10875920179791532,32.2,12,4.346227685960891,-10.875920179791532,funding_3bp_8h,2C
2025-10,0.09956888022375075,2.4697186430260363,2.728557591126138,-0.1744697750843811,51.9,16,10.46945597278599,-17.44697750843811,funding_3bp_8h,2C
2025-11,0.18100399742724416,2.728284749009359,3.269957906174015,-0.11249681667867806,36.2,14,19.841996988026224,-11.249681667867806,funding_3bp_8h,2C
2025-12,0.15810956608101537,3.2696309267326424,3.8300837821094382,-0.11571863918606828,32.2,12,17.129452182786274,-11.571863918606828,funding_3bp_8h,2C
2026-01,0.07358296263232716,3.829700792881008,4.122540670140617,-0.22633853771336765,68.3,13,7.635783044675715,-22.633853771336764,funding_3bp_8h,2C
2026-02,0.2384808251552714,4.086997252349486,5.232820713035493,-0.25435704618479005,60.1,11,26.931936680128786,-25.435704618479004,funding_3bp_8h,2C
2026-03,0.20342598964390346,5.232297457127421,6.413316011198438,-0.30212457157294115,36.0,12,22.559444760301027,-30.212457157294114,funding_3bp_8h,2C
2026-04,0.17467989725467903,6.412674711662829,7.637393292391932,-0.13178285684239965,36.0,12,19.086495645253464,-13.178285684239965,funding_3bp_8h,2C
2026-05,0.11111461083545784,7.636629591248385,8.534962509691455,-0.0972326302961134,32.2,12,11.752297975740023,-9.72326302961134,funding_3bp_8h,2C
2026-06,0.35578106469669973,8.534109056113875,12.181909560941493,-0.21529216747754243,54.7,12,42.72950287842938,-21.529216747754244,funding_3bp_8h,2C
2025-01,0.05650766489101115,0.9999000049998333,1.0581347252564872,-0.18318480098257928,50.2,12,5.813472525648744,-18.31848009825793,miss_top5pct_rebalance,2C
2025-02,0.1025146992509897,1.058028917074459,1.1723641653062078,-0.06766700206675302,20.3,13,10.795358787798182,-6.766700206675303,miss_top5pct_rebalance,2C
2025-03,0.36225264730887713,1.1719276456139942,1.684173621991852,-0.2785026932934984,65.9,11,43.65618395986759,-27.850269329349842,miss_top5pct_rebalance,2C
2025-04,0.0786159321172687,1.6840052130502403,1.8219200974508394,-0.320260024795339,80.0,16,8.178876195440953,-32.0260024795339,miss_top5pct_rebalance,2C
2025-05,0.1598724110367471,1.8217379145503911,2.1377702671438996,-0.16999910534787943,48.0,12,17.33611535077668,-16.999910534787944,miss_top5pct_rebalance,2C
2025-06,0.12022370634822158,2.1375565008056805,2.410868511874689,-0.1815275883768277,48.0,12,12.774910799730277,-18.152758837682768,miss_top5pct_rebalance,2C
2025-07,0.05425857473835014,2.410627437077442,2.5452926554037223,-0.07525493122970306,32.4,14,5.575755909827906,-7.525493122970306,miss_top5pct_rebalance,2C
2025-08,0.09101474132181223,2.545038138864221,2.787821250643019,-0.09722674102696949,32.2,12,9.528515109034807,-9.72267410269695,miss_top5pct_rebalance,2C
2025-09,0.05976242129193255,2.787542482456596,2.9595072897208397,-0.10192151979435904,32.2,12,6.1584306755040785,-10.192151979435904,miss_top5pct_rebalance,2C
2025-10,0.10253335410530982,2.959211353788911,3.27905788977393,-0.1732870489124022,51.9,16,10.797425678354422,-17.32870489124022,miss_top5pct_rebalance,2C
2025-11,0.20004930992724415,3.2787300003796953,4.005247844347302,-0.10856216691394205,36.2,14,22.146298692623635,-10.856216691394206,miss_top5pct_rebalance,2C
2025-12,0.17030175358101537,4.004847339588439,4.748872473736951,-0.11251118499351642,32.2,12,18.56625752733738,-11.251118499351643,miss_top5pct_rebalance,2C
2026-01,0.11380072122227707,4.748397610233148,5.321248398201985,-0.21374700819682413,68.3,13,12.052880502276931,-21.374700819682413,miss_top5pct_rebalance,2C
2026-02,0.2593753564052713,5.275374995990148,6.896977647529431,-0.2442711463198597,60.1,11,29.612022055949573,-24.42711463198597,miss_top5pct_rebalance,2C
2026-03,0.21158692714390342,6.896287984248416,8.522163330914985,-0.2925249695229707,36.0,12,23.563737138798956,-29.25249695229707,miss_top5pct_rebalance,2C
2026-04,0.18975958475467902,8.521311157191288,10.302945296181067,-0.1122949787301537,36.0,12,20.895891056278117,-11.22949787301537,miss_top5pct_rebalance,2C
2026-05,0.13330054833545787,10.301915053164455,11.772076793822903,-0.0950269055650087,32.2,12,14.259335126106066,-9.50269055650087,miss_top5pct_rebalance,2C
2026-06,0.37513287735818446,11.77089964500194,17.130546777813457,-0.21443543663075293,54.7,12,45.518476287907546,-21.443543663075292,miss_top5pct_rebalance,2C
2025-01,0.06586270102717974,0.9999000049998333,1.0680800608031016,-0.1755076110748066,50.2,12,6.808006080310158,-17.55076110748066,outage_top3vol_4bars,2C
2025-02,0.1025146992509897,1.0679732581372436,1.1833831355077296,-0.06766700206675302,20.3,13,10.795358787798182,-6.766700206675303,outage_top3vol_4bars,2C
2025-03,0.34854514671692954,1.1829425129969353,1.6768592454935607,-0.28832514363126094,65.9,11,41.7004514581075,-28.832514363126094,outage_top3vol_4bars,2C
2025-04,0.06632843698207498,1.676691567953028,1.7918542615351654,-0.2940311707059141,80.0,16,6.857761994672207,-29.40311707059141,outage_top3vol_4bars,2C
2025-05,0.16267498321787036,1.7916750850679846,2.108392833974098,-0.17783438264389462,48.0,12,17.665419517307136,-17.78343826438946,outage_top3vol_4bars,2C
2025-06,0.08989159239832537,2.1081820052323135,2.3066991416061873,-0.1815275883768276,48.0,12,9.405567332454945,-18.152758837682757,outage_top3vol_4bars,2C
2025-07,0.05425857473835014,2.306468483225138,2.435315055316244,-0.07525493122970284,32.4,14,5.575755909827906,-7.525493122970284,outage_top3vol_4bars,2C
2025-08,0.09101474132181223,2.4350715359868818,2.6673644183146523,-0.09722674102696938,32.2,12,9.528515109034807,-9.722674102696939,outage_top3vol_4bars,2C
2025-09,0.05976242129193255,2.6670976952091987,2.8316322068796227,-0.10192151979435926,32.2,12,6.1584306755040785,-10.192151979435927,outage_top3vol_4bars,2C
2025-10,0.11288325522375074,2.831349057816624,3.170015736806747,-0.16468621952538975,51.9,16,11.950122939871921,-16.468621952538975,outage_top3vol_4bars,2C
2025-11,0.20004930992724415,3.169698751082617,3.8720568904831394,-0.10856216691394205,36.2,14,22.146298692623635,-10.856216691394206,outage_top3vol_4bars,2C
2025-12,0.17030175358101537,3.8716697041537302,4.5909529443752515,-0.11251118499351631,32.2,12,18.56625752733738,-11.25111849935163,outage_top3vol_4bars,2C
2026-01,0.10944515013232718,4.590493872034814,5.121937399464853,-0.2098909446623689,68.3,13,11.565887551519282,-20.989094466236892,outage_top3vol_4bars,2C
2026-02,0.2593753564052713,5.077782216912411,6.638646631886325,-0.2442711463198597,60.1,11,29.612022055949573,-24.42711463198597,outage_top3vol_4bars,2C
2026-03,0.21158692714390342,6.637982800415264,8.202959873797742,-0.2925249695229706,36.0,12,23.563737138798956,-29.252496952297058,outage_top3vol_4bars,2C
2026-04,0.18975958475467902,8.202139618823793,9.917041432416731,-0.1122949787301546,36.0,12,20.895891056278117,-11.22949787301546,outage_top3vol_4bars,2C
2026-05,0.13330054833545787,9.91604977785704,11.331145604859818,-0.0950269055650087,32.2,12,14.259335126106066,-9.50269055650087,outage_top3vol_4bars,2C
2026-06,0.37910887719669967,11.330012546953169,16.554600841356685,-0.2113058144879908,54.7,12,46.09820947192284,-21.13058144879908,outage_top3vol_4bars,2C
2025-01,0.06240846682267178,0.9999000049998333,1.0643970268169893,-0.17692997433404767,50.2,12,6.439702681698933,-17.692997433404766,vol_slip_10pct_cap20bps,3
2025-02,0.09558272865105998,1.0642805862991316,1.171155883189538,-0.07022377983117667,20.3,13,10.029984459070128,-7.022377983117667,vol_slip_10pct_cap20bps,3
2025-03,0.30830533772682894,1.1706807569472608,1.5940796268038404,-0.3071680309554128,65.9,11,36.111652572030614,-30.71680309554128,vol_slip_10pct_cap20bps,3
2025-04,0.04381167874663204,1.5939048438110806,1.665471409099221,-0.3034007824953475,80.8,24,4.478558103055508,-30.340078249534752,vol_slip_10pct_cap20bps,3
2025-05,0.15217178260822367,1.6652874524123875,1.939208683102674,-0.1953365271907873,48.2,14,16.436023609165673,-19.53365271907873,vol_slip_10pct_cap20bps,3
2025-06,0.07717355710934835,1.9389930225030714,2.0947905068939505,-0.1873799640179381,48.0,12,8.022954164084627,-18.73799640179381,vol_slip_10pct_cap20bps,3
2025-07,0.04342310974568442,2.094543888911463,2.187756657282286,-0.08180319273708092,32.4,14,4.437968860484376,-8.180319273708092,vol_slip_10pct_cap20bps,3
2025-08,0.0846806836997637,2.187452834718356,2.381087569088946,-0.10678251868037059,32.2,12,8.836947709112364,-10.678251868037059,vol_slip_10pct_cap20bps,3
2025-09,0.05536363894809502,2.3807875436931223,2.5166307024117764,-0.10394453673089477,32.2,12,5.692488385662053,-10.394453673089476,vol_slip_10pct_cap20bps,3
2025-10,0.1030236946070068,2.516354934894012,2.7897296142041195,-0.16886889409949246,52.7,24,10.851767465549077,-16.886889409949248,vol_slip_10pct_cap20bps,3
2025-11,0.19274752698434883,2.7894182245390415,3.382760883975201,-0.11382464654823476,36.2,14,21.257661199552103,-11.382464654823476,vol_slip_10pct_cap20bps,3
2025-12,0.15592581233679662,3.3818817582056107,3.9535662432566494,-0.11713635607001893,32.2,12,16.873949382158983,-11.713635607001894,vol_slip_10pct_cap20bps,3
2026-01,0.10254762375854513,3.9531272514015017,4.380512127959868,-0.21513280402826762,68.3,13,10.79900673047871,-21.513280402826762,vol_slip_10pct_cap20bps,3
2026-02,0.23242555310425736,4.3168152497695695,5.5267016716353545,-0.2544721564675829,60.1,11,26.165651645149147,-25.44721564675829,vol_slip_10pct_cap20bps,3
2026-03,0.20485491639682799,5.52610467819371,6.783180628825802,-0.3032098486060125,36.0,12,22.73469841223863,-30.320984860601254,vol_slip_10pct_cap20bps,3
2026-04,0.17897267308478465,6.782266584669963,8.112603048068635,-0.13059149351730726,36.8,20,19.59880610569782,-13.059149351730726,vol_slip_10pct_cap20bps,3
2026-05,0.13117725328329918,8.111660646474572,9.249745499832198,-0.09572576547065492,32.2,12,14.016986225330918,-9.572576547065491,vol_slip_10pct_cap20bps,3
2026-06,0.3696319632154907,9.248659478148545,13.38624919811973,-0.21474058462916723,54.7,12,44.72018931074984,-21.474058462916723,vol_slip_10pct_cap20bps,3
