variant_id,variant_kind,leverage,total_return_pct,annualized_sharpe,max_drawdown_pct,exposure_pct,turnover,trade_count,win_rate_pct,profit_factor,return_2025_pct,return_2026_pct,min_required_year_return_pct,yearly_return_gate_pass,drawdown_improved_vs_base,drawdown_improvement_pct_points,active_rows,segments,trigger_rows,losing_months,worst_month_return_pct,params_json
alpha_robust_monthly_loss_stop_f7dc6dc772_lev2.0,monthly_loss_stop,2.0,201.35968365994384,1.3447966591782614,-66.43039900060404,56.96332778394376,66.0,32,49.75746382253252,1.0134480583954222,83.38923864258297,12.460515065343735,12.460515065343735,False,True,2.8625921373519816,49272,17,5300,16,-13.907767504372526,"{""loss_cap_pct"": -12.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_ab610e8462_lev2.0,daily_loss_stop,2.0,156.7498667391221,1.1722454232106507,-67.28261464134802,71.60677950425453,1518.0,759,49.75216752506579,1.0150799860704565,-39.18884685928371,154.73090304997106,-39.18884685928371,False,True,2.0103764966080035,61938,380,5300,13,-40.43571743130679,"{""loss_cap_pct"": -2.5, ""period"": ""day""}"
alpha_robust_natr_cap_722b330650_lev2.0,natr_cap,2.0,513.5013984015693,1.869174817174266,-67.33594560118694,92.62856085830559,306.0,152,49.94633050424363,1.0147677977578053,89.37775612818224,84.74009269938358,84.74009269938358,False,True,1.9570455367690869,80121,77,5300,10,-43.45938454820731,"{""natr_max"": 0.75}"
alpha_robust_monthly_loss_stop_e32a827cbc_lev2.0,monthly_loss_stop,2.0,919.4962219121019,2.365890625319671,-68.13211265558992,86.45833333333334,26.0,12,49.94584330663386,1.0188725492695825,155.28584883799144,81.01438708864465,81.01438708864465,False,True,1.1608784823661011,74784,7,5300,10,-29.698981521875435,"{""loss_cap_pct"": -25.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_5e9a091f49_lev2.0,daily_loss_stop,2.0,517.2452359860478,1.8892894813883996,-70.9024404625365,89.61223640399555,502.0,251,49.97097186205829,1.0158365993401077,9.345065724521383,130.9931326500806,9.345065724521383,False,False,-1.6094493245804813,77512,126,5300,12,-44.01334970522599,"{""loss_cap_pct"": -6.0, ""period"": ""day""}"
alpha_robust_monthly_loss_stop_b02ac6521f_lev2.4,monthly_loss_stop,2.4,219.82119083462592,1.224931531958835,-71.30491212949596,51.60354236034036,93.6,38,49.79724431499944,1.0129059481428766,61.0736123006054,24.006609484665333,24.006609484665333,False,False,-2.011920991539938,44636,20,5300,18,-14.833815879469714,"{""loss_cap_pct"": -12.0, ""period"": ""month""}"
alpha_robust_natr_cap_43e0db52d6_lev2.0,natr_cap,2.0,403.7137522408756,1.7534293387440245,-71.51747114833408,90.27122641509435,514.0,256,49.92251636121463,1.0144943512087297,47.56655857865284,101.27667272456375,47.56655857865284,False,False,-2.224480010378059,78082,129,5300,10,-46.3480888280291,"{""natr_max"": 0.65}"
alpha_robust_monthly_loss_stop_5bcc873e88_lev2.4,monthly_loss_stop,2.4,1452.735900158807,2.3892370243298338,-71.60719339713657,83.07089345172031,40.8,16,49.970077797725914,1.0194391954759592,211.66823903974367,73.70941315903335,73.70941315903335,False,False,-2.314202259180547,71854,9,5300,10,-28.175246760908568,"{""loss_cap_pct"": -25.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_0bfda6ba58_lev2.4,monthly_loss_stop,2.4,417.29149476049986,1.5751098499866953,-71.83565049750497,67.90949870514244,59.99999999999999,24,49.84422615298183,1.0142975686270477,74.49758510793625,19.57418432793785,19.57418432793785,False,False,-2.5426593595489493,58740,13,5300,13,-22.002424727264792,"{""loss_cap_pct"": -20.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_a5066cd944_lev2.0,daily_loss_stop,2.0,582.2227805035461,1.937428621283978,-72.5890655894596,92.055123936367,314.0,157,50.017582638400484,1.0155403463556223,41.17833838338525,132.38046352404433,41.17833838338525,False,False,-3.2960744515035714,79625,79,5300,10,-50.71504572414809,"{""loss_cap_pct"": -8.0, ""period"": ""day""}"
