month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2025-01,-0.0073176750171217025,0.999750031247396,0.9927090339777492,-0.42940196550528,128.0,16,-0.7290966022250767,-42.940196550528,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-02,0.05969367906516346,0.9924608877388271,1.0537718905286202,-0.11807384411677302,20.3,13,6.151133359408889,-11.807384411677301,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-03,0.24969514671692955,1.053142543915709,1.3526574658991386,-0.3502607395088624,65.9,11,28.36340369836432,-35.026073950886236,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-04,0.11128438546585445,1.3523193437996874,1.5118824593808615,-0.3528545439551609,80.0,16,11.771272291457958,-35.28545439551609,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-05,0.11737427221475435,1.5115045360084063,1.7001726563189106,-0.1528330317461437,48.0,12,12.454023510211009,-15.283303174614371,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-06,0.0479289756061376,1.699747666280799,1.783644573221306,-0.2271323798736289,48.0,12,4.90961412608073,-22.713237987362888,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-07,0.13598677516274088,1.783198717812249,2.043462267513754,-0.15869281480356934,48.2,14,14.566674223845567,-15.869281480356934,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-08,0.06529752791833514,2.0429514657997507,2.1813481151897505,-0.09536370228184932,32.2,12,6.7476581225920595,-9.536370228184932,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-09,0.028681903637201026,2.1808028463224014,2.2448192164770058,-0.27021595254954667,64.0,14,2.9097190331646816,-27.02159525495467,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-10,0.05290328739657365,2.244258081817642,2.3667750217439147,-0.202304519205724,51.9,16,5.432767341430056,-20.2304519205724,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-11,0.15468647401704144,2.3661834019440353,2.7627173768030984,-0.14398232416797296,36.2,14,16.729192737865063,-14.398232416797295,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-12,0.12200175358101537,2.762026783786621,3.121196761769651,-0.1259360786543242,32.2,12,12.97560828974007,-12.593607865432421,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-01,0.06929194822237981,3.1204165601084797,3.345139691477554,-0.28184551707565386,68.3,13,7.174905871071502,-28.184551707565387,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-02,0.16922535640527134,3.27723566820024,3.961940024157215,-0.2836759469066765,60.1,11,18.43870180522178,-28.36759469066765,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-03,0.1575869271439034,3.9609496629514847,4.638173922244676,-0.337412691042672,36.0,12,17.068251764646767,-33.741269104267204,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-04,0.13575958475467903,4.637014523694972,5.312594499804695,-0.21232189945453595,36.0,12,14.540648730861495,-21.232189945453595,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-05,0.1141384090949202,5.311266517184488,5.954925733148164,-0.10876760947918485,32.2,12,12.090725790705115,-10.876760947918484,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2026-06,0.3607810070474879,5.953437187790798,8.542039002980554,-0.2507455479904179,54.7,12,43.444929219372106,-25.074554799041792,2C_cost0.0025_delay0,2C,0.0025,0.005,0
2025-01,0.007792917235436389,0.999750031247396,1.0078233610456033,-0.42734770659410737,128.0,16,0.7823361045603328,-42.734770659410735,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-02,0.06064500842860137,1.0075714366971975,1.070834151568971,-0.10715847432454984,20.3,13,6.252166099622336,-10.715847432454984,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-03,0.2591215799320229,1.0701946148226058,1.3875776174745815,-0.3430574015915422,65.9,11,29.579133747417607,-34.30574015915422,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-04,0.0564780416788416,1.3872307664284,1.468200567577392,-0.39051996111817544,80.0,16,5.810338037128759,-39.051996111817544,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-05,0.10505609781737572,1.4678335633129422,1.6308374323928836,-0.19563952495700676,48.0,12,11.07729205443988,-19.563952495700676,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-06,0.056098381653536866,1.6304297739942084,1.7249395851107823,-0.22191189429593794,48.0,12,5.770173706389925,-22.191189429593795,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-07,0.13106501420988845,1.724508404114375,1.966503398244679,-0.1629447069049338,48.2,14,14.004189782587773,-16.29447069049338,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-08,0.07477262774444157,1.9660118338432282,2.119180947893638,-0.09536370228184932,32.2,12,7.763909779420697,-9.536370228184932,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-09,0.026099758145367562,2.118651218875551,2.1752191690548863,-0.2802240834892846,64.0,14,2.6443339450058723,-28.02240834892846,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-10,0.027510052053901213,2.1746754322325574,2.235890267876921,-0.20855439724370206,63.9,16,2.7891947480582546,-20.855439724370207,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-11,0.15621033167390738,2.2353313651757007,2.6139168640226176,-0.16102457446454788,36.2,14,16.90720701175772,-16.10245744645479,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2025-12,0.21340539330601613,2.613263466484707,3.235732085445677,-0.09664802483921353,28.4,12,23.788638039012945,-9.664802483921353,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2026-01,0.08402942528423192,3.234923253532517,3.519379265966618,-0.21082477042949643,68.3,13,8.766089806903032,-21.082477042949645,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2026-02,0.17932188048312867,3.447938299777151,4.210605702387356,-0.2739334599519916,60.1,11,19.640578186758418,-27.39334599519916,2C_cost0.0025_delay1,2C,0.0025,0.005,1
2026-03,0.1591902077994121,4.209553182532223,4.93719184650963,-0.32824661931482924,36.0,12,17.25609557100791,-32.82466193148292,2C_cost0.0025_delay1,2C,0.0025,0.005,1
