method,order_floor,round_trip_cost,monthly_requirement,annual_threshold_pct,month,candidate_id,source_candidate_id,pool,family,rule,leverage,gross_log_return,turnover,orders,cost_log,log_return,return_pct,last_target,boundary_turnover_adjustment,boundary_gross_adjustment,oracle_had_month_order_return_pass_candidate
monthly_oracle,0,0.0,allow_any,50.0,2023-07,strategy20_ohlc_structure__body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,strategy20_ohlc_structure,body_structure,body_reversal,4.0,0.7075516279944195,10296.0,1930,0.0,0.7075516279944195,102.90173828233158,0.0,4.0,0.0028374944538568,True
monthly_oracle,0,0.0,allow_any,50.0,2023-08,strategy20_ohlc_structure__body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,strategy20_ohlc_structure,body_structure,body_reversal,4.0,1.0651962567740585,9516.0,1777,0.0,1.0651962567740585,190.1408349229767,4.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2023-09,strategy19_calendar__calendar_hour_week_lb24_thr0p0_min20_lev4p0,calendar_hour_week_lb24_thr0p0_min20_lev4p0,strategy19_calendar,hour_week,calendar,4.0,0.4807450526937485,2588.0,324,0.0,0.4807450526937485,61.72789114352541,0.0,4.0,0.0083682844914888,True
monthly_oracle,0,0.0,allow_any,50.0,2023-10,strategy19_calendar__calendar_session_lb12_thr0p0_min20_lev4p0,calendar_session_lb12_thr0p0_min20_lev4p0,strategy19_calendar,session,calendar,4.0,1.0031639323053767,8.0,2,0.0,1.0031639323053767,172.68959081478167,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2023-11,strategy19_calendar__calendar_hour_week_lb12_thr0p0_min20_lev4p0,calendar_hour_week_lb12_thr0p0_min20_lev4p0,strategy19_calendar,hour_week,calendar,4.0,0.794600788116,2912.0,365,0.0,0.794600788116,121.3557142076127,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2023-12,strategy19_calendar__calendar_hour_lb12_thr0p0_min20_lev4p0,calendar_hour_lb12_thr0p0_min20_lev4p0,strategy19_calendar,hour,calendar,4.0,1.3906190556926887,2488.0,312,0.0,1.3906190556926887,301.73362382389655,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-01,strategy20_ohlc_structure__volatility_structure_high_vol_body_reversal_lev4p0_natr_window192_natr_min_bps25_body_bps5,volatility_structure_high_vol_body_reversal_lev4p0_natr_window192_natr_min_bps25_body_bps5,strategy20_ohlc_structure,volatility_structure,high_vol_body_reversal,4.0,1.7570278731207551,11396.0,1861,0.0,1.7570278731207551,479.51877397678106,4.0,4.0,0.0206019560521184,True
monthly_oracle,0,0.0,allow_any,50.0,2024-02,strategy19_calendar__calendar_weekday_lb12_thr0p0_min20_lev4p0,calendar_weekday_lb12_thr0p0_min20_lev4p0,strategy19_calendar,weekday,calendar,4.0,1.3114140643135668,76.0,10,0.0,1.3114140643135668,271.1418187335179,0.0,4.0,0.0028185225062528,True
monthly_oracle,0,0.0,allow_any,50.0,2024-03,strategy19_calendar__calendar_weekday_lb24_thr0p0_min20_lev4p0,calendar_weekday_lb24_thr0p0_min20_lev4p0,strategy19_calendar,weekday,calendar,4.0,1.5326934574813933,80.0,11,0.0,1.5326934574813933,363.06324520365837,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-04,strategy19_calendar__calendar_hour_lb12_thr0p5_min20_lev4p0,calendar_hour_lb12_thr0p5_min20_lev4p0,strategy19_calendar,hour,calendar,4.0,0.910704207425006,1920.0,480,0.0,0.910704207425006,148.60726279013886,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-05,strategy19_calendar__calendar_session_lbexpanding_thr0p0_min20_lev4p0,calendar_session_lbexpanding_thr0p0_min20_lev4p0,strategy19_calendar,session,calendar,4.0,0.6967578970554698,496.0,63,0.0,0.6967578970554698,100.72344859701339,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-06,strategy19_calendar__calendar_hour_lbexpanding_thr0p0_min20_lev4p0,calendar_hour_lbexpanding_thr0p0_min20_lev4p0,strategy19_calendar,hour,calendar,4.0,0.8935907830831198,2400.0,301,0.0,0.8935907830831198,144.38893913980894,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-07,strategy19_calendar__calendar_hour_week_lb24_thr0p0_min20_lev4p0,calendar_hour_week_lb24_thr0p0_min20_lev4p0,strategy19_calendar,hour_week,calendar,4.0,1.3436492372773117,3104.0,389,0.0,1.3436492372773117,283.30055612228335,0.0,0.0,0.0,True
monthly_oracle,0,0.0,allow_any,50.0,2024-08,strategy20_ohlc_structure__body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,strategy20_ohlc_structure,body_structure,body_reversal,4.0,1.8546950144872767,12568.0,1975,0.0,1.8546950144872767,538.9749172488166,0.0,-4.0,-0.002284113788022,True
monthly_oracle,0,0.0,allow_any,50.0,2024-09,strategy19_calendar__calendar_session_lbexpanding_thr0p0_min20_lev4p0,calendar_session_lbexpanding_thr0p0_min20_lev4p0,strategy19_calendar,session,calendar,4.0,0.7315448233499424,480.0,61,0.0,0.7315448233499424,107.82887179937286,0.0,0.0,0.0,True
