candidate_id,source_candidate_id,pool,family,rule,leverage,params_json
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window96_min_volume_ratio3p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 3.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 96}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio1p5_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 10, ""min_volume_ratio"": 1.5, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,2.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev2p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 2.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio2p0_min_body_bps0,volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_reversal,4.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev4p0_window384_min_volume_ratio2p0_min_body_bps0"", ""family"": ""volume_spike"", ""leverage"": 4.0, ""min_body_bps"": 0, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_momentum"", ""window"": 384}"
strategy21_volume__volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_reversal,1.0,"{""candidate_id"": ""volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio2p0_min_body_bps10"", ""family"": ""volume_spike"", ""leverage"": 1.0, ""min_body_bps"": 10, ""min_volume_ratio"": 2.0, ""rule"": ""volume_spike_body_reversal"", ""window"": 384}"
