month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2025-07,0.14957438000158257,0.20945914143775343,0.24330190300684476,-0.8478438801830248,48.2,14,16.13398480593242,-84.78438801830248,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-08,0.07709244009896751,0.24325324749195706,0.2628005847030389,-0.8162995425371455,48.0,12,8.014192020374589,-81.62995425371456,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-09,0.08909940716475379,0.2627480298417596,0.28729079295390275,-0.8257491819577907,64.0,14,9.318932177619544,-82.57491819577906,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-10,0.06173542038102595,0.2872333405407448,0.3055857232389854,-0.7965409778540196,63.9,16,6.36808792129242,-79.65409778540196,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-11,0.1937065351584055,0.3055246122056447,0.3709016281485072,-0.7654867779237327,36.2,14,21.374004065772635,-76.54867779237327,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-12,0.11429240871934118,0.37082745524041555,0.41581035666955934,-0.7494182388488349,63.800000000000004,12,12.107989049611522,-74.94182388488349,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-01,0.05791110592449606,0.4157272029138782,0.44060130174808876,-0.8159082084274452,212.1,29,5.962079751233906,-81.59082084274452,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-02,0.2349638581148887,0.43336581854075334,0.5573003078485986,-0.6620831356327488,60.1,11,26.48630533716205,-66.20831356327488,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-03,0.14426776144044903,0.557188858932292,0.6437896281720025,-0.5964333658219827,36.0,12,15.519338336145406,-59.64333658219827,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-04,0.16229694009932813,0.6436608831213023,0.7572314465426982,-0.5265910431739004,36.0,12,17.620945322279603,-52.65910431739004,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-05,0.12816136852998508,0.7570800153970091,0.8607725647015887,-0.42280958876136865,32.2,12,13.67364213829596,-42.280958876136864,1F_cost0.0020_delay2,1F,0.002,0.004,2
2026-06,0.29978962148755534,0.860600427402952,1.161677010191676,-0.4472386582659199,54.7,12,34.957485615774075,-44.72386582659199,1F_cost0.0020_delay2,1F,0.002,0.004,2
2025-01,0.12499192590184272,0.9999000049998333,1.1331393039519249,-0.1553639972099239,72.0,14,13.313930395192486,-15.536399720992389,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-02,0.08339761015417399,1.1330259956870374,1.2316928648943006,-0.05076853414649363,32.1,13,8.69739145034163,-5.076853414649363,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-03,0.30727012198256237,1.2312342546721562,1.6747428951098309,-0.25846300532731525,57.9,11,35.97082055464789,-25.846300532731526,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-04,0.13788467139924526,1.6745754291937553,1.9223421827626432,-0.27873827857166544,72.0,16,14.784316349440264,-27.873827857166546,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-05,0.17728810903415507,1.9221499581557575,2.2952285818145954,-0.09730897644497516,44.0,12,19.3975038573033,-9.730897644497515,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-06,0.08616188578223229,2.2949990704321745,2.501759599898093,-0.17637434110377426,44.0,12,8.998276673611949,-17.637434110377427,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-07,0.1777546299542925,2.5015094364464843,2.988432355847914,-0.12032585289422448,44.2,14,19.453218285627628,-12.032585289422448,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-08,0.10146695590754286,2.988133527553993,3.3075770428555415,-0.08395932466228395,30.2,12,10.679334480605185,-8.395932466228395,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-09,0.09124414974529972,3.3072463016885902,3.62357120354043,-0.2082353630602357,58.0,14,9.553644755378965,-20.82353630602357,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-10,0.09562279052722432,3.623208864537328,3.987174562612877,-0.11785002295620806,47.9,16,10.034392554979599,-11.785002295620806,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-11,0.19807385484587905,3.9867758650918246,4.86057481317529,-0.10767028321332939,34.2,14,21.905242342589126,-10.767028321332939,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-12,0.16130857926979833,4.860088779996037,5.711406322529419,-0.11251118499351631,30.2,12,17.504750817698046,-11.25111849935163,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-01,0.09835296295791733,5.710835210453246,6.301692495911401,-0.1983212651273647,60.3,13,10.335215882881998,-19.83212651273647,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-02,0.2512238598800943,6.253617375775342,8.101442298270998,-0.2442711463198598,58.1,11,28.55978459004913,-24.42711463198598,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-03,0.19889163908825153,8.10063219454703,9.884162675216887,-0.28668419592847527,34.0,12,22.00497530330312,-28.668419592847528,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-04,0.17397831175363032,9.88317430836853,11.762447695485783,-0.11793517790648933,34.0,12,19.00297558819446,-11.793517790648933,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-05,0.1484000669929219,11.761271509526509,13.644167284933873,-0.0950269055650087,30.2,12,15.997687200515752,-9.50269055650087,1G_cost0.0010_delay0,1G,0.001,0.002,0
2026-06,0.3708704558426245,13.642802936423939,19.77033498249868,-0.19760480749029785,50.7,12,44.89953523458645,-19.760480749029785,1G_cost0.0010_delay0,1G,0.001,0.002,0
2025-01,0.10908029430091115,0.9999000049998333,1.1152518951176904,-0.16706524319466998,72.0,14,11.52518951176904,-16.706524319466997,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-02,0.0592811199612212,1.1151403755042522,1.1833642180771549,-0.06295600662639489,32.1,13,6.1073487754330635,-6.2956006626394885,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-03,0.31563657553035585,1.1829236026101029,1.6225483839900334,-0.2695777778130929,57.9,11,37.11318621975133,-26.95777778130929,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-04,0.1297731876381056,1.622386137264106,1.8473850957065705,-0.3173462709962035,72.0,16,13.857011225984994,-31.73462709962035,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-05,0.14233758288254025,1.8472003664336174,2.129971842846646,-0.09654702362922163,44.0,12,15.296580436684426,-9.654702362922162,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-06,0.0925407150482376,2.1297588563118657,2.3364892339071788,-0.1711037815180485,44.0,12,9.695780334097215,-17.110378151804852,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-07,0.17391520371571262,2.336255596665845,2.7803162468076317,-0.12505217382673706,44.2,14,18.995465780865818,-12.505217382673706,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-08,0.1109420557336493,2.780038229084069,3.106531202740863,-0.08395932466228384,30.2,12,11.733016210216828,-8.395932466228384,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-09,0.08028189875598457,3.1062205651527277,3.366213875022922,-0.21686748554419244,58.0,14,8.35924879984924,-21.686748554419243,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-10,0.08759993856359782,3.3658772704659277,3.6743952897928582,-0.13151295283180753,57.9,16,9.15513470657996,-13.151295283180753,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-11,0.19959771250274502,3.674027868635243,4.486111471913162,-0.10684035890766697,34.2,14,22.091150192119603,-10.684035890766697,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-12,0.24240766160129124,4.48566288319578,5.716712750563183,-0.08459808730000762,26.4,12,27.43135756555808,-8.459808730000763,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-01,0.11077932542690917,5.7161411078707385,6.386416236240779,-0.14423405877151907,60.3,13,11.714835341545227,-14.423405877151907,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-02,0.2613203839579517,6.337694765303351,8.29367897694877,-0.23410762015542297,58.1,11,29.86436633874412,-23.410762015542296,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-03,0.20049491974376019,8.292849650518088,10.134937117172157,-0.27681635853356257,34.0,12,22.200740411353447,-27.681635853356255,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-04,0.18121850826282468,10.133923674133435,12.148516743691168,-0.10429799652131089,34.0,12,19.86770715239359,-10.429799652131088,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-05,0.16223367797319505,12.147301952757356,14.288296299970046,-0.09049555405500564,30.2,12,17.613504606560948,-9.049555405500564,1G_cost0.0010_delay1,1G,0.001,0.002,1
2026-06,0.41124538864376325,14.286867541779147,21.556688728899477,-0.20687373987436808,50.7,12,50.86955278877203,-20.687373987436807,1G_cost0.0010_delay1,1G,0.001,0.002,1
2025-01,0.12057560206488549,0.9999000049998333,1.1281460279109914,-0.17164520230359226,72.0,14,12.814602791099139,-17.164520230359226,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-02,0.05621348560362251,1.1280332189487425,1.1933793681572293,-0.06566833528415161,32.1,13,5.782348971881901,-6.566833528415161,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-03,0.07646408186036797,1.1929350236353669,1.2882093709138742,-0.22195431470888805,57.9,11,7.946341732309126,-22.195431470888806,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-04,0.13099405172058975,1.2880805564176152,1.4685084433014877,-0.3165123346197868,72.0,16,13.996100048527559,-31.651233461978677,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-05,0.15616129279360194,1.468361599799455,1.7167080182923686,-0.08618814339854541,44.0,12,16.90147415379384,-8.618814339854541,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-06,0.12191426151878287,1.7165363560737934,1.9392916461764311,-0.14661515214257537,44.0,12,12.965724253182497,-14.661515214257538,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-07,0.16788736646096328,1.9390977267079483,2.2938007135428653,-0.12914515442953878,44.2,14,18.28033798141684,-12.914515442953878,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-08,0.10672563435823679,2.2935713449401325,2.552149068966575,-0.08395932466228384,30.2,12,11.262894544342505,-8.395932466228384,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-09,0.07503669972692695,2.551893866819998,2.7510219920373067,-0.21826786826240607,58.0,14,7.792370966452156,-21.826786826240607,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-10,0.10237243338196134,2.7507469035927543,3.0475710902171547,-0.12949228598721763,47.9,16,10.779597510968376,-12.949228598721763,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-11,0.2279310800770404,3.0472663483454805,3.8277455076171,-0.10702879159408918,34.2,14,25.59987591115911,-10.702879159408917,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-12,0.2558234815963291,3.827362752204428,4.943627982980277,-0.14528356782489094,40.2,12,29.152472993374467,-14.528356782489094,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-01,0.10301651962052581,4.943133644899295,5.480059676559955,-0.1615469490564887,60.3,13,10.85097210846946,-16.15469490564887,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-02,0.2869123615897117,5.438252729065401,7.301124317372756,-0.2291696949432428,58.1,11,33.23074470524639,-22.91696949432428,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-03,0.16757247338479714,7.300394241445424,8.633075595238285,-0.2724302689030581,34.0,12,18.243098185524566,-27.24302689030581,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-04,0.18251566709827943,8.632212330842698,10.361701832186245,-0.12805008835695164,34.0,12,20.023295497393878,-12.805008835695164,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-05,0.17546088718744915,10.360665713809807,12.349028302809122,-0.08267378187868957,30.2,12,19.1795373270605,-8.267378187868957,1G_cost0.0010_delay2,1G,0.001,0.002,2
2026-06,0.37846166206793624,12.347793461721922,18.03003614832526,-0.2084254348286565,50.7,12,46.00368309321821,-20.84254348286565,1G_cost0.0010_delay2,1G,0.001,0.002,2
2025-01,0.11276278133112373,0.9998500112494375,1.119366366851684,-0.16710651185270609,72.0,14,11.9366366851684,-16.71065118527061,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-02,0.05880748443032133,1.119198474488898,1.1871675570340268,-0.057056281956439414,32.1,13,6.057104464648111,-5.705628195643941,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-03,0.27832012198256234,1.1866365243496706,1.5681402886745877,-0.2891688449544837,57.9,11,32.09089815361601,-28.916884495448368,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-04,0.15220142618183238,1.5679050852719827,1.825934323162241,-0.29760068349356583,72.0,16,16.439475240161315,-29.760068349356583,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-05,0.15528810903415505,1.8256604535545007,2.132681105083802,-0.10673764505635941,44.0,12,16.799442237896155,-10.67376450563594,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-06,0.07479368568038539,2.1323612269095022,2.298308939098106,-0.18264804536387036,44.0,12,7.7661790888232884,-18.264804536387036,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-07,0.1556546299542925,2.297964218611924,2.685396095265289,-0.12828494125663725,44.2,14,16.8422595231728,-12.828494125663726,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-08,0.08636695590754286,2.6849933160601944,2.9276357747799953,-0.08395932466228395,30.2,12,9.020631255918188,-8.395932466228395,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-09,0.07403325776653819,2.9271966623480337,3.152602973087469,-0.22352521295008698,58.0,14,7.684261828108707,-22.3525212950087,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-10,0.08368567086740467,3.1521301181065158,3.4277844623656586,-0.13679587594134224,57.9,16,8.728707408681235,-13.679587594134224,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-11,0.18097385484587905,3.4272703332569505,4.10780153053627,-0.10828320990367035,34.2,14,19.838384695323242,-10.828320990367036,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-12,0.14620857926979833,4.107185406517146,4.754523864105281,-0.11698170594311696,30.2,12,15.74375803605539,-11.698170594311696,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-01,0.09361799023714039,4.753810739011384,5.2211336230790835,-0.21911282018247247,60.3,13,9.814016551615602,-21.911282018247245,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-02,0.24850900210393548,5.163457310120444,6.6940799723821645,-0.25764122342119156,58.1,11,28.211236402611828,-25.764122342119155,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-03,0.1818916390882515,6.693075935690941,8.029443224905002,-0.3017520664754606,34.0,12,19.948420963480594,-30.17520664754606,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-04,0.14869637395576765,8.028238898747986,9.316728638581038,-0.15112194038639792,34.0,12,16.03206321558208,-15.112194038639792,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-05,0.13330006699292193,9.315331234093206,10.645227073944369,-0.09963051915364851,30.2,12,14.25928012824118,-9.96305191536485,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2026-06,0.39862223071828135,10.643630409636094,15.858947630998836,-0.2100250427768644,50.7,12,48.977072267587005,-21.00250427768644,1G_cost0.0015_delay0,1G,0.0015,0.003,0
2025-01,0.07874737471706525,0.9998500112494375,1.0819309644272384,-0.3506942903019282,112.0,16,8.193096442723835,-35.06942903019282,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-02,-1.5719151891114413,1.0817686869536889,0.22465984641671113,-0.8211011345166629,536.2,86,-79.2352882204787,-82.1101134516663,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-03,0.28675898624750723,0.22457561476872595,0.2992700822631743,-0.8595574012962371,58.0,12,33.21031196116466,-85.95574012962372,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-04,0.10170082789616597,0.29922519511745493,0.3313076098580924,-0.8138855408358885,72.0,16,10.705222303759987,-81.38855408358884,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-05,0.14258699037994357,0.3312579174436379,0.3820816270327601,-0.7560137433408571,44.0,12,15.32533985452844,-75.60137433408572,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-06,0.08117251494639072,0.3820243190869086,0.41438967871435356,-0.719159928708017,44.0,12,8.455798289097881,-71.9159928708017,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-07,0.1518152037157126,0.4143275249241972,0.48232684590203645,-0.6741780260019797,44.2,14,16.394512382272207,-67.41780260019797,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-08,0.0958420557336493,0.4822545023010569,0.5308417973944138,-0.613068263030383,30.2,12,10.058521914044793,-61.3068263030383,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-09,0.07289426688021008,0.5307621770964763,0.5709823567901716,-0.6126281355215433,58.0,14,7.561680258183112,-61.26281355215433,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-10,0.07875264420312647,0.5708967158598836,0.6177667472576147,-0.567125329996794,57.9,16,8.193666566239589,-56.7125329996794,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-11,0.18249771250274502,0.6176740891950545,0.74145069597878,-0.49727597753114405,34.2,14,20.021140547014205,-49.7275977531144,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-12,0.22920766160129125,0.7413394867152865,0.9324507440180476,-0.39678953334625344,26.4,12,25.760316778330193,-39.67895333462535,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-01,0.07992982529931916,0.9323108868959913,1.0100409504302466,-0.3140437180339768,60.3,13,8.321105099648808,-31.40437180339768,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-02,0.25860552618179283,0.9988833279360533,1.3081270759637778,-0.2476198885608064,58.1,11,29.512281200733035,-24.76198885608064,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-03,0.1834949197437602,1.307930871618077,1.5715954615951895,-0.29209267433802866,34.0,12,20.140886193132125,-29.209267433802864,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-04,0.15593657046496198,1.5713597399555153,1.836805444759166,-0.13799784362741485,34.0,12,16.87520673384899,-13.799784362741486,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-05,0.14713367797319504,1.8365299446054801,2.127955307991997,-0.09512221870617354,30.2,12,15.850881979011389,-9.512221870617354,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2026-06,0.38589538864376327,2.1276361386340983,3.130074975249965,-0.21915050181744966,50.7,12,47.09307867013435,-21.915050181744967,1G_cost0.0015_delay1,1G,0.0015,0.003,1
2025-01,0.08324543990319097,0.9998500112494375,1.0868085219942634,-0.32292108673466036,112.0,16,8.680852199426337,-32.29210867346603,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-02,-1.8136712321387427,1.0866455129419488,0.177208939713093,-0.8602088431487799,550.2,88,-83.69455740115842,-86.02088431487799,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-03,0.2831444748104002,0.17714249881914682,0.23520887791679684,-0.8821664616112137,58.0,12,32.72969089347726,-88.21664616112137,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-04,0.10292169197865011,0.2351735992310769,0.26070660429147535,-0.8542034486623795,72.0,16,10.840460870570624,-85.42034486623795,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-05,0.13416129279360192,0.2606675012336343,0.29813814303690306,-0.8069127835433489,44.0,12,14.357725554040224,-80.6912783543349,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-06,0.11054606141693599,0.2980934256693339,0.3329868526755322,-0.7753989684546847,44.0,12,11.68877933016297,-77.53989684546848,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-07,0.14578736646096327,0.3329369083935456,0.38524919097851174,-0.7409089921774905,44.2,14,15.69501554882855,-74.09089921774905,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-08,0.09162563435823678,0.38519140793370166,0.4222155681314378,-0.6923328217987426,30.2,12,9.595445757856979,-69.23328217987425,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-09,0.07110448513078796,0.4221522405459058,0.45333007099256356,-0.6938273250807716,58.0,14,7.369340500357757,-69.38273250807715,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-10,0.07942826960786746,0.453262076581623,0.49080591440497273,-0.6552631036719025,57.9,16,8.266789655130523,-65.52631036719025,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-11,0.2108310800770404,0.4907322990391025,0.6059999135309299,-0.6023862327859903,34.2,14,23.470377137898126,-60.238623278599036,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-12,0.23572348159632914,0.6059090203610583,0.7670893788162494,-0.5577706027305214,40.2,12,26.58242380707827,-55.777060273052136,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-01,0.12669068902659938,0.766974324038751,0.8706969770823688,-0.5942340740272376,186.1,29,13.50658751474354,-59.42340740272376,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-02,0.2841975038135528,0.8610786460899649,1.1568910048860845,-0.29510120996557365,58.1,11,32.869532723396745,-29.510120996557365,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-03,0.15057247338479715,1.1567174842497245,1.3448852752719471,-0.28779923515825423,34.0,12,16.249955232764023,-28.779923515825423,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-04,0.15723372930041674,1.3446835576098592,1.5738776916132666,-0.16085628795506546,34.0,12,17.026910811780226,-16.085628795506544,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-05,0.16036088718744915,1.5736416276647636,1.847629246139013,-0.08633575791646597,30.2,12,17.39344524574482,-8.633575791646598,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2026-06,0.32080711977663473,1.8473521225368819,2.5464760149915433,-0.22067817816269686,50.7,12,37.82397200698726,-22.067817816269685,1G_cost0.0015_delay2,1G,0.0015,0.003,2
2025-01,0.04967904172893081,0.9998000199986667,1.0509337363646452,-0.370534281529422,112.0,16,5.0933736364645155,-37.0534281529422,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-02,-1.6649328660042326,1.0507235706346458,0.19884019356692975,-0.8305282506941963,536.0,84,-81.07966404668376,-83.05282506941964,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-03,0.2493925326997138,0.1987407983210285,0.2551608134597447,-0.875411415303142,58.0,12,28.324565009969827,-87.5411415303142,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-04,0.11620142618183239,0.25510978639992876,0.28660226363142866,-0.831785146964579,72.0,16,12.322209568690056,-83.1785146964579,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-05,0.13328810903415506,0.2865449489103655,0.32746576741095734,-0.7840805869527329,44.0,12,14.257913828649759,-78.40805869527328,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-06,0.05799425237912406,0.3274002808063539,0.3470183897712955,-0.7713428824810162,58.0,14,5.970890488775948,-77.13428824810163,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-07,0.1335546299542925,0.3469489930332464,0.3966016613094239,-0.721275216710657,44.2,14,14.288370011400996,-72.1275216710657,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-08,0.09528345274858506,0.3965223489086665,0.43625016760200447,-0.6713882254663907,44.0,12,9.997060063156727,-67.13882254663906,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-09,0.08583162588569167,0.4361629262929058,0.4753481503146395,-0.6748074332401268,58.0,14,8.962284857688442,-67.48074332401268,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-10,0.07483837650693331,0.4752530901909058,0.5122874330007139,-0.6286656359274994,57.9,16,7.770995356061361,-62.866563592749934,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-11,0.1697483485988344,0.5121849857591795,0.6070639918782331,-0.5694193722539738,34.2,14,18.50066052223205,-56.941937225397375,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-12,0.1311085792697983,0.606942591220328,0.6921085364956989,-0.48947531169421543,30.2,12,14.009156490132302,-48.947531169421545,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-01,0.09066646149388452,0.6919701286296478,0.7577922332530141,-0.49097112224230033,60.3,13,9.490375178709165,-49.09711222423003,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-02,0.21378945056840787,0.7468400794220545,0.9384210229186769,-0.3634672525666297,58.1,11,23.836189095033113,-36.34672525666297,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-03,0.16489163908825152,0.9382333574812625,1.1066473730686524,-0.31650164781375867,34.0,12,17.926532552175555,-31.650164781375867,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-04,0.13169637395576764,1.1064260657255105,1.2624211617639491,-0.1830600857847562,34.0,12,14.076190165558122,-18.30600857847562,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-05,0.11820006699292192,1.2621687027783364,1.420816208333231,-0.10421071408133065,30.2,12,12.546925809447007,-10.421071408133065,1G_cost0.0020_delay0,1G,0.002,0.004,0
2026-06,0.37327223071828136,1.420532073505994,2.063706693793578,-0.22225302585901308,50.7,12,45.24796956071646,-22.225302585901307,1G_cost0.0020_delay0,1G,0.002,0.004,0
2025-01,0.06278454440834305,0.9998000199986667,1.0647973979616183,-0.3686226813919674,112.0,16,6.47973979616181,-36.86226813919674,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-02,-1.8400151891114414,1.0645844597765541,0.1691058134830572,-0.8617628554816473,536.2,86,-84.1184986170343,-86.17628554816473,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-03,0.25775898624750726,0.16902128171101977,0.21882747205986616,-0.8944748983292797,58.0,12,29.402690275808062,-89.44748983292797,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-04,0.044820516094067155,0.21878371094171187,0.22885855217466664,-0.8652377848290814,72.0,16,4.584013159031586,-86.52377848290814,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-05,0.1205869903799436,0.22881278504109762,0.25818880690804547,-0.8293897719368417,44.0,12,12.815887566654593,-82.93897719368417,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-06,0.07343935520871146,0.25813717431009575,0.27786363790268404,-0.8194385157589852,58.0,14,7.620326857022008,-81.94385157589852,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-07,0.15256598844189004,0.2778080707320058,0.32366093491346315,-0.7806019480894484,44.2,14,16.481932417086753,-78.06019480894484,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-08,0.0807420557336493,0.3235962091992676,0.3508779795388574,-0.7353162808878708,30.2,12,8.409122538273328,-73.53162808878709,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-09,0.06478726563658893,0.35080781096004143,0.3743629539862142,-0.744666014567604,58.0,14,6.693202713439561,-74.4666014567604,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-10,0.09872245347889613,0.3742880888821769,0.41320682126719144,-0.7126995442434523,57.9,16,10.375991231869452,-71.26995442434523,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-11,0.17127220625570036,0.4131241881665235,0.49039954252272394,-0.6572190965337652,34.2,14,18.68137631871698,-65.72190965337651,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-12,0.21600766160129123,0.4903014724215564,0.6086407020303188,-0.59333458003516,26.4,12,24.111188786868777,-59.33345800351601,1G_cost0.0020_delay1,1G,0.002,0.004,1
2026-01,0.026636637996317977,0.6085189860619153,0.6250706925083953,-0.5488655734079588,74.1,13,2.6994564154629863,-54.88655734079588,1G_cost0.0020_delay1,1G,0.002,0.004,1
