candidate_id,family,rule,leverage,window,min_volume_ratio,min_body_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,buy_ratio,lookback,move_bps
volume_confirmed_move_volume_confirmed_reversal_lev2p0_lookback16_min_volume_ratio2p0_move_bps50,volume_confirmed_move,volume_confirmed_reversal,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999988143077,-99.70233796304494,-99.8757232669263,-99.7323013910443,-88.02673417471793,-99.8757232669263,41,-54.50513316165741,162,9736,19524.0,19.524,-100.0,1,,16.0,50.0
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback16_min_volume_ratio2p0_move_bps50,volume_confirmed_move,volume_confirmed_momentum,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999990716814,-99.0786018992857,-99.63227325095666,-99.43772605614771,-95.1272227321129,-99.63227325095666,41,-54.80764288246205,162,9736,19524.0,19.524,-99.99999999999997,1,,16.0,50.0
volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio3p0_min_body_bps10,volume_spike,volume_spike_body_momentum,2.0,384.0,3.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999873963836,-99.33148842474068,-99.5917674449481,-99.34364415536588,-92.96378247079866,-99.5917674449481,41,-55.07778218223325,171,8466,18984.0,18.984,-99.99999999994458,1,,,
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback64_min_volume_ratio1p5_move_bps100,volume_confirmed_move,volume_confirmed_momentum,2.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999972511128,-98.76392355361155,-99.86083495018666,-99.83820700491064,-90.12307618127431,-99.86083495018666,41,-55.30920114506894,106,10686,21384.0,21.384,-100.0,1,,64.0,100.0
taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance,taker_imbalance_reversal,2.0,1536.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999998943268,-99.84601982549505,-99.90295752901646,-99.86133915186363,-94.8998310148444,-99.90295752901646,41,-55.62149212466232,165,10544,22116.0,22.116,-100.0,1,0.55,,
volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike,volume_spike_body_reversal,1.0,384.0,1.5,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999904549,-99.91552964195634,-99.96630693416883,-99.93928210970246,-94.47641981287146,-99.96630693416883,41,-55.68033874804824,413,21228,25238.0,25.238,-100.0,1,,,
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback16_min_volume_ratio1p5_move_bps50,volume_confirmed_move,volume_confirmed_momentum,2.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999464569,-99.75936339726229,-99.94925367705162,-99.88049209299992,-96.33106208545226,-99.94925367705162,41,-55.702506866218826,184,12449,24972.0,24.972000000000005,-100.0,1,,16.0,50.0
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback64_min_volume_ratio2p0_move_bps20,volume_confirmed_move,volume_confirmed_momentum,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999995825378,-99.67109648178833,-99.92010784761828,-99.83987445453342,-90.07835024858166,-99.92010784761828,41,-56.03995278894154,195,11602,23436.0,23.436,-100.0,1,,64.0,20.0
taker_imbalance_taker_imbalance_reversal_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance,taker_imbalance_reversal,2.0,384.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999646138,-99.89675948122547,-99.9453049675308,-99.89491854612227,-94.03638639204094,-99.9453049675308,41,-56.06903413710202,181,11104,23336.0,23.336,-100.0,1,0.55,,
taker_imbalance_taker_imbalance_reversal_lev4p0_window96_min_volume_ratio2p0_buy_ratio0p6,taker_imbalance,taker_imbalance_reversal,4.0,96.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999927677989,-97.03395352719518,-99.53929854698302,-99.89558323093537,-94.93122853583237,-99.89558323093537,41,-56.17963263125261,42,4649,18864.0,18.864,-99.99999999999898,1,0.6,,
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback16_min_volume_ratio2p0_move_bps20,volume_confirmed_move,volume_confirmed_momentum,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999998864114,-99.81035374848676,-99.87697240414826,-99.86445327446701,-96.40830487780228,-99.87697240414826,41,-56.28809810049713,248,11854,23996.0,23.996,-100.0,1,,16.0,20.0
volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio3p0_min_body_bps0,volume_spike,volume_spike_body_momentum,2.0,384.0,3.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999975767541,-99.67334364293784,-99.70967037139765,-99.59494292116847,-93.69189677450159,-99.70967037139765,41,-56.45850378486068,177,9029,20788.0,20.788000000000004,-99.99999999999513,1,,,
volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps10,volume_spike,volume_spike_body_momentum,1.0,384.0,1.5,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999874464,-99.9072924189686,-99.9435949397378,-99.92691577507064,-96.71517250604319,-99.9435949397378,41,-56.494813509273634,413,21228,25238.0,25.238,-100.0,1,,,
volume_spike_volume_spike_body_reversal_lev1p0_window96_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_reversal,1.0,96.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999998333,-99.98288437892914,-99.98562187135687,-99.98320560489769,-95.96596948237247,-99.98562187135687,41,-56.843930262732265,520,23547,29172.0,29.172,-100.0,1,,,
volume_spike_volume_spike_body_momentum_lev1p0_window1536_min_volume_ratio1p5_min_body_bps10,volume_spike,volume_spike_body_momentum,1.0,1536.0,1.5,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999851339,-99.91729405213833,-99.94047766527402,-99.90860084365166,-96.69600313725566,-99.94047766527402,41,-57.4627641981875,378,20635,24690.0,24.690000000000005,-100.0,1,,,
volume_confirmed_move_volume_confirmed_reversal_lev2p0_lookback16_min_volume_ratio1p5_move_bps100,volume_confirmed_move,volume_confirmed_reversal,2.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999869825156,-98.21296703652752,-99.5053800234382,-98.96375148253156,-85.78787798021065,-99.5053800234382,41,-57.60161302626332,72,7538,15088.0,15.088000000000001,-99.9999999999999,1,,16.0,100.0
volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio1p5_min_body_bps10,volume_spike,volume_spike_body_momentum,1.0,96.0,1.5,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999748633,-99.85561611809628,-99.93871221147359,-99.91288995283371,-96.73902934447736,-99.93871221147359,41,-58.47478022261823,419,21233,24760.0,24.76,-100.0,1,,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance,taker_imbalance_momentum,2.0,1536.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999994161229,-99.57460120386803,-99.63543596972443,-99.8806786922294,-96.8447532615992,-99.8806786922294,41,-58.77881707820518,165,10544,22116.0,22.116,-99.99999999999997,1,0.55,,
volume_confirmed_move_volume_confirmed_reversal_lev2p0_lookback4_min_volume_ratio2p0_move_bps20,volume_confirmed_move,volume_confirmed_reversal,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999608784,-99.89223142115921,-99.94698576664395,-99.88476950126612,-94.05756604910142,-99.94698576664395,41,-59.19881893792017,214,11808,24076.0,24.076000000000004,-100.0,1,,4.0,20.0
volume_spike_volume_spike_body_reversal_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_reversal,1.0,384.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999997506,-99.97852712647045,-99.9846292407495,-99.97952040293768,-96.30904124054156,-99.9846292407495,41,-59.74890377174624,480,22667,28724.0,28.724,-100.0,1,,,
volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_momentum,1.0,384.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999995495,-99.96651624192377,-99.97582343016813,-99.97599116699159,-97.68258087284197,-99.97599116699159,41,-60.03884806857667,480,22667,28724.0,28.724,-100.0,1,,,
volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_momentum,1.0,96.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999997249,-99.96505206541981,-99.97917523877504,-99.98099303056912,-98.01111462774442,-99.98099303056912,41,-60.08156629816588,520,23547,29172.0,29.172,-100.0,1,,,
volume_confirmed_move_volume_confirmed_reversal_lev2p0_lookback16_min_volume_ratio2p0_move_bps20,volume_confirmed_move,volume_confirmed_reversal,2.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999873526,-99.94290649129424,-99.95469387454006,-99.92743124108938,-93.26231696795601,-99.95469387454006,41,-60.46438644949129,248,11854,23996.0,23.996,-100.0,1,,16.0,20.0
volume_confirmed_move_volume_confirmed_reversal_lev2p0_lookback4_min_volume_ratio1p5_move_bps50,volume_confirmed_move,volume_confirmed_reversal,2.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999976093689,-99.33607591821199,-99.9256491695975,-99.65918941168671,-85.78996182755681,-99.9256491695975,41,-60.62801865323182,125,10202,20596.0,20.596,-100.0,1,,4.0,50.0
taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance,taker_imbalance_momentum,2.0,384.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999998480243,-99.73892974948548,-99.68262690465595,-99.92868439771871,-97.42805154700595,-99.92868439771871,41,-60.66588472121743,181,11104,23336.0,23.336,-99.99999999999999,1,0.55,,
volume_spike_volume_spike_body_reversal_lev2p0_window1536_min_volume_ratio3p0_min_body_bps10,volume_spike,volume_spike_body_reversal,2.0,1536.0,3.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999936187196,-99.77747559303182,-99.51424081685774,-99.45933649277677,-89.08101929980513,-99.77747559303182,41,-60.75887419447741,147,8021,18144.0,18.144000000000002,-99.99999999999993,1,,,
volume_spike_volume_spike_body_reversal_lev1p0_window1536_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_reversal,1.0,1536.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999990762,-99.96822722788501,-99.97441003241873,-99.97148702002123,-96.01520472496591,-99.97441003241873,41,-60.83692247967818,424,21883,27780.0,27.78,-100.0,1,,,
volume_confirmed_move_volume_confirmed_momentum_lev2p0_lookback64_min_volume_ratio1p5_move_bps50,volume_confirmed_move,volume_confirmed_momentum,2.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999946431,-99.90469187701927,-99.97100301170995,-99.96160267968936,-94.95181477747737,-99.97100301170995,41,-61.09663167007247,223,13736,27548.0,27.548,-100.0,1,,64.0,50.0
taker_imbalance_taker_imbalance_reversal_lev1p0_window96_min_volume_ratio1p0_buy_ratio0p55,taker_imbalance,taker_imbalance_reversal,1.0,96.0,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999999999991,-99.98675693900728,-99.99468500247201,-99.99461555168182,-97.63834023202196,-99.99468500247201,41,-61.261779618931996,514,29689,32529.0,32.528999999999996,-100.0,1,0.55,,
volume_spike_volume_spike_body_reversal_lev2p0_window1536_min_volume_ratio3p0_min_body_bps0,volume_spike,volume_spike_body_reversal,2.0,1536.0,3.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9999998990246,-99.88390272976558,-99.70328465987946,-99.66691639676777,-91.19964161287976,-99.88390272976558,41,-61.26679529294148,150,8518,19728.0,19.727999999999998,-100.0,1,,,
volume_spike_volume_spike_body_momentum_lev1p0_window1536_min_volume_ratio1p5_min_body_bps0,volume_spike,volume_spike_body_momentum,1.0,1536.0,1.5,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999991964,-99.9674348978199,-99.97087343784644,-99.96650180661756,-97.47092294712708,-99.97087343784644,41,-61.431045184289225,424,21883,27780.0,27.78,-100.0,1,,,
taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,4.0,1536.0,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.996430648677,-67.19458009739017,-89.34633024241239,-99.3821575503344,-83.47023339569036,-99.3821575503344,41,-61.64141348841968,2,2673,10752.0,10.752,-99.99995812971399,1,0.65,,
