candidate_id,family,rule,leverage,move_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,buy_ratio,first10_bps,last5_bps,min_range_bps,close_pos,efficiency,sum_abs_bps,max_efficiency,last5_volume_share
chop_path_chop_reversal_lev1p0_sum_abs_bps200_max_efficiency0p2,chop_path,chop_reversal,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-71.38729388128517,-16.91832983448758,-28.791501516752106,-38.792001235918875,-20.9842425982561,-38.792001235918875,35,-15.545195512729704,0,1335,1396.0,1.396,-99.94322370295595,1,,,,,,,200.0,0.2,
chop_path_chop_reversal_lev2p0_sum_abs_bps200_max_efficiency0p2,chop_path,chop_reversal,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-91.8131304856406,-30.97436082509003,-49.29349743761282,-62.53580887296244,-37.56510082228755,-62.53580887296244,35,-28.673859990169483,0,1335,2792.0,2.792,-99.99996776452093,1,,,,,,,200.0,0.2,
chop_path_chop_reversal_lev4p0_sum_abs_bps200_max_efficiency0p2,chop_path,chop_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.32975167554852,-52.35461136495134,-74.28850597890622,-85.96434383196801,-61.018833646688805,-85.96434383196801,35,-49.12581751298054,0,1335,5584.0,5.584,-99.99999999998961,1,,,,,,,200.0,0.2,
efficiency_path_efficient_path_reversal_lev1p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_reversal,1.0,80.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-76.75322749240951,-22.39531597008344,-46.388129304270734,-33.27662856545176,-16.259454290793908,-46.388129304270734,36,-12.38173748855418,4,1344,1348.0,1.3479999999999999,-99.08016716374088,1,,,,,,0.6,,,
efficiency_path_efficient_path_reversal_lev2p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_reversal,2.0,80.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-94.59587567980336,-39.775130166168125,-71.25767320504406,-55.479917044073126,-29.875210043243648,-71.25767320504406,36,-23.230400744753666,4,1344,2696.0,2.6959999999999997,-99.9915390755334,1,,,,,,0.6,,,
efficiency_path_efficient_path_reversal_lev4p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_reversal,4.0,80.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.70795440331858,-63.729650534980074,-91.73878650411957,-80.17962213597389,-50.825138335208045,-91.73878650411957,36,-41.06428630188882,4,1344,5392.0,5.3919999999999995,-99.99999928412757,1,,,,,,0.6,,,
chop_path_chop_reversal_lev1p0_sum_abs_bps200_max_efficiency0p35,chop_path,chop_reversal,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-90.92526971953097,-38.18452087378249,-61.539619091609175,-46.10811902657069,-29.17288322205842,-61.539619091609175,38,-27.482886149913565,2,2203,2384.0,2.3840000000000003,-99.99894299599441,1,,,,,,,200.0,0.35,
chop_path_chop_reversal_lev2p0_sum_abs_bps200_max_efficiency0p35,chop_path,chop_reversal,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.17649270336739,-61.788465403961666,-85.20799100381487,-70.95665165145728,-49.83519528923828,-85.20799100381487,38,-47.41268198853602,2,2203,4768.0,4.768000000000001,-99.99999998882743,1,,,,,,,200.0,0.35,
chop_path_chop_reversal_lev4p0_sum_abs_bps200_max_efficiency0p35,chop_path,chop_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.99321835732393,-85.39878623815765,-97.81196469856778,-91.56483916705201,-74.83492368331137,-97.81196469856778,38,-72.34573984361157,2,2203,9536.0,9.536000000000001,-100.0,1,,,,,,,200.0,0.35,
efficiency_path_efficient_path_momentum_lev1p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_momentum,1.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-70.9745199552518,-32.595445797981796,-34.59688677126784,-21.916006730204295,-15.680167804691203,-34.59688677126784,39,-10.791056247690411,4,1344,1348.0,1.3479999999999999,-95.7046751367294,1,,,,,,0.6,,,
late_momentum_late_return_reversal_lev1p0_move_bps40,late_momentum,late_return_reversal,1.0,40.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-96.79340510504447,-47.230352195376504,-75.29394341795098,-61.253076970168664,-36.522582535619286,-75.29394341795098,39,-17.203428354190788,16,4099,4272.0,4.272,-99.99969999756428,1,,,,,,,,,
efficiency_path_efficient_path_momentum_lev2p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_momentum,2.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-91.57521508171924,-54.5662607282719,-57.224327799896415,-39.028899950424986,-28.90165898554966,-57.224327799896415,39,-20.41764354597263,4,1344,2696.0,2.6959999999999997,-99.8155018431897,1,,,,,,0.6,,,
late_momentum_late_return_reversal_lev2p0_move_bps40,late_momentum,late_return_reversal,2.0,40.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.89717749179646,-72.15364270575995,-93.89610768164593,-84.98675955720326,-59.706174720527336,-93.89610768164593,39,-31.447277237003814,16,4099,8544.0,8.544,-99.99999999909998,1,,,,,,,,,
efficiency_path_efficient_path_momentum_lev4p0_move_bps80_efficiency0p6,efficiency_path,efficient_path_momentum,4.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.29022999080709,-79.35775335788632,-81.70241867829284,-62.82524958744714,-49.450259049929294,-81.70241867829284,39,-36.666485412241286,4,1344,5392.0,5.3919999999999995,-99.99965960430134,1,,,,,,0.6,,,
late_momentum_late_return_reversal_lev4p0_move_bps40,late_momentum,late_return_reversal,4.0,40.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99989427531807,-92.24580385441523,-99.62742498565939,-97.74602611406772,-83.7640764434733,-99.62742498565939,39,-53.00524201779784,16,4099,17088.0,17.088,-100.0,1,,,,,,,,,
efficiency_path_efficient_path_momentum_lev1p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_momentum,1.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-93.77958595044042,-52.66752369788179,-66.41393655072831,-43.30073298107342,-30.98817397669539,-66.41393655072831,40,-17.672965814868334,8,2734,2796.0,2.7960000000000003,-99.99159288785316,1,,,,,,0.4,,,
efficiency_path_efficient_path_reversal_lev1p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_reversal,1.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-94.0075286880609,-44.679490904090315,-67.27205927952723,-53.07366232706481,-29.468283335148936,-67.27205927952723,40,-19.56556069384665,8,2734,2796.0,2.7960000000000003,-99.9931645508131,1,,,,,,0.4,,,
efficiency_path_efficient_path_reversal_lev1p0_move_bps40_efficiency0p6,efficiency_path,efficient_path_reversal,1.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.82356349467351,-59.671198726718046,-79.3934966434516,-72.7673804693418,-48.01722540283752,-79.3934966434516,40,-20.83743770717158,28,4268,4290.0,4.29,-99.99812118049522,1,,,,,,0.6,,,
late_momentum_late_taker_momentum_lev1p0_move_bps40_buy_ratio0p55,late_momentum,late_taker_momentum,1.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.80329236293203,-69.79682020721741,-84.07120944188256,-62.48200260763866,-33.70008923568629,-84.07120944188256,40,-32.06510790004358,14,3662,3768.0,3.768,-99.99996849274355,1,0.55,,,,,,,,
efficiency_path_efficient_path_momentum_lev2p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_momentum,2.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.61306449052042,-77.59636687109419,-88.71976341981495,-67.85193119516465,-52.37367868929137,-88.71976341981495,40,-32.22259442280162,8,2734,5592.0,5.5920000000000005,-99.99999929320465,1,,,,,,0.4,,,
early_late_reversal_early_late_reversal_lev1p0_first10_bps40_last5_bps10,early_late_reversal,early_late_reversal,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.92948804236039,-64.85736381076516,-82.99356802649656,-72.62803588391216,-34.560794486477484,-82.99356802649656,40,-32.2251796037293,12,4158,4246.0,4.2459999999999996,-99.99997827972369,1,,40.0,10.0,,,,,,
early_late_reversal_early_late_reversal_lev1p0_first10_bps40_last5_bps5,early_late_reversal,early_late_reversal,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.61470712764667,-73.68320621002967,-87.45764852860401,-79.74783690648228,-42.362170955261526,-87.45764852860401,40,-33.20707320412727,16,5186,5316.0,5.316000000000001,-99.99999934580468,1,,40.0,5.0,,,,,,
late_momentum_late_return_momentum_lev1p0_move_bps40,late_momentum,late_return_momentum,1.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.39278310069155,-71.882161450779,-87.87472699253932,-69.87699923349051,-40.87486324376712,-87.87472699253932,40,-33.59912477431295,16,4099,4272.0,4.272,-99.99999749089828,1,,,,,,,,,
efficiency_path_efficient_path_reversal_lev2p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_reversal,2.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.64090287575587,-69.39641273369374,-89.28881896197221,-77.97918832605663,-50.25276944309171,-89.28881896197221,40,-35.30300973504734,8,2734,5592.0,5.5920000000000005,-99.99999953276635,1,,,,,,0.4,,,
efficiency_path_efficient_path_reversal_lev2p0_move_bps40_efficiency0p6,efficiency_path,efficient_path_reversal,2.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.98615997148936,-83.73587787860131,-95.7537201941656,-92.58384433498414,-72.977911451806,-95.7537201941656,40,-37.33288731234059,28,4268,8580.0,8.58,-99.99999996470036,1,,,,,,0.6,,,
late_momentum_late_taker_momentum_lev2p0_move_bps40_buy_ratio0p55,late_momentum,late_taker_momentum,2.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.98567890831383,-90.8776793040485,-97.46273631355629,-85.92399871666768,-56.04321832644039,-97.46273631355629,40,-53.84850435367279,14,3662,7536.0,7.536,-99.99999999999008,1,0.55,,,,,,,,
efficiency_path_efficient_path_momentum_lev4p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_momentum,4.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99850280911504,-94.98077222625395,-98.72756262695054,-89.66501672119573,-77.3173351840914,-98.72756262695054,40,-54.062232932239574,8,2734,11184.0,11.184000000000001,-100.0,1,,,,,,0.4,,,
early_late_reversal_early_late_reversal_lev2p0_first10_bps40_last5_bps10,early_late_reversal,early_late_reversal,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9885400414855,-87.64995121671082,-97.107812715306,-92.50775580427599,-57.177103817589646,-97.107812715306,40,-54.065737202532496,12,4158,8492.0,8.491999999999999,-99.99999999999528,1,,40.0,10.0,,,,,,
early_late_reversal_early_late_reversal_lev2p0_first10_bps40_last5_bps5,early_late_reversal,early_late_reversal,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99851549402514,-93.07426364616178,-98.42689419567971,-95.89849890033558,-66.778806630095,-98.42689419567971,40,-55.38704930041186,16,5186,10632.0,10.632000000000001,-100.0,1,,40.0,5.0,,,,,,
late_momentum_late_return_momentum_lev2p0_move_bps40,late_momentum,late_return_momentum,2.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99631287637195,-92.09387155319942,-98.52977754494545,-90.92604824820867,-65.04218203556759,-98.52977754494545,40,-55.9092376926274,16,4099,8544.0,8.544,-99.99999999999993,1,,,,,,,,,
efficiency_path_efficient_path_reversal_lev4p0_move_bps80_efficiency0p4,efficiency_path,efficient_path_reversal,4.0,80.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9987104925536,-90.63420446433577,-98.85270600770593,-95.15083853220719,-75.2521305191781,-98.85270600770593,40,-58.142994506566204,8,2734,11184.0,11.184000000000001,-100.0,1,,,,,,0.4,,,
efficiency_path_efficient_path_reversal_lev4p0_move_bps40_efficiency0p6,efficiency_path,efficient_path_reversal,4.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999808453612,-97.3547833162023,-99.81969107810563,-99.45000635152253,-92.69806730493562,-99.81969107810563,40,-60.72832987392197,28,4268,17160.0,17.16,-100.0,1,,,,,,0.6,,,
early_late_reversal_early_late_reversal_lev1p0_first10_bps20_last5_bps5,early_late_reversal,early_late_reversal,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999671315608,-98.20498832494265,-99.86221614731825,-99.29049089007044,-81.26923551102418,-99.86221614731825,40,-62.567784471455404,120,15712,16390.0,16.39,-100.0,1,,20.0,5.0,,,,,,
late_momentum_late_taker_momentum_lev4p0_move_bps40_buy_ratio0p55,late_momentum,late_taker_momentum,4.0,40.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999794906333,-99.16783265120215,-99.93562292985455,-98.01866187871627,-80.67801344903015,-99.93562292985455,40,-78.7003944960704,14,3662,15072.0,15.072,-100.0,1,0.55,,,,,,,,
