candidate_id,family,rule,leverage,lookback,threshold_bps,sample_month_count,non_positive_months,total_sample_return_pct,losing_sample_months,min_monthly_return_pct,max_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_month_drawdown_pct,selected_candidate_count,symbol
cross_section_long_weak_short_strong_lev2p0_lookback1536_threshold_bps200,cross_section,long_weak_short_strong,2.0,1536,200,4,"['2023-07', '2026-05']",-59.706739104940354,2,-62.04257319566828,6.376899666237978,108,720,720.0,0.72,-72.70346913272088,1,
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,1.0,1536,20,4,"['2024-06', '2025-08']",-63.66548652019159,2,-54.2020269583511,47.014224315031264,2,45,47.0,0.047,-77.57132456538301,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,1.0,1536,50,4,"['2024-06', '2025-08']",-65.27793053983795,2,-54.2020269583511,46.18468680681125,2,80,81.0,0.081,-78.21691648045874,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,1536,100,4,"['2024-06', '2025-08']",-67.56764974747628,2,-54.2020269583511,45.87890380978832,2,107,107.0,0.107,-79.47323590572854,1,BTCUSDT
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,1536,50,4,"['2023-07', '2024-06']",-67.6833492029906,2,-98.28673471586193,1974.9148042395498,2,212,868.0,0.8680000000000001,-99.25195450333189,1,AVAXUSDT
single_symbol_symbol_momentum_lev1p0_symbolBNBUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,1.0,96,20,4,"['2023-07', '2024-06']",-67.88814298137848,2,-65.1139722048496,24.228589149669098,175,916,971.0,0.9709999999999999,-78.24094715610468,1,BNBUSDT
single_symbol_symbol_momentum_lev2p0_symbolLINKUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,2.0,16,50,4,"['2023-07', '2025-08']",-68.00184785802385,2,-77.44981128124927,164.14258692085028,551,2413,4962.0,4.962,-91.84574660102889,1,LINKUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,4.0,96,50,4,"['2023-07', '2024-06']",-68.28896449876646,2,-96.51203863140452,2083.3014200786806,217,1052,4336.0,4.336,-99.39617486894419,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,4.0,96,100,4,"['2023-07', '2024-06']",-69.20313197246037,2,-95.40845489978678,2849.166920096308,189,976,3928.0,3.9280000000000004,-99.40799448221154,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,1536,20,4,"['2023-07', '2024-06']",-69.6291765963463,2,-98.28673471586193,1900.4547751491682,2,193,844.0,0.8440000000000001,-99.13222937717187,1,AVAXUSDT
single_symbol_symbol_momentum_lev1p0_symbolBNBUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,1.0,96,50,4,"['2023-07', '2024-06']",-71.38254397193491,2,-65.84340756044959,22.861950927817155,233,1011,1019.0,1.0190000000000001,-78.20728208797142,1,BNBUSDT
single_symbol_symbol_momentum_lev1p0_symbolSOLUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,1.0,96,100,4,"['2023-07', '2024-06']",-77.54653075846186,2,-87.50552775424674,91.60445211031738,176,859,864.0,0.864,-91.29021203723356,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,2.0,384,100,4,"['2024-06', '2025-08']",-78.04068851969356,2,-97.41022472500967,463.1684455825338,51,369,740.0,0.74,-98.6869286905603,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,96,20,4,"['2023-07', '2024-06']",-81.50058707476242,2,-85.06296998391353,352.2575614687377,225,1158,4772.0,4.772,-96.51201341455267,1,BTCUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,2.0,384,20,4,"['2024-06', '2025-08']",-81.9519290519876,2,-97.33222200669407,519.3086404148379,35,301,724.0,0.7240000000000001,-98.86195583222663,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolETHUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,384,20,4,"['2023-07', '2024-06']",-82.76886082672496,2,-97.63872958426397,524.6114048193259,44,404,1788.0,1.788,-98.70740689698485,1,ETHUSDT
single_symbol_symbol_momentum_lev1p0_symbolSOLUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,1.0,96,50,4,"['2023-07', '2024-06']",-83.03032160665789,2,-88.13182590144146,72.09760945753791,165,936,962.0,0.962,-92.05144261835284,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolLINKUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,2.0,16,20,4,"['2023-07', '2025-08']",-83.64637747222072,2,-83.95794176827874,172.6423567100462,583,2503,5770.0,5.7700000000000005,-94.28866368016817,1,LINKUSDT
cross_section_long_weak_short_strong_lev4p0_lookback1536_threshold_bps0,cross_section,long_weak_short_strong,4.0,1536,0,4,"['2023-07', '2026-05']",-83.76453126442657,2,-85.592337503938,13.160447826008603,108,720,1440.0,1.44,-92.54899402611679,1,
cross_section_long_weak_short_strong_lev4p0_lookback1536_threshold_bps50,cross_section,long_weak_short_strong,4.0,1536,50,4,"['2023-07', '2026-05']",-83.76453126442657,2,-85.592337503938,13.160447826008603,108,720,1440.0,1.44,-92.54899402611679,1,
cross_section_long_weak_short_strong_lev4p0_lookback1536_threshold_bps100,cross_section,long_weak_short_strong,4.0,1536,100,4,"['2023-07', '2026-05']",-83.76453126442657,2,-85.592337503938,13.160447826008603,108,720,1440.0,1.44,-92.54899402611679,1,
cross_section_long_weak_short_strong_lev4p0_lookback1536_threshold_bps200,cross_section,long_weak_short_strong,4.0,1536,200,4,"['2023-07', '2026-05']",-83.76453126442657,2,-85.592337503938,13.160447826008603,108,720,1440.0,1.44,-92.54899402611679,1,
single_symbol_symbol_momentum_lev1p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,1.0,96,20,4,"['2023-07', '2024-06']",-84.09650861735399,2,-88.30052636994876,59.01075289534907,131,877,1027.0,1.0270000000000001,-92.44794191234848,1,SOLUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,1.0,384,20,4,"['2025-08', '2026-05']",-85.23712274944532,2,-74.36539381165626,36.17096745275086,49,368,445.0,0.445,-91.32148930859378,1,ADAUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,4,"['2024-06', '2025-08']",-86.79803130185621,2,-79.025456652764,116.1318215095033,2,45,94.0,0.094,-94.96954518248609,1,BTCUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,2.0,1536,50,4,"['2024-06', '2025-08']",-87.94377892403682,2,-79.025456652764,113.69962656805495,2,80,162.0,0.162,-95.2549727238069,1,BTCUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,4,"['2024-06', '2025-08']",-89.48142657097624,2,-79.025456652764,112.80654576745475,2,107,214.0,0.214,-95.78651955818128,1,BTCUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,2.0,96,20,4,"['2023-07', '2024-06']",-89.68828638815609,2,-87.82965064675994,54.32742362117284,175,916,1942.0,1.9419999999999997,-95.26543619336572,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,4.0,16,50,4,"['2023-07', '2025-08']",-89.76118259498948,2,-94.91488988748728,597.7130622523894,551,2413,9924.0,9.924,-99.33508151505367,1,LINKUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,2.0,96,50,4,"['2023-07', '2024-06']",-91.81041210481762,2,-88.33327192918448,50.95058985789349,233,1011,2038.0,2.0380000000000003,-95.25077446006749,1,BNBUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,2.0,96,100,4,"['2023-07', '2024-06']",-94.958417190193,2,-98.43888163300102,267.12266068494904,176,859,1728.0,1.728,-99.24139593643649,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,384,100,4,"['2024-06', '2025-08']",-95.1778863931088,2,-99.93293064025049,3071.586980998474,51,369,1480.0,1.48,-99.98275843736326,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,384,20,4,"['2024-06', '2025-08']",-96.74267135055511,2,-99.92882960578433,3735.431920924749,35,301,1448.0,1.4480000000000002,-99.98704855472197,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,2.0,96,50,4,"['2023-07', '2024-06']",-97.12030015226539,2,-98.59146443566304,196.1758718099924,165,936,1924.0,1.924,-99.36820435550663,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,4.0,16,20,4,"['2023-07', '2025-08']",-97.3255903021891,2,-97.42652367690064,643.3385467240805,583,2503,11540.0,11.540000000000001,-99.6738063744177,1,LINKUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,2.0,96,20,4,"['2023-07', '2024-06']",-97.47078961842104,2,-98.63122316779736,152.8441953634576,131,877,2054.0,2.0540000000000003,-99.42966418640738,1,SOLUSDT
single_symbol_symbol_reversal_lev2p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,2.0,384,20,4,"['2025-08', '2026-05']",-97.82057455285054,2,-93.4286696556853,85.42532377018135,49,368,890.0,0.89,-99.24683452179148,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,1536,20,4,"['2024-06', '2025-08']",-98.25708022493231,2,-95.60068531374918,367.1296426901579,2,45,188.0,0.188,-99.7469452432895,1,BTCUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,1536,50,4,"['2024-06', '2025-08']",-98.546475333675,2,-95.60068531374918,356.6753039532613,2,80,324.0,0.324,-99.77484716148184,1,BTCUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,4.0,1536,100,4,"['2024-06', '2025-08']",-98.89359613018236,2,-95.60068531374918,352.86625921475814,2,107,428.0,0.428,-99.82246582566411,1,BTCUSDT
single_symbol_symbol_momentum_lev4p0_symbolBNBUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,96,20,4,"['2023-07', '2024-06']",-98.93668562387312,2,-98.5188259662009,138.16953681548938,175,916,3884.0,3.8839999999999995,-99.77583905560908,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolBNBUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,4.0,96,50,4,"['2023-07', '2024-06']",-99.32930650107082,2,-98.63887456121645,127.86080578445973,233,1011,4076.0,4.0760000000000005,-99.77444856770853,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,4.0,96,100,4,"['2023-07', '2024-06']",-99.74582442771859,2,-99.97562909444218,1247.7904798839627,176,859,3456.0,3.456,-99.99424519874745,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps50,single_symbol,symbol_momentum,4.0,96,50,4,"['2023-07', '2024-06']",-99.91707328786957,2,-99.98016027563999,777.2014704240906,165,936,3848.0,3.848,-99.99600834263599,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,96,20,4,"['2023-07', '2024-06']",-99.93603094845713,2,-99.98126449983626,539.3018712899433,131,877,4108.0,4.1080000000000005,-99.99674717059733,1,SOLUSDT
single_symbol_symbol_reversal_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,4.0,384,20,4,"['2025-08', '2026-05']",-99.95250104720319,2,-99.56817617505888,243.8255069527658,49,368,1780.0,1.78,-99.99432741762435,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",808.7641010708492,3,-31.71506332420354,1230.8412445126564,0,15,60.0,0.060000000000000005,-49.82553962628524,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,4.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",767.6943739286003,3,-34.80106079471986,1230.8412445126564,0,15,60.0,0.060000000000000005,-50.357600082031254,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",684.2432480667578,3,-41.07161531847914,1230.8412445126564,0,17,92.0,0.092,-52.87501316740442,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,2.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",201.4571447272148,3,-17.365299857870564,264.80696875370353,0,15,30.0,0.030000000000000002,-29.166067189718483,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",194.5665245625511,3,-19.254139917095358,264.80696875370353,0,15,30.0,0.030000000000000002,-29.542637064697963,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",180.04343378603932,3,-23.235174277849847,264.80696875370353,0,17,46.0,0.046,-31.35235850184248,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,384,100,4,"['2023-07', '2024-06', '2025-08']",74.5491689872703,3,-20.08056100195301,118.40639921350777,0,182,732.0,0.732,-71.70877557553162,1,HYPEUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,1.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",73.62521266429445,3,-9.096369631279611,90.99920647837874,0,15,15.0,0.015000000000000001,-15.837102705359818,1,HYPEUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",71.62940440453409,3,-10.1412997629586,90.99920647837874,0,15,15.0,0.015000000000000001,-16.06111572381841,1,HYPEUSDT
single_symbol_symbol_reversal_lev4p0_symbolSOLUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,4.0,384,20,4,"['2023-07', '2025-08', '2026-05']",69.59834163282754,3,-98.56910082773233,101929.6494175898,35,301,1448.0,1.4480000000000002,-99.83261986325677,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,1.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",67.34498312947399,3,-12.384461582348216,90.99920647837874,0,17,23.0,0.023,-17.14612773191737,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,384,20,4,"['2023-07', '2024-06', '2025-08']",37.22669790518416,3,-41.21607638912471,133.44256299318644,0,156,812.0,0.812,-77.68519534099848,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,2.0,384,100,4,"['2023-07', '2024-06', '2025-08']",32.117057561569354,3,-10.602327212590712,47.785790661182226,0,182,366.0,0.366,-46.81050439751435,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,4.0,384,50,4,"['2023-07', '2024-06', '2025-08']",31.926513872804165,3,-42.26393530455452,128.49931765995683,0,181,804.0,0.804,-74.66116761648466,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,2.0,384,20,4,"['2023-07', '2025-08', '2026-05']",30.229928062956233,3,-88.03798021959636,3094.208030444946,35,301,724.0,0.7240000000000001,-95.90878823888038,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,4.0,16,100,4,"['2023-07', '2024-06', '2026-05']",27.38630013754959,3,-59.45980466145442,692.0131969621048,68,508,2032.0,2.032,-68.8571485808995,1,BTCUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",26.902537053118003,3,-93.94111135629284,7609.987229868289,2,68,300.0,0.3,-98.84183943119093,1,ADAUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,2.0,384,20,4,"['2023-07', '2024-06', '2025-08']",17.14379962472796,3,-23.329325286081314,52.78827278072961,0,156,406.0,0.406,-52.76145148398237,1,HYPEUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,4.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",14.945593659509626,3,-94.15556382221617,7121.167800780553,2,67,268.0,0.268,-98.87832894584342,1,ADAUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,1.0,384,100,4,"['2023-07', '2024-06', '2025-08']",14.942184406583014,3,-5.449657437210053,21.567179230737366,0,182,183.0,0.183,-27.06887111631574,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,2.0,384,50,4,"['2023-07', '2024-06', '2025-08']",14.85926774657942,3,-24.01574854257924,51.1619388801152,0,181,402.0,0.402,-49.66230797551865,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,1.0,384,20,4,"['2023-07', '2025-08', '2026-05']",14.118328091046028,3,-65.41384701877983,465.17325046793803,35,301,362.0,0.36200000000000004,-79.77325591915591,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,2.0,16,100,4,"['2023-07', '2024-06', '2026-05']",12.865539531581383,3,-36.328817084535345,181.42729024778404,68,508,1016.0,1.016,-44.194219457926685,1,BTCUSDT
single_symbol_symbol_momentum_lev2p0_symbolADAUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",12.651026206208172,3,-75.38519014148767,778.0653295665585,2,68,150.0,0.15,-89.23821311858914,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",11.839649459278956,3,-94.28500977173113,7085.186327276729,2,84,340.0,0.34,-98.90317236447817,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,4.0,16,100,4,"['2023-07', '2024-06', '2025-08']",11.152316060412293,3,-80.64002637000152,2242.6916318330063,336,1668,6700.0,6.7,-95.33870763980734,1,ADAUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,1.0,384,20,4,"['2023-07', '2024-06', '2025-08']",8.232989252227508,3,-12.438207696553693,23.607553483081944,0,156,203.0,0.203,-31.269694809336368,1,HYPEUSDT
single_symbol_symbol_reversal_lev4p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,4.0,384,100,4,"['2023-07', '2025-08', '2026-05']",7.461004441439378,3,-98.59455636772532,98257.91976367873,51,369,1480.0,1.48,-99.86941909903064,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",7.212682859589714,3,-75.8247312780523,749.7745466169572,2,67,134.0,0.134,-89.4091027096068,1,ADAUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,1.0,384,50,4,"['2023-07', '2024-06', '2025-08']",7.172416109080704,3,-12.8310540057867,22.947931613392836,0,181,201.0,0.201,-29.050939382905593,1,HYPEUSDT
single_symbol_symbol_reversal_lev4p0_symbolSOLUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,384,50,4,"['2023-07', '2025-08', '2026-05']",6.736326567580853,3,-98.69317174475307,102352.76454431505,46,342,1408.0,1.408,-99.87616521899024,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,4,"['2023-07', '2024-06', '2026-05']",6.238194417818188,3,-20.205775324610965,67.75794772462615,68,508,508.0,0.508,-25.296733309664898,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,1.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",6.13718773653662,3,-50.38668539745371,196.32167142592837,2,68,75.0,0.075,-67.19483747729504,1,ADAUSDT
single_symbol_symbol_momentum_lev2p0_symbolADAUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,2.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",5.754266797741514,3,-76.09395426200965,747.6547839348709,2,84,170.0,0.17,-89.52704609232984,1,ADAUSDT
single_symbol_symbol_momentum_lev2p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,2.0,16,100,4,"['2023-07', '2024-06', '2025-08']",5.42879875082154,3,-56.000029965921016,384.01359813883397,336,1668,3350.0,3.35,-78.40997369109371,1,ADAUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,2.0,384,100,4,"['2023-07', '2025-08', '2026-05']",3.6633997327115475,3,-88.14485920676314,3036.2066220783145,51,369,740.0,0.74,-96.38640205654593,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",3.543557433376665,3,-50.8316476562945,191.50892724185263,2,67,67.0,0.067,-67.45634118542723,1,ADAUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,2.0,384,50,4,"['2023-07', '2025-08', '2026-05']",3.313274349224282,3,-88.56834108605874,3100.824339827399,46,342,704.0,0.704,-96.48098336165117,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,1.0,1536,50,4,"['2023-07', '2024-06', '2025-08']",2.836893573144028,3,-51.106190843839585,191.14511569574216,2,84,85.0,0.085,-67.63805644330031,1,ADAUSDT
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,4,"['2023-07', '2024-06', '2025-08']",2.6785268451108735,3,-33.667526780558696,120.00309046439187,336,1668,1675.0,1.675,-53.534931067622104,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,1.0,384,100,4,"['2023-07', '2025-08', '2026-05']",1.8152246634615787,3,-65.56870494268789,460.01844809598146,51,369,370.0,0.37,-80.99053408574015,1,SOLUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,1.0,384,50,4,"['2023-07', '2025-08', '2026-05']",1.6431376676380838,3,-66.18926366678588,465.75828229265886,46,342,352.0,0.352,-81.24095781136779,1,SOLUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,1.0,96,50,4,"['2023-07', '2025-08', '2026-05']",-13.951400733339248,3,-67.40109954981145,464.80469570888243,165,936,962.0,0.962,-84.13173512238141,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolETHUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,1.0,1536,20,4,"['2023-07', '2024-06', '2025-08']",-14.628867596430773,3,-48.44269744842003,110.77883373824156,2,123,129.0,0.129,-62.61681491848956,1,ETHUSDT
single_symbol_symbol_momentum_lev1p0_symbolLINKUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,1.0,384,20,4,"['2023-07', '2024-06', '2025-08']",-15.589582680927737,3,-58.24207871980796,137.11215661225097,79,411,494.0,0.494,-69.52006461458409,1,LINKUSDT
single_symbol_symbol_momentum_lev1p0_symbolBNBUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,1.0,384,100,4,"['2023-07', '2024-06', '2026-05']",-19.115513210259483,3,-14.097638349325836,9.023541612516507,101,523,523.0,0.523,-30.90701745807849,1,BNBUSDT
single_symbol_symbol_momentum_lev1p0_symbolETHUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,1.0,16,100,4,"['2023-07', '2024-06', '2025-08']",-19.29071327332751,3,-23.040074505351605,48.90578781977963,94,939,940.0,0.94,-46.46320291554016,1,ETHUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,4,"['2023-07', '2025-08', '2026-05']",-19.375570184043323,3,-67.1034251723362,408.1600820425886,131,877,1027.0,1.0270000000000001,-85.52183855947584,1,SOLUSDT
single_symbol_symbol_momentum_lev1p0_symbolETHUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,1536,100,4,"['2023-07', '2024-06', '2025-08']",-19.40048345383911,3,-48.66451806515884,110.77883373824156,2,155,155.0,0.155,-63.6216126370459,1,ETHUSDT
