timestamp,symbol,funding_rate
2025-09-13 08:00:00.002000+00:00,BTCUSDT,2.251e-05
2025-09-13 16:00:00+00:00,BTCUSDT,3.137e-05
2025-09-14 00:00:00.006000+00:00,BTCUSDT,8.182e-05
2025-09-14 08:00:00+00:00,BTCUSDT,4.78e-05
2025-09-14 16:00:00.001000+00:00,BTCUSDT,3.115e-05
2025-09-15 00:00:00.006000+00:00,BTCUSDT,6.207e-05
2025-09-15 08:00:00.002000+00:00,BTCUSDT,8.259e-05
2025-09-15 16:00:00.001000+00:00,BTCUSDT,8.189e-05
2025-09-16 00:00:00.001000+00:00,BTCUSDT,9.97e-06
2025-09-16 08:00:00+00:00,BTCUSDT,6.991e-05
2025-09-16 16:00:00+00:00,BTCUSDT,6.472e-05
2025-09-17 00:00:00.001000+00:00,BTCUSDT,6.972e-05
2025-09-17 08:00:00+00:00,BTCUSDT,8.441e-05
2025-09-17 16:00:00.003000+00:00,BTCUSDT,6.303e-05
2025-09-18 00:00:00.006000+00:00,BTCUSDT,4.941e-05
2025-09-18 08:00:00.002000+00:00,BTCUSDT,8.928e-05
2025-09-18 16:00:00+00:00,BTCUSDT,4.208e-05
2025-09-19 00:00:00+00:00,BTCUSDT,-2.31e-06
2025-09-19 08:00:00.005000+00:00,BTCUSDT,2.109e-05
2025-09-19 16:00:00+00:00,BTCUSDT,5.264e-05
2025-09-20 00:00:00+00:00,BTCUSDT,3.757e-05
2025-09-20 08:00:00+00:00,BTCUSDT,-2.7e-07
2025-09-20 16:00:00.002000+00:00,BTCUSDT,-1.006e-05
2025-09-21 00:00:00+00:00,BTCUSDT,-5.322e-05
2025-09-21 08:00:00+00:00,BTCUSDT,2.563e-05
2025-09-21 16:00:00+00:00,BTCUSDT,3.742e-05
2025-09-22 00:00:00.005000+00:00,BTCUSDT,6.665e-05
2025-09-22 08:00:00.003000+00:00,BTCUSDT,1.743e-05
2025-09-22 16:00:00+00:00,BTCUSDT,4.838e-05
2025-09-23 00:00:00+00:00,BTCUSDT,7.062e-05
2025-09-23 08:00:00.001000+00:00,BTCUSDT,7.083e-05
2025-09-23 16:00:00+00:00,BTCUSDT,7.478e-05
2025-09-24 00:00:00.003000+00:00,BTCUSDT,5.794e-05
2025-09-24 08:00:00.001000+00:00,BTCUSDT,6.267e-05
2025-09-24 16:00:00.002000+00:00,BTCUSDT,4.886e-05
2025-09-25 00:00:00+00:00,BTCUSDT,-2.2e-06
2025-09-25 08:00:00.001000+00:00,BTCUSDT,1.73e-05
2025-09-25 16:00:00+00:00,BTCUSDT,9.56e-05
2025-09-26 00:00:00+00:00,BTCUSDT,3.143e-05
2025-09-26 08:00:00+00:00,BTCUSDT,4.36e-05
2025-09-26 16:00:00.008000+00:00,BTCUSDT,7.716e-05
2025-09-27 00:00:00+00:00,BTCUSDT,-1e-07
2025-09-27 08:00:00.010000+00:00,BTCUSDT,3.425e-05
2025-09-27 16:00:00.003000+00:00,BTCUSDT,7.821e-05
2025-09-28 00:00:00+00:00,BTCUSDT,3.314e-05
2025-09-28 08:00:00+00:00,BTCUSDT,4.976e-05
2025-09-28 16:00:00+00:00,BTCUSDT,5.261e-05
2025-09-29 00:00:00+00:00,BTCUSDT,2.312e-05
2025-09-29 08:00:00.002000+00:00,BTCUSDT,1.304e-05
2025-09-29 16:00:00.001000+00:00,BTCUSDT,3.2e-07
2025-09-30 00:00:00.002000+00:00,BTCUSDT,2.353e-05
2025-09-30 08:00:00.005000+00:00,BTCUSDT,5.893e-05
2025-09-30 16:00:00+00:00,BTCUSDT,2.584e-05
2025-10-01 00:00:00+00:00,BTCUSDT,3.355e-05
2025-10-01 08:00:00+00:00,BTCUSDT,3.457e-05
2025-10-01 16:00:00+00:00,BTCUSDT,0.0001
2025-10-02 00:00:00+00:00,BTCUSDT,7.784e-05
2025-10-02 08:00:00.013000+00:00,BTCUSDT,0.0001
2025-10-02 16:00:00+00:00,BTCUSDT,9.543e-05
2025-10-03 00:00:00.006000+00:00,BTCUSDT,9.926e-05
2025-10-03 08:00:00.006000+00:00,BTCUSDT,0.0001
2025-10-03 16:00:00+00:00,BTCUSDT,0.0001
