month,candidate_id,score,family,rule,leverage,lookback,threshold_bps,hard_pass_target_years_relaxed,hard_pass_complete_years_relaxed,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_target_year_return_pct,max_drawdown_pct,orders,turnover,selected_month_count,selected_candidate_count,symbol,prev_candidate_return_pct,prev_candidate_dd_pct
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback384_threshold_bps200,4.436942211884329,single_symbol,symbol_reversal,3.0,384,200,False,False,0.0,0.0,-80.36440097493069,-91.08592751797316,-91.08592751797316,-99.26303962804748,1542,4635.0,41,1,HYPEUSDT,-46.84904721657147,-63.73767538648447
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback384_threshold_bps100,4.432215782709186,single_symbol,symbol_reversal,3.0,384,100,False,False,0.0,0.0,-87.13431211152114,-92.32337267728454,-92.32337267728454,-99.5885028178417,1428,4317.0,41,1,HYPEUSDT,-50.48258643556074,-65.8259967703716
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback384_threshold_bps50,4.432215782709186,single_symbol,symbol_reversal,3.0,384,50,False,False,0.0,0.0,-93.09883810439264,-94.23032496648992,-94.23032496648992,-99.83846877889802,1463,4677.0,41,1,HYPEUSDT,-62.95691991407519,-77.26573627697444
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback384_threshold_bps0,4.432215782709186,single_symbol,symbol_reversal,3.0,384,0,False,False,0.0,0.0,-92.48977693267372,-94.73685538380398,-94.73685538380398,-99.8472690810591,758,4455.0,41,1,HYPEUSDT,-55.47164048113466,-76.03805430130308
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback384_threshold_bps20,4.432215782709186,single_symbol,symbol_reversal,3.0,384,20,False,False,0.0,0.0,-96.07817903622256,-94.22160440992944,-96.07817903622256,-99.91035485167497,1208,4479.0,41,1,HYPEUSDT,-63.91295849970179,-80.35227802368865
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps400,4.413977183220725,single_symbol,symbol_reversal,2.0,768,400,False,False,0.0,0.0,-79.13397815610398,-68.60628257856956,-79.13397815610398,-93.57511293596228,789,1578.0,41,1,HYPEUSDT,-8.825732992307211,-56.86334445484289
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps0,4.412215782709186,single_symbol,symbol_reversal,4.0,192,0,False,False,0.0,0.0,-85.31134553275858,-99.3193986002698,-99.3193986002698,-99.9603493617971,1227,9684.0,41,1,HYPEUSDT,131.7689893604143,-76.53606297137978
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps20,4.412215782709186,single_symbol,symbol_reversal,4.0,192,20,False,False,0.0,0.0,-87.36140817290561,-99.174256091424,-99.174256091424,-99.9658252308192,1874,9484.0,41,1,HYPEUSDT,124.86022274754328,-77.7934547790315
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps50,4.412215782709186,single_symbol,symbol_reversal,4.0,192,50,False,False,0.0,0.0,-86.92806870349266,-99.22662171663768,-99.22662171663768,-99.97223845238337,2210,9332.0,41,1,HYPEUSDT,112.20836149587558,-74.9832821420415
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps100,4.406085551589117,single_symbol,symbol_reversal,4.0,192,100,False,False,0.0,0.0,-89.05615651519425,-99.09839305416494,-99.09839305416494,-99.9600985804142,2252,9100.0,41,1,HYPEUSDT,45.91317925328704,-71.91898567492214
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps200,4.404537842925754,single_symbol,symbol_reversal,2.0,768,200,False,False,0.0,0.0,-78.62666752973287,-68.37702136931918,-78.62666752973287,-93.37084594700312,852,1706.0,41,1,HYPEUSDT,-15.118626522288048,-62.94271054419238
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps100,4.399834995330381,single_symbol,symbol_reversal,2.0,768,100,False,False,0.0,0.0,-81.77599737935591,-62.59874638487855,-81.77599737935591,-93.31482125213071,822,1658.0,41,1,HYPEUSDT,-18.25385825253637,-62.71713120464499
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps200,4.3970814920913845,single_symbol,symbol_reversal,4.0,192,200,False,False,0.0,0.0,-84.18607621741965,-98.85846021137144,-98.85846021137144,-99.92148951597318,2138,8556.0,41,1,HYPEUSDT,39.91047292146588,-76.58877739150547
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps50,4.3913917478344535,single_symbol,symbol_reversal,2.0,768,50,False,False,0.0,0.0,-85.86276439164291,-56.66105379120988,-85.86276439164291,-93.99067159240384,818,1718.0,41,1,HYPEUSDT,-23.88268991648794,-64.91872357782056
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps20,4.383342692473396,single_symbol,symbol_reversal,2.0,768,20,False,False,0.0,0.0,-87.13069756363045,-55.59450029112556,-87.13069756363045,-94.39500971171748,698,1734.0,41,1,HYPEUSDT,-29.24872682386029,-63.55818670442103
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps0,4.381107156931337,single_symbol,symbol_reversal,2.0,768,0,False,False,0.0,0.0,-86.14192369203182,-54.7783813953066,-86.14192369203182,-93.8534396960632,462,1794.0,41,1,HYPEUSDT,-30.739083851899014,-63.8689129239562
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps100,4.371100858348046,single_symbol,symbol_reversal,2.0,384,100,False,False,0.0,0.0,-74.51476313499631,-81.93739831745219,-81.93739831745219,-97.4321011641412,1428,2878.0,41,1,HYPEUSDT,-37.40994957409329,-51.12007050998333
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps0,4.3646837544640515,single_symbol,symbol_reversal,2.0,384,0,False,False,0.0,0.0,-82.19937609801627,-85.95580441786372,-85.95580441786372,-98.6737726601806,758,2970.0,41,1,HYPEUSDT,-41.688018830089455,-61.42125877155049
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps50,4.354584011178391,single_symbol,symbol_reversal,2.0,384,50,False,False,0.0,0.0,-83.17526843745057,-85.06858721091595,-85.06858721091595,-98.6233052673564,1463,3118.0,41,1,HYPEUSDT,-48.421181020530256,-62.75048729305962
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps20,4.35324702940775,single_symbol,symbol_reversal,2.0,384,20,False,False,0.0,0.0,-88.45682776513694,-85.05354564155631,-88.45682776513694,-99.07028209819322,1208,2986.0,41,1,HYPEUSDT,-49.3125022009573,-66.2032606211769
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback192_threshold_bps400,4.3354335829018735,single_symbol,symbol_reversal,4.0,192,400,False,False,0.0,0.0,-96.39145171779796,-92.79791540029969,-96.39145171779796,-99.86293950899515,1801,7204.0,41,1,HYPEUSDT,-1.1881332048750526,-82.6908209560146
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps0,4.332215782709186,single_symbol,symbol_reversal,3.0,192,0,False,False,0.0,0.0,-76.27334523905499,-97.63042953276486,-97.63042953276486,-99.71901208841447,1227,7263.0,41,1,HYPEUSDT,87.84147735143873,-66.28674672027674
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps20,4.332215782709186,single_symbol,symbol_reversal,3.0,192,20,False,False,0.0,0.0,-78.80301872568354,-97.2607350915604,-97.2607350915604,-99.7486498246791,1874,7113.0,41,1,HYPEUSDT,83.62612832362161,-67.6510082707535
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps50,4.332215782709186,single_symbol,symbol_reversal,3.0,192,50,False,False,0.0,0.0,-78.2602363875074,-97.3920817133546,-97.3920817133546,-99.7849285541479,2210,6999.0,41,1,HYPEUSDT,75.82145474250939,-64.62693045636824
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps400,4.321575717378201,single_symbol,symbol_reversal,4.0,96,400,False,False,0.0,0.0,-92.44967461500345,-93.38060656944562,-93.38060656944562,-99.57236063864885,2226,8908.0,41,1,HYPEUSDT,-10.426710220657007,-69.7628243564513
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps100,4.3063574547511045,single_symbol,symbol_reversal,3.0,192,100,False,False,0.0,0.0,-80.97268951628672,-97.07407670523033,-97.07407670523033,-99.71768025034262,2252,6825.0,41,1,HYPEUSDT,32.76111469461227,-61.424675037327766
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps200,4.30018095319155,single_symbol,symbol_reversal,3.0,192,200,False,False,0.0,0.0,-74.92276030969984,-96.50764575133056,-96.50764575133056,-99.53097527106011,2138,6417.0,41,1,HYPEUSDT,28.643446988242683,-66.34356819937446
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback64_threshold_bps200,4.293970586468895,single_symbol,symbol_reversal,4.0,64,200,False,False,0.0,0.0,-86.68310458808747,-99.78521881377957,-99.78521881377957,-99.98981807182729,3465,13876.0,41,1,HYPEUSDT,-28.8301308268607,-71.09812142657749
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback64_threshold_bps50,4.291177928064412,single_symbol,symbol_reversal,4.0,64,50,False,False,0.0,0.0,-92.93792206623093,-99.99189139082208,-99.99189139082208,-99.9998094875292,3747,15892.0,41,1,HYPEUSDT,-30.69190309651556,-79.56446880032854
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback64_threshold_bps20,4.289152637283591,single_symbol,symbol_reversal,4.0,64,20,False,False,0.0,0.0,-97.44087340032787,-99.99056571147504,-99.99056571147504,-99.99990448391122,3152,15932.0,41,1,HYPEUSDT,-32.04209695039692,-83.6814234599069
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback64_threshold_bps100,4.286189640723316,single_symbol,symbol_reversal,4.0,64,100,False,False,0.0,0.0,-85.00517801646002,-99.96014794551392,-99.96014794551392,-99.99902642525636,3846,15532.0,41,1,HYPEUSDT,-34.01742799057996,-77.875235063385
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps20,4.274542443065127,single_symbol,symbol_reversal,4.0,96,20,False,False,0.0,0.0,-99.9516359491766,-99.88375648863185,-99.9516359491766,-99.9999560610689,2422,12308.0,41,1,HYPEUSDT,-41.78222642937237,-94.90383389836975
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps200,4.263765098450571,single_symbol,symbol_reversal,4.0,16,200,False,False,0.0,0.0,-99.30760269198124,-99.83968303276824,-99.83968303276824,-99.99902535466788,3882,15556.0,41,1,HYPEUSDT,-48.96712283907711,-76.22832138427167
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps0,4.2634577600421695,single_symbol,symbol_reversal,4.0,96,0,False,False,0.0,0.0,-99.92481951521364,-99.8553649904163,-99.92481951521364,-99.99992813377784,1539,12196.0,41,1,HYPEUSDT,-49.1720151113441,-95.5404613233432
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps200,4.262317737638247,single_symbol,symbol_reversal,4.0,96,200,False,False,0.0,0.0,-98.34863720724206,-99.78233582896408,-99.78233582896408,-99.99701449261676,2959,11860.0,41,1,HYPEUSDT,-49.93203004729304,-88.04607087278445
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps100,4.262215782709186,single_symbol,symbol_reversal,4.0,96,100,False,False,0.0,0.0,-99.84444328009684,-99.8093150908686,-99.84444328009684,-99.99975411912916,3094,12516.0,41,1,HYPEUSDT,-61.63649472723925,-92.27353645002336
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback64_threshold_bps0,4.262215782709186,single_symbol,symbol_reversal,4.0,64,0,False,False,0.0,0.0,-96.7388297398788,-99.99256320291563,-99.99256320291563,-99.99993528968926,2002,15812.0,41,1,HYPEUSDT,-51.037571511307625,-88.45515078371807
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps50,4.262215782709186,single_symbol,symbol_reversal,4.0,96,50,False,False,0.0,0.0,-99.9633007024192,-99.88540704266796,-99.9633007024192,-99.99996959977707,2865,12196.0,41,1,HYPEUSDT,-64.91397770812836,-94.77962875802976
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps100,4.262215782709186,single_symbol,symbol_reversal,4.0,16,100,False,False,0.0,0.0,-99.99213764329149,-99.99726718295985,-99.99726718295985,-99.9999998089146,6858,27612.0,41,1,HYPEUSDT,-73.45570666575527,-93.90756824827294
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps50,4.262215782709186,single_symbol,symbol_reversal,4.0,16,50,False,False,0.0,0.0,-99.99986872699613,-99.99947471678745,-99.99986872699613,-99.99999999938352,7591,32012.0,41,1,HYPEUSDT,-85.20835075572346,-96.67948272437653
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps20,4.262215782709186,single_symbol,symbol_reversal,4.0,16,20,False,False,0.0,0.0,-99.9998014340066,-99.99982871975706,-99.99982871975706,-99.99999999969978,6468,32796.0,41,1,HYPEUSDT,-88.27835415286327,-98.17708493582494
2025-08,single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps0,4.262215782709186,single_symbol,symbol_reversal,4.0,16,0,False,False,0.0,0.0,-99.99979005770652,-99.99990446173904,-99.99990446173904,-99.99999999982386,4216,33404.0,41,1,HYPEUSDT,-87.62495941180362,-96.90331961566396
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback192_threshold_bps400,4.255877137812331,single_symbol,symbol_reversal,3.0,192,400,False,False,0.0,0.0,-91.7205899846338,-86.09747566633195,-91.7205899846338,-99.28766511662,1801,5403.0,41,1,HYPEUSDT,-0.892429931236205,-73.16464451714184
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps0,4.252215782709186,single_symbol,symbol_reversal,2.0,192,0,False,False,0.0,0.0,-61.67421955492436,-91.75014303317808,-91.75014303317808,-98.00875319955308,1227,4842.0,41,1,HYPEUSDT,52.23961027288999,-51.56041182191964
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps20,4.252145883225317,single_symbol,symbol_reversal,2.0,192,20,False,False,0.0,0.0,-64.44920278377094,-90.91295477849934,-90.91295477849934,-98.15135808819568,1874,4742.0,41,1,HYPEUSDT,49.953400344088,-52.87617882538759
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps400,4.245325791453405,single_symbol,symbol_reversal,3.0,96,400,False,False,0.0,0.0,-85.5962939038156,-86.94990581861717,-86.94990581861717,-98.32772285534544,2226,6681.0,41,1,HYPEUSDT,-7.926660837187017,-59.22387827741192
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps200,4.22344448387628,single_symbol,symbol_reversal,3.0,64,200,False,False,0.0,0.0,-77.95539904928037,-99.00230642032744,-99.00230642032744,-99.8986386183456,3465,10407.0,41,1,HYPEUSDT,-22.51419922193745,-60.58200282286053
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps50,4.221156576179468,single_symbol,symbol_reversal,3.0,64,50,False,False,0.0,0.0,-86.30066835894705,-99.91455045068656,-99.91455045068656,-99.99487206446192,3747,11919.0,41,1,HYPEUSDT,-24.03947101981192,-69.6058887746206
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps20,4.219487725068627,single_symbol,symbol_reversal,3.0,64,20,False,False,0.0,0.0,-93.60163769546372,-99.9042735693966,-99.9042735693966,-99.99694467511098,3152,11949.0,41,1,HYPEUSDT,-25.1520384270393,-74.32492596281308
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps100,4.217031167925311,single_symbol,symbol_reversal,3.0,64,100,False,False,0.0,0.0,-75.90338794933336,-99.71794225040036,-99.71794225040036,-99.98257081923292,3846,11649.0,41,1,HYPEUSDT,-26.789743189249727,-67.74039845119388
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps20,4.207188835396899,single_symbol,symbol_reversal,3.0,96,20,False,False,0.0,0.0,-99.67386906042437,-99.37045534621896,-99.67386906042437,-99.99829337888066,2422,9231.0,41,1,HYPEUSDT,-33.35129820819168,-89.2741262429484
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps200,4.2046414189834564,single_symbol,symbol_reversal,2.0,192,200,False,False,0.0,0.0,-60.23327548995224,-89.31571346027938,-89.31571346027938,-97.19802776554036,2138,4278.0,41,1,HYPEUSDT,18.2837575161805,-51.61485495682116
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback16_threshold_bps200,4.197784621486864,single_symbol,symbol_reversal,3.0,16,200,False,False,0.0,0.0,-97.59969445706476,-99.19881166697868,-99.19881166697868,-99.9825564467493,3882,11667.0,41,1,HYPEUSDT,-39.62077414821443,-65.95566247393894
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps0,4.197511765269048,single_symbol,symbol_reversal,3.0,96,0,False,False,0.0,0.0,-99.54597596776192,-99.2583396333177,-99.54597596776192,-99.99753172461794,1539,9147.0,41,1,HYPEUSDT,-39.80267829342573,-90.29562766423932
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps200,4.196497235036448,single_symbol,symbol_reversal,3.0,96,200,False,False,0.0,0.0,-95.39338548814668,-98.9922792287418,-98.9922792287418,-99.95961095241746,2959,8895.0,41,1,HYPEUSDT,-40.47903178182537,-79.67020461938674
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps0,4.195014560788243,single_symbol,symbol_reversal,3.0,64,0,False,False,0.0,0.0,-92.3258531603118,-99.9199171632127,-99.9199171632127,-99.99771844935256,2002,11859.0,41,1,HYPEUSDT,-41.46748128062877,-80.1942542866542
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps100,4.182215782709186,single_symbol,symbol_reversal,3.0,96,100,False,False,0.0,0.0,-99.21672082033272,-99.08749081807406,-99.21672082033272,-99.99379068693466,3094,9387.0,41,1,HYPEUSDT,-51.25403062076976,-85.34500852635954
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback96_threshold_bps50,4.182215782709186,single_symbol,symbol_reversal,3.0,96,50,False,False,0.0,0.0,-99.73484897275344,-99.37717154528836,-99.73484897275344,-99.99870533449698,2865,9147.0,41,1,HYPEUSDT,-54.41199353125688,-89.07865713889561
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback16_threshold_bps100,4.182215782709186,single_symbol,symbol_reversal,3.0,16,100,False,False,0.0,0.0,-99.91650421394849,-99.9622029489039,-99.9622029489039,-99.99997109848351,6858,20709.0,41,1,HYPEUSDT,-63.01902339228975,-87.73710514193255
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback16_threshold_bps50,4.182215782709186,single_symbol,symbol_reversal,3.0,16,50,False,False,0.0,0.0,-99.99612178780768,-99.98902776397692,-99.99612178780768,-99.99999960877098,7591,24009.0,41,1,HYPEUSDT,-76.14867831279241,-92.22134861741286
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback16_threshold_bps20,4.182215782709186,single_symbol,symbol_reversal,3.0,16,20,False,False,0.0,0.0,-99.99471032907988,-99.99526543097278,-99.99526543097278,-99.99999977192968,6468,24597.0,41,1,HYPEUSDT,-79.967209616265,-95.03893604878162
2025-08,single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback16_threshold_bps0,4.182215782709186,single_symbol,symbol_reversal,3.0,16,0,False,False,0.0,0.0,-99.99448462618471,-99.99694414320142,-99.99694414320142,-99.9999998471088,4216,25053.0,41,1,HYPEUSDT,-79.1354042829744,-92.6180298057726
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps400,4.1763220201001925,single_symbol,symbol_reversal,2.0,192,400,False,False,0.0,0.0,-81.00382069414472,-73.16330012892733,-81.00382069414472,-96.2978318378979,1801,3602.0,41,1,HYPEUSDT,-0.5958417393291615,-58.39569848683266
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback64_threshold_bps50,4.1520930096294055,single_symbol,symbol_reversal,2.0,64,50,False,False,0.0,0.0,-73.4254295730503,-99.0995218393595,-99.0995218393595,-99.86197374496162,3747,7946.0,41,1,HYPEUSDT,-16.748515386520324,-54.79432425051978
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback64_threshold_bps20,4.150870658012025,single_symbol,symbol_reversal,2.0,64,20,False,False,0.0,0.0,-84.00272960886103,-99.02869734248448,-99.02869734248448,-99.90226766718442,3152,7966.0,41,1,HYPEUSDT,-17.56341646477391,-59.60374207913175
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback64_threshold_bps100,4.14906026843636,single_symbol,symbol_reversal,2.0,64,100,False,False,0.0,0.0,-61.27685190543004,-98.00370206416792,-98.00370206416792,-99.68797840721304,3846,7766.0,41,1,HYPEUSDT,-18.77034284855067,-52.96303056465585
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback96_threshold_bps20,4.141666641392689,single_symbol,symbol_reversal,2.0,96,20,False,False,0.0,0.0,-97.80081717850956,-96.59054973099516,-97.80081717850956,-99.9337135525961,2422,6154.0,41,1,HYPEUSDT,-23.699427544331208,-77.42531040826861
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps200,4.1343717314997575,single_symbol,symbol_reversal,2.0,16,200,False,False,0.0,0.0,-91.67895855064543,-95.99603986993164,-95.99603986993164,-99.68780689756002,3882,7778.0,41,1,HYPEUSDT,-28.562700806285456,-51.243791558686254
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback96_threshold_bps0,4.134156404551158,single_symbol,symbol_reversal,2.0,96,0,False,False,0.0,0.0,-97.25809400623676,-96.19690902575688,-97.25809400623676,-99.91522605225758,1539,6098.0,41,1,HYPEUSDT,-28.70625210535226,-78.88238016097267
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback96_threshold_bps200,4.133353868424725,single_symbol,symbol_reversal,2.0,96,200,False,False,0.0,0.0,-87.14946385259378,-95.33455070721024,-95.33455070721024,-99.45360203301536,2959,5930.0,41,1,HYPEUSDT,-29.241276189640782,-65.42554537347618
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback64_threshold_bps0,4.132175519798966,single_symbol,symbol_reversal,2.0,64,0,False,False,0.0,0.0,-81.94128946983975,-99.13763133844328,-99.13763133844328,-99.91955728078976,2002,7906.0,41,1,HYPEUSDT,-30.02684194014652,-66.02228786942544
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback96_threshold_bps100,4.120123202683971,single_symbol,symbol_reversal,2.0,96,100,False,False,0.0,0.0,-96.05593205049458,-95.63325167737612,-96.05593205049458,-99.84319411017408,3094,6258.0,41,1,HYPEUSDT,-38.06172001680969,-72.20348304197695
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback96_threshold_bps50,4.116065965689701,single_symbol,symbol_reversal,2.0,96,50,False,False,0.0,0.0,-98.08429392701284,-96.61484184517118,-98.08429392701284,-99.94486360283793,2865,6098.0,41,1,HYPEUSDT,-40.76654467965621,-77.15186825587213
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps100,4.104497514057578,single_symbol,symbol_reversal,2.0,16,100,False,False,0.0,0.0,-99.11330068746378,-99.47723647409612,-99.47723647409612,-99.99562866838272,6858,13806.0,41,1,HYPEUSDT,-48.47884576773854,-75.31714815559786
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps50,4.102215782709186,single_symbol,symbol_reversal,2.0,16,50,False,False,0.0,0.0,-99.88542556835432,-99.77080942153562,-99.88542556835432,-99.9997517129695,7591,16006.0,41,1,HYPEUSDT,-61.54008678600985,-81.77771343759656
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps20,4.102215782709186,single_symbol,symbol_reversal,2.0,16,20,False,False,0.0,0.0,-99.85908655372738,-99.86912592199758,-99.86912592199758,-99.99982673433252,6468,16398.0,41,1,HYPEUSDT,-65.76311076172847,-86.498462812794
2025-08,single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps0,4.102215782709186,single_symbol,symbol_reversal,2.0,16,0,False,False,0.0,0.0,-99.8551061445512,-99.9022563245273,-99.9022563245273,-99.99986728450136,4216,16702.0,41,1,HYPEUSDT,-64.82182411182129,-82.40261273843181
2025-08,single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps20,4.0782410810394145,single_symbol,symbol_reversal,1.0,96,20,False,False,0.0,0.0,-85.17035798985543,-81.53530322749695,-85.17035798985543,-97.42538454514288,2422,3077.0,41,1,HYPEUSDT,-12.649801113180748,-52.48717058337675
2025-08,single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps0,4.0738692203897156,single_symbol,symbol_reversal,1.0,96,0,False,False,0.0,0.0,-83.44129837890895,-80.49848474030001,-83.44129837890895,-97.08840339774844,1539,3049.0,41,1,HYPEUSDT,-15.564374879647067,-54.04608848092765
2025-08,single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps50,4.062660693584795,single_symbol,symbol_reversal,1.0,96,50,False,False,0.0,0.0,-86.15909658661276,-81.6012007054025,-86.15909658661276,-97.65188592351028,2865,3049.0,41,1,HYPEUSDT,-23.0367260829272,-52.20028060320031
2025-08,single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback16_threshold_bps100,4.054883139425411,single_symbol,symbol_reversal,1.0,16,100,False,False,0.0,0.0,-90.58352872602362,-92.7697612355892,-92.7697612355892,-99.33883953405528,6858,6903.0,41,1,HYPEUSDT,-28.221762189183373,-50.3181604161016
2025-08,single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback16_threshold_bps50,4.040239868155632,single_symbol,symbol_reversal,1.0,16,50,False,False,0.0,0.0,-96.61511548726288,-95.2126147171511,-96.61511548726288,-99.8424287365984,7591,8003.0,41,1,HYPEUSDT,-37.98394303570232,-57.31242972198649
