candidate_id,family,rule,leverage,move_bps,gap_bps,sample_month_count,non_positive_months,total_sample_return_pct,losing_sample_months,min_monthly_return_pct,max_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_month_drawdown_pct,selected_candidate_count,imbalance,gap
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,1.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,1.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,2.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,2.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,4.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,4.0,5.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,1.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,1.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,2.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,2.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,4.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,4.0,5.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps10,return_lead,return_gap_momentum,1.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps10,return_lead,return_gap_reversal,1.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps10,return_lead,return_gap_momentum,2.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps10,return_lead,return_gap_reversal,2.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps10,return_lead,return_gap_momentum,4.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps10,return_lead,return_gap_reversal,4.0,10.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps20,return_lead,return_gap_momentum,1.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps20,return_lead,return_gap_reversal,1.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps20,return_lead,return_gap_momentum,2.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps20,return_lead,return_gap_reversal,2.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps20,return_lead,return_gap_momentum,4.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps20,return_lead,return_gap_reversal,4.0,10.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps20_gap_bps10,return_lead,return_gap_momentum,1.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps20_gap_bps10,return_lead,return_gap_reversal,1.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps20_gap_bps10,return_lead,return_gap_momentum,2.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps20_gap_bps10,return_lead,return_gap_reversal,2.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps20_gap_bps10,return_lead,return_gap_momentum,4.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps20_gap_bps10,return_lead,return_gap_reversal,4.0,20.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps20_gap_bps20,return_lead,return_gap_momentum,1.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps20_gap_bps20,return_lead,return_gap_reversal,1.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps20_gap_bps20,return_lead,return_gap_momentum,2.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps20_gap_bps20,return_lead,return_gap_reversal,2.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps20_gap_bps20,return_lead,return_gap_momentum,4.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps20_gap_bps20,return_lead,return_gap_reversal,4.0,20.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps40_gap_bps10,return_lead,return_gap_momentum,1.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps40_gap_bps10,return_lead,return_gap_reversal,1.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps40_gap_bps10,return_lead,return_gap_momentum,2.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps40_gap_bps10,return_lead,return_gap_reversal,2.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps40_gap_bps10,return_lead,return_gap_momentum,4.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps40_gap_bps10,return_lead,return_gap_reversal,4.0,40.0,10.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps40_gap_bps20,return_lead,return_gap_momentum,1.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev1p0_move_bps40_gap_bps20,return_lead,return_gap_reversal,1.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev2p0_move_bps40_gap_bps20,return_lead,return_gap_momentum,2.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev2p0_move_bps40_gap_bps20,return_lead,return_gap_reversal,2.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev4p0_move_bps40_gap_bps20,return_lead,return_gap_momentum,4.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_reversal_lev4p0_move_bps40_gap_bps20,return_lead,return_gap_reversal,4.0,40.0,20.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",0.0,4,0.0,0.0,0,0,0.0,0.0,0.0,1,,
return_lead_return_gap_momentum_lev1p0_move_bps20_gap_bps5,return_lead,return_gap_momentum,1.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.03725895710049443,4,-0.03725895710049443,0.0,0,2,2.0,0.002,-0.09995001666249781,1,,
return_lead_return_gap_momentum_lev1p0_move_bps40_gap_bps5,return_lead,return_gap_momentum,1.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.03725895710049443,4,-0.03725895710049443,0.0,0,2,2.0,0.002,-0.09995001666249781,1,,
return_lead_return_gap_momentum_lev2p0_move_bps20_gap_bps5,return_lead,return_gap_momentum,2.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.07450403190213395,4,-0.07450403190213395,0.0,0,2,4.0,0.004,-0.1998001332666921,1,,
return_lead_return_gap_momentum_lev2p0_move_bps40_gap_bps5,return_lead,return_gap_momentum,2.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.07450403190213395,4,-0.07450403190213395,0.0,0,2,4.0,0.004,-0.1998001332666921,1,,
return_lead_return_gap_momentum_lev4p0_move_bps20_gap_bps5,return_lead,return_gap_momentum,4.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.14895255529657758,4,-0.14895255529657758,0.0,0,2,8.0,0.008,-0.39920106560085156,1,,
return_lead_return_gap_momentum_lev4p0_move_bps40_gap_bps5,return_lead,return_gap_momentum,4.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.14895255529657758,4,-0.14895255529657758,0.0,0,2,8.0,0.008,-0.39920106560085156,1,,
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,1.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.252411071404246,4,-0.21523230761691936,0.0,0,4,4.0,0.004,-0.3149671995520964,1,,
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,1.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.252411071404246,4,-0.21523230761691936,0.0,0,4,4.0,0.004,-0.3149671995520964,1,,
return_lead_return_gap_reversal_lev1p0_move_bps20_gap_bps5,return_lead,return_gap_reversal,1.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.3620770146199104,4,-0.3620770146199104,0.0,0,2,2.0,0.002,-0.3620770146199104,1,,
return_lead_return_gap_reversal_lev1p0_move_bps40_gap_bps5,return_lead,return_gap_reversal,1.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.3620770146199104,4,-0.3620770146199104,0.0,0,2,2.0,0.002,-0.3620770146199104,1,,
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,2.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.5041850293188266,4,-0.43000136577142634,0.0,0,4,8.0,0.008,-0.6289423557362617,1,,
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,2.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.5041850293188266,4,-0.43000136577142634,0.0,0,4,8.0,0.008,-0.6289423557362617,1,,
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,1.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.5457750415194473,4,-0.3620770146199104,0.0,0,4,4.0,0.004,-0.5457750415194473,1,,
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_reversal,1.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.5457750415194473,4,-0.3620770146199104,0.0,0,4,4.0,0.004,-0.5457750415194473,1,,
return_lead_return_gap_reversal_lev2p0_move_bps20_gap_bps5,return_lead,return_gap_reversal,2.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.7228430315946666,4,-0.7228430315946666,0.0,0,2,4.0,0.004,-0.7228430315946666,1,,
return_lead_return_gap_reversal_lev2p0_move_bps40_gap_bps5,return_lead,return_gap_reversal,2.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-0.7228430315946666,4,-0.7228430315946666,0.0,0,2,4.0,0.004,-0.7228430315946666,1,,
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,4.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.0058280331997627,4,-0.8581537197971945,0.0,0,4,16.0,0.016,-1.253929026604128,1,,
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,4.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.0058280331997627,4,-0.8581537197971945,0.0,0,4,16.0,0.016,-1.253929026604128,1,,
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,2.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.0885713790794282,4,-0.7228430315946666,0.0,0,4,8.0,0.008,-1.0885713790794282,1,,
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps5,return_lead,return_gap_reversal,2.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.0885713790794282,4,-0.7228430315946666,0.0,0,4,8.0,0.008,-1.0885713790794282,1,,
return_lead_return_gap_reversal_lev4p0_move_bps20_gap_bps5,return_lead,return_gap_reversal,4.0,20.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.440461042706076,4,-1.440461042706076,0.0,0,2,8.0,0.008,-1.440461042706076,1,,
return_lead_return_gap_reversal_lev4p0_move_bps40_gap_bps5,return_lead,return_gap_reversal,4.0,40.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-1.440461042706076,4,-1.440461042706076,0.0,0,2,8.0,0.008,-1.440461042706076,1,,
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,4.0,5.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-2.1652928816853545,4,-1.440461042706076,0.0,0,4,16.0,0.016,-2.1652928816853545,1,,
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps5,return_lead,return_gap_reversal,4.0,10.0,5.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-2.1652928816853545,4,-1.440461042706076,0.0,0,4,16.0,0.016,-2.1652928816853545,1,,
return_lead_return_gap_reversal_lev1p0_move_bps40_gap_bps0,return_lead,return_gap_reversal,1.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-25.677383518921147,4,-12.672503833550241,-4.0931516997748885,39,336,346.0,0.346,-25.765656630027177,1,,
return_lead_return_gap_momentum_lev1p0_move_bps40_gap_bps0,return_lead,return_gap_momentum,1.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-32.6485068594074,4,-13.107215473702228,-3.890801320404935,39,336,346.0,0.346,-32.81667085853961,1,,
return_lead_return_gap_reversal_lev2p0_move_bps40_gap_bps0,return_lead,return_gap_reversal,2.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-44.761486794064666,4,-23.73908413298702,-8.018764491176078,39,336,692.0,0.692,-44.892622644289716,1,,
return_flow_combo_return_flow_reversal_lev1p0_move_bps20_imbalance0p2,return_flow_combo,return_flow_reversal,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-52.35704851906946,4,-23.887791430498794,-7.091631840284707,108,822,834.0,0.8340000000000001,-52.41363414197426,1,0.2,
return_lead_return_gap_momentum_lev2p0_move_bps40_gap_bps0,return_lead,return_gap_momentum,2.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-54.63776371732707,4,-24.496439972663865,-7.630219291661211,39,336,692.0,0.692,-54.86400285470199,1,,
return_flow_combo_return_flow_momentum_lev1p0_move_bps20_imbalance0p2,return_flow_combo,return_flow_momentum,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-60.40884734213511,4,-24.79173058505465,-13.276347671033218,108,822,834.0,0.8340000000000001,-60.40884734213513,1,0.2,
return_flow_combo_return_flow_reversal_lev1p0_move_bps20_imbalance0p1,return_flow_combo,return_flow_reversal,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-68.20191801193113,4,-33.206278128219125,-13.654693558388875,184,1227,1262.0,1.262,-68.2019180119306,1,0.1,
return_lead_return_gap_reversal_lev4p0_move_bps40_gap_bps0,return_lead,return_gap_reversal,4.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-69.48706658797707,4,-41.84272711124368,-15.394523142702688,39,336,1384.0,1.384,-69.6317696097535,1,,
return_flow_combo_return_flow_reversal_lev1p0_move_bps20_imbalance0p05,return_flow_combo,return_flow_reversal,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-73.65619631043594,4,-37.783422998710016,-16.608124148598723,221,1388,1444.0,1.444,-73.656196310435,1,0.05,
return_flow_combo_return_flow_momentum_lev1p0_move_bps20_imbalance0p1,return_flow_combo,return_flow_momentum,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-74.79772170784413,4,-32.09658984417221,-20.163090394452276,184,1227,1262.0,1.262,-74.81745706629293,1,0.1,
return_flow_combo_return_flow_reversal_lev2p0_move_bps20_imbalance0p2,return_flow_combo,return_flow_reversal,2.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-77.30149174185699,4,-42.069317066727464,-13.680351258988022,108,822,1668.0,1.6680000000000001,-77.35537784426121,1,0.2,
return_flow_combo_return_flow_momentum_lev1p0_move_bps20_imbalance0p05,return_flow_combo,return_flow_momentum,1.0,20.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-78.8612620563483,4,-36.202187912450945,-24.29914316451749,221,1388,1444.0,1.444,-78.87781534433384,1,0.05,
return_lead_return_gap_momentum_lev4p0_move_bps40_gap_bps0,return_lead,return_gap_momentum,4.0,40.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-79.42267519434951,4,-42.992124231984484,-14.678236118934041,39,336,1384.0,1.384,-79.6274176169965,1,,
return_lead_return_gap_reversal_lev1p0_move_bps20_gap_bps0,return_lead,return_gap_reversal,1.0,20.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-80.53634279177763,4,-45.621299305026696,-18.586296775211665,245,1641,1734.0,1.734,-80.53634279177638,1,,
