candidate_id,family,rule,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,2.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,2.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,2.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,4.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,4.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,4.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,4.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,4.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,4.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,4.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,4.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,1.0,2023-07,-1.000943847483324,0.9460000000000001,946.0,859,16.767473118279568,-63.246761710247036,-63.246761710247014
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,1.0,2024-06,-1.1632461084272792,1.206,1206.0,1066,23.09027777777778,-88.51570752384484,-68.7529779400259
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,1.0,2025-08,-1.349228337725846,1.238,1238.0,1126,22.782258064516128,-97.02051075255815,-74.05596162212208
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,1.0,2026-05,-1.1746448369247748,1.1460000000000001,1146.0,1046,20.900537634408604,-99.08175182718921,-69.10713197338221
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,1.0,2023-07,-0.8910561525166759,0.9460000000000001,946.0,859,16.767473118279568,-58.977773340037146,-58.97777334003711
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,1.0,2024-06,-1.2487538915727208,1.206,1206.0,1066,23.09027777777778,-88.23228056225474,-71.31379645652136
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,1.0,2025-08,-1.126771662274154,1.238,1238.0,1126,22.782258064516128,-96.18634334963318,-67.59221979635319
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,1.0,2026-05,-1.1173551630752254,1.1460000000000001,1146.0,1046,20.900537634408604,-98.75238551428428,-67.2856106331512
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,2.0,2023-07,-2.001887694966648,1.8920000000000001,1892.0,859,16.767473118279568,-86.49199475216636,-86.49199475216636
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,2.0,2024-06,-2.3264922168545583,2.412,2412.0,1066,23.09027777777778,-98.68111026322126,-90.23623612383493
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,2.0,2025-08,-2.698456675451692,2.476,2476.0,1126,22.782258064516128,-99.91122643824379,-93.26906872647199
return_lead_return_gap_momentum_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,2.0,2026-05,-2.3492896738495497,2.2920000000000003,2292.0,1046,20.900537634408604,-99.99156820293129,-90.45630705089975
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,2.0,2023-07,-1.7821123050333518,1.8920000000000001,1892.0,859,16.767473118279568,-83.17176919858632,-83.1717691985863
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,2.0,2024-06,-2.4975077831454415,2.412,2412.0,1066,23.09027777777778,-98.61520779234513,-91.77101726262113
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,2.0,2025-08,-2.253543324548308,2.476,2476.0,1126,22.782258064516128,-99.85456022953113,-89.49735782272118
return_lead_return_gap_reversal_lev2p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,2.0,2026-05,-2.234710326150451,2.2920000000000003,2292.0,1046,20.900537634408604,-99.98443458095032,-89.2976872835421
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,4.0,2023-07,-4.003775389933296,3.7840000000000003,3784.0,859,16.767473118279568,-98.175337942245,-98.175337942245
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,4.0,2024-06,-4.652984433709117,4.824,4824.0,1066,23.09027777777778,-99.98260529862219,-99.04668914970493
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,4.0,2025-08,-5.396913350903384,4.952,4952.0,1126,22.782258064516128,-99.99992119254733,-99.54694564191043
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,4.0,2026-05,-4.698579347699099,4.5840000000000005,4584.0,1046,20.900537634408604,-99.99999928904798,-99.08917924893295
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,4.0,2023-07,-3.5642246100667037,3.7840000000000003,3784.0,859,16.767473118279568,-97.16810648094352,-97.16810648094352
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,4.0,2024-06,-4.995015566290883,4.824,4824.0,1066,23.09027777777778,-99.98082350541618,-99.3228384310792
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,4.0,2025-08,-4.507086649096616,4.952,4952.0,1126,22.782258064516128,-99.99978847273165,-98.89694507296043
return_lead_return_gap_reversal_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_reversal,4.0,2026-05,-4.469420652300902,4.5840000000000005,4584.0,1046,20.900537634408604,-99.9999975771773,-98.85460502519143
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,1.0,2023-07,-0.0021546426523972855,0.002,2.0,2,0.03360215053763441,-0.21523230761691936,-0.21523230761691936
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,1.0,2024-06,0.0,0.0,0.0,0,0.0,-0.21523230761691936,0.0
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,1.0,2025-08,-0.000372658999745255,0.002,2.0,2,0.03360215053763441,-0.3149671995520964,-0.03725895710049443
return_lead_return_gap_momentum_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_momentum,1.0,2026-05,0.0,0.0,0.0,0,0.0,-0.252411071404246,0.0
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_reversal,1.0,2023-07,-0.0018453573476027146,0.002,2.0,2,0.03360215053763441,-0.1843655722595594,-0.1843655722595594
return_lead_return_gap_reversal_lev1p0_move_bps10_gap_bps5,return_lead,return_gap_reversal,1.0,2024-06,0.0,0.0,0.0,0,0.0,-0.1843655722595594,0.0
